,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,46.7,47.8,39.19,49.01,62.39,72.73,,,,,
low,42.0,20.38,22.19,15.27,29.21,44.06,,,,,
change,-0.0757,-0.4418,0.5268,0.0941,0.5885,-0.19100000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,190.0,160.0,154.0,147.0,Balance Sheet
"Total Receivables, Net",,,,,,,23.0,23.0,16.0,19.0,Balance Sheet
Prepaid Expenses,,,,,,,27.0,29.0,25.0,21.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,189.0,183.0,188.0,176.0,Balance Sheet
"Goodwill, Net",,,,,,,898.0,877.0,824.0,770.0,Balance Sheet
Intangibles - Gross,,,,,,,71.0,69.0,64.0,58.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-35.0,-36.0,-35.0,-32.0,Balance Sheet
Intangibles - Net,,,,,,,36.0,33.0,29.0,25.0,Balance Sheet
Long Term Investments,,,,,,,3066.0,3137.0,3035.0,2976.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,51.0,51.0,46.0,36.0,Balance Sheet
Other Assets,,,,,,,129.0,122.0,141.0,158.0,Balance Sheet
"Other Assets, Total",,,,,,,129.0,122.0,141.0,158.0,Balance Sheet
Total Assets,,,,,,,4608.0,4614.0,4459.0,4328.0,Balance Sheet
Payable/Accrued,,,,,,,230.0,230.0,201.0,197.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Long Term Debt,,,,,,,2990.0,2926.0,2784.0,2683.0,Balance Sheet
Capital Lease Obligations,,,,,,,7.0,8.0,9.0,7.0,Balance Sheet
Total Long Term Debt,,,,,,,2997.0,2934.0,2793.0,2690.0,Balance Sheet
Total Debt,,,,,,,2997.0,2934.0,2793.0,2690.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,196.0,204.0,234.0,247.0,Balance Sheet
Total Liabilities,,,,,,,3423.0,3368.0,3228.0,3135.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1239.0,1310.0,1350.0,1358.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,,-76.0,-136.0,34.0,Balance Sheet
Other Comprehensive Income,,,,,,,-54.0,12.0,18.0,-199.0,Balance Sheet
"Other Equity, Total",,,,,,,-54.0,-64.0,-119.0,-166.0,Balance Sheet
Total Equity,,,,,,,1185.0,1246.0,1232.0,1193.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4608.0,4614.0,4459.0,4328.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,25.0,24.0,24.0,24.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,334795.0,332459.0,331767.0,320832.0,Income Statement
"Cost of Revenue, Total",,,,,,,64660.0,65322.0,65071.0,60775.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,34905.0,33534.0,34967.0,37274.0,Income Statement
Labor & Related Expense,,,,,,,96286.0,96956.0,98880.0,89241.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,131191.0,130490.0,133847.0,126515.0,Income Statement
Depreciation/Amortization,,,,,,,12385.0,11829.0,11646.0,11659.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-22508.0,-167223.0,-25150.0,13080.0,Income Statement
Unusual Expense (Income),,,,,,,-22508.0,-167223.0,-25150.0,13080.0,Income Statement
"Other Operat Expse, Total",,,,,,,25043.0,27027.0,27405.0,28286.0,Income Statement
Total Operating Expense,,,,,,,210771.0,67445.0,212819.0,240315.0,Income Statement
Total Operating Income,,,,,,,124024.0,265014.0,118948.0,80517.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-38088.0,-34633.0,-37054.0,-39308.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-791.0,392.0,1795.0,1205.0,Income Statement
"Other, Net",,,,,,,-791.0,392.0,1795.0,1205.0,Income Statement
Income Before Tax,,,,,,,85145.0,230773.0,83689.0,42414.0,Income Statement
Income Tax - Total,,,,,,,9062.0,55024.0,23250.0,10920.0,Income Statement
Income After Tax,,,,,,,76083.0,175749.0,60439.0,31494.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,,Income Statement
Net Inc Before Extra Items,,,,,,,76083.0,175749.0,60439.0,31494.0,Income Statement
Total Net Income,,,,,,,76083.0,175749.0,60439.0,31494.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,76083.0,175749.0,60439.0,31494.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,76083.0,175749.0,60439.0,31494.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,27927.0,24722.0,24359.0,23958.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.72,7.11,2.48,1.31,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.72,7.11,2.48,1.31,Income Statement
Diluted Weighted Average Shares,,,,,,,30019.0,27482.0,26411.0,25919.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.53,6.4,2.29,1.22,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.53,6.4,2.29,1.22,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,38088.0,34633.0,37054.0,39308.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,12385.0,11829.0,11646.0,11659.0,Income Statement
Total Special Items,,,,,,,16001.0,-166544.0,-24663.0,13093.0,Income Statement
Normalzd Income Before Tax,,,,,,,101146.0,64229.0,59026.0,55507.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1703.0,-39710.0,-6852.0,3371.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,10765.0,15314.0,16398.0,14291.0,Income Statement
Normalized Income After Tax,,,,,,,90381.0,48915.0,42628.0,41216.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,90381.0,48915.0,42628.0,41216.0,Income Statement
Basic Normalized EPS,,,,,,,3.24,1.98,1.75,1.72,Income Statement
Diluted Normalized EPS,,,,,,,3.01,1.78,1.61,1.59,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,351.0,176.0,236.0,268.0,Cash Flow
Depreciation/Depletion,,,,,,,50.0,12.0,23.0,35.0,Cash Flow
Deferred Taxes,,,,,,,35.0,3.0,4.0,2.0,Cash Flow
Unusual Items,,,,,,,-199.0,-167.0,-192.0,-179.0,Cash Flow
Other Non-Cash Items,,,,,,,63.0,13.0,26.0,39.0,Cash Flow
Non-Cash Items,,,,,,,-137.0,-154.0,-166.0,-141.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,42.0,1.0,45.0,64.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,132.0,32.0,64.0,95.0,Cash Flow
Prepaid Expenses,,,,,,,8.0,51.0,,,Cash Flow
Other Assets,,,,,,,4.0,1.0,39.0,37.0,Cash Flow
Payable/Accrued,,,,,,,-9.0,-34.0,-38.0,-46.0,Cash Flow
Changes in Working Capital,,,,,,,3.0,18.0,1.0,-9.0,Cash Flow
Total Cash from Operations,,,,,,,303.0,55.0,99.0,155.0,Cash Flow
Capital Expenditures,,,,,,,-33.0,-7.0,-12.0,-21.0,Cash Flow
Sale/Maturity of Investment,,,,,,,0.0,,,,Cash Flow
"Investment, Net",,,,,,,1020.0,215.0,407.0,568.0,Cash Flow
Purchase of Investments,,,,,,,-657.0,-166.0,-338.0,-569.0,Cash Flow
Other Investing Cash Flow,,,,,,,11.0,-5.0,-22.0,-18.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,373.0,44.0,47.0,-20.0,Cash Flow
Total Cash from Investing,,,,,,,340.0,37.0,35.0,-41.0,Cash Flow
Financing Cash Flow Items,,,,,,,-24.0,-9.0,-12.0,-18.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-391.0,-26.0,-51.0,-77.0,Cash Flow
Long Term Debt Issued,,,,,,,822.0,328.0,447.0,637.0,Cash Flow
Long Term Debt Reduction,,,,,,,-1417.0,-412.0,-539.0,-683.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-241.0,-83.0,-93.0,-46.0,Cash Flow
Total Cash From Financing,,,,,,,-656.0,-118.0,-156.0,-141.0,Cash Flow
Foreign Exchange Effects,,,,,,,13.0,-3.0,-13.0,-16.0,Cash Flow
Net Change in Cash,,,,,,,0.0,-29.0,-35.0,-43.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,189.0,190.0,190.0,190.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,190.0,160.0,154.0,147.0,Cash Flow
"Depreciation, Supplemental",,,,,,,50.0,12.0,23.0,35.0,Cash Flow
Free Cash Flow,,,,,,,270.0,48.0,87.0,134.0,
FCF Growth,,,,,,,,-0.8222222222222222,0.8125,0.5402298850574712,
