,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,90.63,121.67,156.66,196.8,245.82,255.93,,,,,
low,87.43,82.88,100.91,105.69,170.36,159.21,,,,,
change,-0.016399999999999998,0.21100000000000002,0.44270000000000004,0.2422,0.2826,-0.2677,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,359.0,348.0,316.0,258.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,773.0,823.0,787.0,802.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-21.0,-24.0,-23.0,-22.0,Balance Sheet
"Total Receivables, Net",,,,,,,752.0,799.0,764.0,780.0,Balance Sheet
Invent. - Finished Goods,,,,,,,335.0,335.0,341.0,358.0,Balance Sheet
Invent. - Work In Progress,,,,,,,77.0,76.0,107.0,103.0,Balance Sheet
Invent. - Raw Materials,,,,,,,210.0,195.0,211.0,224.0,Balance Sheet
Inventories - Other,,,,,,,-28.0,-31.0,-39.0,-40.0,Balance Sheet
Total Inventory,,,,,,,595.0,575.0,620.0,645.0,Balance Sheet
Prepaid Expenses,,,,,,,221.0,157.0,147.0,205.0,Balance Sheet
Total Current Assets,,,,,,,1927.0,1879.0,1848.0,1888.0,Balance Sheet
Buildings,,,,,,,640.0,655.0,651.0,645.0,Balance Sheet
Land/Improvements,,,,,,,81.0,84.0,83.0,81.0,Balance Sheet
Machinery/Equipment,,,,,,,1699.0,1724.0,1727.0,1740.0,Balance Sheet
Construction in Progress,,,,,,,341.0,356.0,403.0,430.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,194.0,188.0,182.0,174.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2954.0,3007.0,3046.0,3070.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1239.0,-1266.0,-1291.0,-1323.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1716.0,1741.0,1756.0,1746.0,Balance Sheet
"Goodwill, Net",,,,,,,5115.0,4404.0,4321.0,3705.0,Balance Sheet
Intangibles - Net,,,,,,,2876.0,3329.0,3193.0,3077.0,Balance Sheet
