,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,39.0,49.47,58.26,50.28,64.29,63.35,,,,,
low,36.73,37.35,40.96,32.4,43.35,38.61,,,,,
change,0.0351,0.12050000000000001,0.1343,-0.0689,0.4302,-0.2305,,,,,
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,6742.0,6959.0,7079.0,7292.0,Balance Sheet
Short Term Investments,,,,,,,14382.0,13156.0,12188.0,12492.0,Balance Sheet
Cash and Short Term Invs,,,,,,,21124.0,20115.0,19267.0,19784.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,6073.0,5861.0,6705.0,5527.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-70.0,-78.0,-83.0,-88.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,7403.0,7083.0,7922.0,5439.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,3997.0,3804.0,3905.0,3683.0,Balance Sheet
"Total Receivables, Net",,,,,,,11400.0,10887.0,11827.0,9122.0,Balance Sheet
Invent. - Finished Goods,,,,,,,602.0,542.0,717.0,,Balance Sheet
Invent. - Work In Progress,,,,,,,50.0,165.0,150.0,,Balance Sheet
Invent. - Raw Materials,,,,,,,1400.0,1517.0,1691.0,,Balance Sheet
Inventories - Other,,,,,,,7.0,7.0,10.0,,Balance Sheet
Total Inventory,,,,,,,2059.0,2231.0,2568.0,2664.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2216.0,2748.0,3055.0,4571.0,Balance Sheet
Total Current Assets,,,,,,,36799.0,35981.0,36717.0,36141.0,Balance Sheet
Land/Improvements,,,,,,,4293.0,4243.0,4219.0,,Balance Sheet
Machinery/Equipment,,,,,,,5731.0,5567.0,5426.0,,Balance Sheet
Leases,,,,,,,245.0,205.0,185.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1431.0,1369.0,1338.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,11700.0,11384.0,11168.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-8482.0,-8314.0,-8168.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3218.0,3070.0,3000.0,1972.0,Balance Sheet
"Goodwill, Net",,,,,,,38679.0,38452.0,38304.0,38160.0,Balance Sheet
Intangibles - Gross,,,,,,,5114.0,4676.0,4456.0,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2035.0,-1865.0,-1887.0,,Balance Sheet
Intangibles - Net,,,,,,,3079.0,2811.0,2569.0,2360.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,4024.0,3959.0,4009.0,3618.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,4269.0,4276.0,4449.0,4891.0,Balance Sheet
Restricted Cash - LT,,,,,,,750.0,750.0,1500.0,,Balance Sheet
Other Long Term Assets,,,,,,,3444.0,3498.0,3454.0,5912.0,Balance Sheet
Total Assets,,,,,,,94262.0,92797.0,94002.0,93054.0,Balance Sheet
Accounts Payable,,,,,,,2101.0,2289.0,2281.0,2316.0,Balance Sheet
Accrued Expenses,,,,,,,3740.0,3366.0,3638.0,2907.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,2000.0,0.0,600.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,502.0,1000.0,499.0,1249.0,Balance Sheet
Customer Advances,,,,,,,12268.0,12249.0,12784.0,12578.0,Balance Sheet
Income Taxes Payable,,,,,,,837.0,852.0,961.0,890.0,Balance Sheet
Other Current Liabilities,,,,,,,4467.0,4394.0,4877.0,4956.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,17572.0,17495.0,18622.0,18424.0,Balance Sheet
Total Current Liabilities,,,,,,,25915.0,24150.0,25640.0,24896.0,Balance Sheet
Total Long Term Debt,,,,,,,8969.0,8418.0,8416.0,7629.0,Balance Sheet
Total Debt,,,,,,,11471.0,9418.0,9515.0,8878.0,Balance Sheet
"Other Liabilities, Total",,,,,,,19882.0,19829.0,20173.0,20257.0,Balance Sheet
Total Liabilities,,,,,,,54766.0,52397.0,54229.0,52782.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,,Balance Sheet
Common Stock,,,,,,,42291.0,42587.0,42714.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2006.0,-724.0,-1319.0,,Balance Sheet
Unrealized Gain (Loss),,,,,,,-50.0,-426.0,-379.0,,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-750.0,-1073.0,-1287.0,,Balance Sheet
Other Equity,,,,,,,,,,40272.0,Balance Sheet
Other Comprehensive Income,,,,,,,11.0,36.0,44.0,,Balance Sheet
"Other Equity, Total",,,,,,,-739.0,-1037.0,-1243.0,40272.0,Balance Sheet
Total Equity,,,,,,,39496.0,40400.0,39773.0,40272.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,94262.0,92797.0,94002.0,93054.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,4151.0,4149.0,4110.0,4109.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Income Statement
Total Revenue,,,,,,,12720.0,12835.0,13102.0,13632.0,Income Statement
"Cost of Revenue, Total",,,,,,,4671.0,4714.0,5077.0,5286.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,2600.0,2531.0,2630.0,2956.0,Income Statement
Labor & Related Expense,,,,,,,191.0,189.0,202.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,2791.0,2720.0,2832.0,2956.0,Income Statement
Research & Development,,,,,,,1670.0,1708.0,1682.0,1781.0,Income Statement
Depreciation/Amortization,,,,,,,79.0,77.0,73.0,71.0,Income Statement
Restructuring Charge,,,,,,,3.0,,-2.0,-2.0,Income Statement
Other Unusual Expnse (In),,,,,,,19.0,6.0,6.0,,Income Statement
Unusual Expense (Income),,,,,,,22.0,6.0,4.0,-2.0,Income Statement
Total Operating Expense,,,,,,,9233.0,9225.0,9668.0,10092.0,Income Statement
Total Operating Income,,,,,,,3487.0,3610.0,3434.0,3540.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-88.0,-90.0,-93.0,-100.0,Income Statement
"Inter Income, Non-Operating",,,,,,,111.0,115.0,129.0,169.0,Income Statement
"Invest Income, Non-Operat",,,,,,,113.0,149.0,-21.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,224.0,264.0,108.0,169.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-20.0,17.0,-33.0,-134.0,Income Statement
"Other, Net",,,,,,,-20.0,17.0,-33.0,-134.0,Income Statement
Income Before Tax,,,,,,,3603.0,3801.0,3416.0,3475.0,Income Statement
Income Tax - Total,,,,,,,630.0,757.0,601.0,805.0,Income Statement
Income After Tax,,,,,,,2973.0,3044.0,2815.0,2670.0,Income Statement
