,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,37.9,89.05,86.3,253.0,308.0,95.71,,,,,
low,30.85,30.88,46.0,81.3,87.27,23.08,,,,,
change,-0.022400000000000003,0.4143,0.7373000000000001,1.3805,-0.5404,-0.7129000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,893.0,836.0,881.0,900.0,Balance Sheet
Short Term Investments,,,,,,,3.0,3.0,3.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,896.0,839.0,884.0,900.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,181.0,205.0,221.0,217.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-12.0,-13.0,-15.0,-15.0,Balance Sheet
"Total Receivables, Net",,,,,,,169.0,192.0,205.0,202.0,Balance Sheet
Invent. - Finished Goods,,,,,,,47.0,45.0,43.0,37.0,Balance Sheet
Invent. - Work In Progress,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Invent. - Raw Materials,,,,,,,26.0,25.0,17.0,28.0,Balance Sheet
LIFO Reserve,,,,,,,,,,-6.0,Balance Sheet
Total Inventory,,,,,,,73.0,71.0,60.0,59.0,Balance Sheet
Prepaid Expenses,,,,,,,87.0,107.0,108.0,127.0,Balance Sheet
Total Current Assets,,,,,,,1225.0,1208.0,1257.0,1288.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,74.0,74.0,77.0,72.0,Balance Sheet
"Goodwill, Net",,,,,,,14504.0,7900.0,4858.0,4846.0,Balance Sheet
Intangibles - Gross,,,,,,,2267.0,2288.0,2333.0,2371.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-357.0,-404.0,-461.0,-516.0,Balance Sheet
Intangibles - Net,,,,,,,1910.0,1884.0,1872.0,1854.0,Balance Sheet
Other Long Term Assets,,,,,,,21.0,27.0,38.0,44.0,Balance Sheet
Total Assets,,,,,,,17735.0,11092.0,8103.0,8104.0,Balance Sheet
Accounts Payable,,,,,,,47.0,47.0,94.0,71.0,Balance Sheet
Accrued Expenses,,,,,,,162.0,128.0,141.0,203.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,13.0,13.0,12.0,10.0,Balance Sheet
Customer Advances,,,,,,,76.0,84.0,86.0,90.0,Balance Sheet
Income Taxes Payable,,,,,,,3.0,5.0,4.0,5.0,Balance Sheet
Other Current Liabilities,,,,,,,30.0,30.0,34.0,33.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,108.0,119.0,124.0,128.0,Balance Sheet
Total Current Liabilities,,,,,,,331.0,307.0,371.0,411.0,Balance Sheet
Total Long Term Debt,,,,,,,1235.0,1541.0,1541.0,1542.0,Balance Sheet
Total Debt,,,,,,,1248.0,1554.0,1554.0,1552.0,Balance Sheet
Deferred Income Tax,,,,,,,76.0,58.0,56.0,52.0,Balance Sheet
"Other Liabilities, Total",,,,,,,47.0,44.0,49.0,46.0,Balance Sheet
Total Liabilities,,,,,,,1689.0,1950.0,2018.0,2051.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,17473.0,17177.0,17239.0,17300.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1421.0,-8023.0,-11125.0,-11198.0,Balance Sheet
"Other Equity, Total",,,,,,,-6.0,-11.0,-30.0,-49.0,Balance Sheet
Total Equity,,,,,,,16046.0,9143.0,6085.0,6053.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,17735.0,11092.0,8103.0,8104.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,160.0,161.0,162.0,162.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,554.0,565.0,592.0,611.0,Income Statement
"Cost of Revenue, Total",,,,,,,175.0,187.0,182.0,186.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,140.0,127.0,139.0,133.0,Income Statement
Labor & Related Expense,,,,,,,41.0,40.0,33.0,37.0,Income Statement
Advertising Expense,,,,,,,109.0,130.0,161.0,175.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,291.0,297.0,333.0,346.0,Income Statement
Research & Development,,,,,,,73.0,87.0,81.0,88.0,Income Statement
Depreciation/Amortization,,,,,,,52.0,59.0,59.0,62.0,Income Statement
Impair-Assets Held for Use,,,,,,,,6600.0,3030.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,5.0,5.0,3.0,2.0,Income Statement
Unusual Expense (Income),,,,,,,5.0,6605.0,3033.0,2.0,Income Statement
Total Operating Expense,,,,,,,596.0,7235.0,3689.0,683.0,Income Statement
Total Operating Income,,,,,,,-41.0,-6669.0,-3097.0,-72.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-19.0,-5.0,-4.0,-1.0,Income Statement
"Other, Net",,,,,,,0.0,1.0,-2.0,-2.0,Income Statement
Income Before Tax,,,,,,,-61.0,-6674.0,-3103.0,-75.0,Income Statement
Income Tax - Total,,,,,,,-50.0,0.0,-1.0,-1.0,Income Statement
Income After Tax,,,,,,,-11.0,-6675.0,-3101.0,-73.0,Income Statement
Net Inc Before Extra Items,,,,,,,-11.0,-6675.0,-3101.0,-73.0,Income Statement
Total Net Income,,,,,,,-11.0,-6675.0,-3101.0,-73.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-11.0,-6675.0,-3101.0,-73.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-11.0,-6675.0,-3101.0,-73.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,160.0,161.0,161.0,162.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.07,-41.58,-19.22,-0.45,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.07,-41.58,-19.22,-0.45,Income Statement
Diluted Weighted Average Shares,,,,,,,160.0,161.0,161.0,162.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.07,-41.58,-19.22,-0.45,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.07,-41.58,-19.22,-0.45,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2.0,2.0,3.0,4.0,Income Statement
Total Special Items,,,,,,,5.0,6605.0,3033.0,2.0,Income Statement
Normalzd Income Before Tax,,,,,,,-56.0,-70.0,-70.0,-73.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,2.0,2312.0,1062.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-48.0,2312.0,1060.0,-1.0,Income Statement
Normalized Income After Tax,,,,,,,-8.0,-2382.0,-1130.0,-72.0,Income Statement
