,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,50.4,52.3,47.0,46.66,43.24,62.64,,,,,
low,43.18,39.5,36.65,30.74,33.85,36.32,,,,,
change,-0.06420000000000001,-0.049400000000000006,0.0191,-0.1225,-0.0147,0.5622,,,,,
Date,,,,,,,2021-11-27 00:00:00,2022-02-26 00:00:00,2022-05-28 00:00:00,2022-08-27 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,15.0,16.0,59.0,136.0,Balance Sheet
Short Term Investments,,,,,,,70.0,81.0,115.0,146.0,Balance Sheet
Cash and Short Term Invs,,,,,,,85.0,97.0,175.0,282.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,,,170.0,179.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,,,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,153.0,139.0,169.0,178.0,Balance Sheet
Other Receivables,,,,,,,,41.0,50.0,42.0,Balance Sheet
"Total Receivables, Net",,,,,,,153.0,180.0,219.0,220.0,Balance Sheet
Invent. - Finished Goods,,,,,,,97.0,103.0,119.0,113.0,Balance Sheet
Invent. - Raw Materials,,,,,,,140.0,137.0,144.0,152.0,Balance Sheet
Total Inventory,,,,,,,236.0,240.0,263.0,266.0,Balance Sheet
Prepaid Expenses,,,,,,,7.0,6.0,4.0,11.0,Balance Sheet
Total Current Assets,,,,,,,481.0,523.0,662.0,779.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,669.0,673.0,679.0,689.0,Balance Sheet
"Goodwill, Net",,,,,,,44.0,44.0,44.0,44.0,Balance Sheet
Intangibles - Net,,,,,,,19.0,19.0,18.0,18.0,Balance Sheet
Long Term Investments,,,,,,,11.0,16.0,16.0,16.0,Balance Sheet
Other Long Term Assets,,,,,,,8.0,8.0,9.0,10.0,Balance Sheet
Total Assets,,,,,,,1232.0,1282.0,1427.0,1555.0,Balance Sheet
Accounts Payable,,,,,,,,,82.0,,Balance Sheet
Payable/Accrued,,,,,,,116.0,121.0,,189.0,Balance Sheet
Accrued Expenses,,,,,,,1.0,0.0,40.0,,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,,Balance Sheet
Dividends Payable,,,,,,,,,37.0,42.0,Balance Sheet
Income Taxes Payable,,,,,,,,,26.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,,62.0,42.0,Balance Sheet
Total Current Liabilities,,,,,,,116.0,121.0,185.0,230.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,107.0,119.0,128.0,127.0,Balance Sheet
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,11.0,11.0,10.0,10.0,Balance Sheet
Total Liabilities,,,,,,,235.0,252.0,323.0,366.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,66.0,67.0,68.0,69.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,959.0,993.0,1066.0,1149.0,Balance Sheet
Treasury Stock - Common,,,,,,,-27.0,-28.0,-28.0,-28.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,-1.0,-2.0,-2.0,Balance Sheet
Total Equity,,,,,,,997.0,1030.0,1105.0,1188.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1232.0,1282.0,1427.0,1555.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,44.0,44.0,44.0,44.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,49.0,49.0,49.0,49.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,26.0,26.0,26.0,26.0,Balance Sheet
Date,,,,,,,2021-11-27 00:00:00,2022-02-26 00:00:00,2022-05-28 00:00:00,2022-08-27 00:00:00,Income Statement
Total Revenue,,,,,,,391.0,477.0,593.0,658.0,Income Statement
"Cost of Revenue, Total",,,,,,,346.0,385.0,397.0,441.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,36.0,40.0,39.0,42.0,Income Statement
Labor & Related Expense,,,,,,,12.0,12.0,12.0,12.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,48.0,53.0,52.0,54.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,-1.0,0.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-2.0,-1.0,-2.0,0.0,Income Statement
Total Operating Expense,,,,,,,393.0,438.0,447.0,494.0,Income Statement
Total Operating Income,,,,,,,-2.0,40.0,146.0,164.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Inter Income, Non-Operating",,,,,,,0.0,0.0,0.0,1.0,Income Statement
"Invest Income, Non-Operat",,,,,,,0.0,12.0,0.0,0.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,12.0,0.0,1.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,,,,0.0,Income Statement
"Other, Net",,,,,,,2.0,1.0,1.0,1.0,Income Statement
Income Before Tax,,,,,,,0.0,53.0,146.0,165.0,Income Statement
Income Tax - Total,,,,,,,-1.0,14.0,36.0,40.0,Income Statement
Income After Tax,,,,,,,1.0,39.0,110.0,125.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,1.0,40.0,110.0,125.0,Income Statement
Total Net Income,,,,,,,1.0,40.0,110.0,125.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,1.0,40.0,110.0,125.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,1.0,40.0,110.0,125.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,49.0,49.0,48.0,49.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.02,0.81,2.31,2.58,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.02,0.81,2.31,2.58,Income Statement
Diluted Weighted Average Shares,,,,,,,49.0,49.0,48.0,49.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.02,0.81,2.3,2.57,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.02,0.81,2.3,2.57,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.13,0.75,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,6.0,37.0,42.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,17.0,17.0,17.0,17.0,Income Statement
Total Special Items,,,,,,,0.0,0.0,-1.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,0.0,53.0,145.0,166.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-1.0,14.0,36.0,40.0,Income Statement
Normalized Income After Tax,,,,,,,1.0,40.0,109.0,125.0,Income Statement
