,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,49.2,90.03,92.62,99.95,101.61,88.58,,,,,
low,42.75,42.5,67.72,46.01,73.32,50.05,,,,,
change,-0.0765,0.6724,0.075,0.0001,0.048600000000000004,-0.1598,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,18.0,26.0,16.0,20.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,182.0,198.0,222.0,216.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,247.0,264.0,292.0,287.0,Balance Sheet
Other Receivables,,,,,,,5.0,4.0,5.0,10.0,Balance Sheet
"Total Receivables, Net",,,,,,,252.0,268.0,297.0,297.0,Balance Sheet
Invent. - Finished Goods,,,,,,,11.0,13.0,12.0,13.0,Balance Sheet
Invent. - Work In Progress,,,,,,,74.0,85.0,91.0,99.0,Balance Sheet
Invent. - Raw Materials,,,,,,,71.0,76.0,91.0,98.0,Balance Sheet
Total Inventory,,,,,,,156.0,173.0,194.0,210.0,Balance Sheet
Prepaid Expenses,,,,,,,28.0,28.0,26.0,29.0,Balance Sheet
Total Current Assets,,,,,,,453.0,495.0,533.0,557.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,347.0,349.0,356.0,355.0,Balance Sheet
"Goodwill, Net",,,,,,,925.0,924.0,979.0,965.0,Balance Sheet
Intangibles - Gross,,,,,,,1164.0,1158.0,1216.0,1200.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-356.0,-366.0,-375.0,-384.0,Balance Sheet
Intangibles - Net,,,,,,,808.0,792.0,841.0,816.0,Balance Sheet
Long Term Investments,,,,,,,,19.0,19.0,16.0,Balance Sheet
Other Long Term Assets,,,,,,,44.0,23.0,24.0,23.0,Balance Sheet
Total Assets,,,,,,,2582.0,2608.0,2758.0,2738.0,Balance Sheet
Accounts Payable,,,,,,,77.0,90.0,103.0,101.0,Balance Sheet
Accrued Expenses,,,,,,,63.0,62.0,74.0,70.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,15.0,15.0,15.0,15.0,Balance Sheet
Customer Advances,,,,,,,4.0,,,6.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,1.0,0.0,1.0,Balance Sheet
Deferred Income Tax,,,,,,,172.0,171.0,179.0,177.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,5.0,6.0,5.0,12.0,Balance Sheet
Total Current Liabilities,,,,,,,160.0,173.0,198.0,199.0,Balance Sheet
Total Long Term Debt,,,,,,,813.0,814.0,932.0,923.0,Balance Sheet
Total Debt,,,,,,,828.0,830.0,947.0,939.0,Balance Sheet
"Other Liabilities, Total",,,,,,,84.0,85.0,86.0,84.0,Balance Sheet
Total Liabilities,,,,,,,1228.0,1244.0,1395.0,1383.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,713.0,717.0,722.0,727.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,614.0,626.0,647.0,663.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,30.0,22.0,-5.0,-35.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
Other Comprehensive Income,,,,,,,-2.0,1.0,1.0,1.0,Balance Sheet
"Other Equity, Total",,,,,,,27.0,22.0,-5.0,-35.0,Balance Sheet
Total Equity,,,,,,,1355.0,1364.0,1363.0,1355.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2582.0,2608.0,2758.0,2738.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,33.0,33.0,33.0,33.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,313015.0,310912.0,350081.0,342680.0,Income Statement
"Cost of Revenue, Total",,,,,,,231149.0,229282.0,257005.0,255507.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,54452.0,27738.0,28846.0,25776.0,Income Statement
Labor & Related Expense,,,,,,,2832.0,3545.0,4308.0,3710.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,57284.0,31283.0,33154.0,29486.0,Income Statement
Research & Development,,,,,,,12736.0,15906.0,14545.0,15802.0,Income Statement
Depreciation/Amortization,,,,,,,7151.0,7959.0,8248.0,8146.0,Income Statement
Restructuring Charge,,,,,,,4804.0,1753.0,884.0,3258.0,Income Statement
Litigation,,,,,,,-28167.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,2252.0,1936.0,3333.0,597.0,Income Statement
Unusual Expense (Income),,,,,,,-20603.0,3689.0,4217.0,3855.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,508.0,,,,Income Statement
Other Operating Expense,,,,,,,,296.0,205.0,626.0,Income Statement
"Other, Net",,,,,,,252.0,-177.0,-191.0,1300.0,Income Statement
"Other Operat Expse, Total",,,,,,,-3365.0,296.0,205.0,626.0,Income Statement
Total Operating Expense,,,,,,,284352.0,288415.0,317374.0,313422.0,Income Statement
Total Operating Income,,,,,,,28663.0,22497.0,32707.0,29258.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-5511.0,-5968.0,-7773.0,-10676.0,Income Statement
