,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,156.7,167.72,183.12,216.7,236.86,221.89,,,,,
low,152.39,123.48,129.07,101.08,194.55,166.63,,,,,
change,0.002,-0.1411,0.35960000000000003,0.19829999999999998,-0.0203,0.058600000000000006,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,10959.0,9281.0,8248.0,7449.0,Balance Sheet
Short Term Investments,,,,,,,564.0,493.0,411.0,516.0,Balance Sheet
Cash and Short Term Invs,,,,,,,11523.0,9774.0,8659.0,7965.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,7007.0,7445.0,8116.0,7712.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-177.0,-326.0,-378.0,-349.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,6830.0,7119.0,7738.0,7363.0,Balance Sheet
Other Receivables,,,,,,,,140.0,140.0,140.0,Balance Sheet
"Total Receivables, Net",,,,,,,6830.0,7259.0,7878.0,7503.0,Balance Sheet
Invent. - Finished Goods,,,,,,,2925.0,2958.0,3066.0,3066.0,Balance Sheet
Invent. - Work In Progress,,,,,,,861.0,958.0,1003.0,1041.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1352.0,1556.0,1507.0,1394.0,Balance Sheet
Total Inventory,,,,,,,5138.0,5472.0,5576.0,5501.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1881.0,1776.0,1734.0,1556.0,Balance Sheet
Total Current Assets,,,,,,,25372.0,24281.0,23847.0,22525.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1420.0,1306.0,1230.0,1256.0,Balance Sheet
Accumulated Depreciation,,,,,,,-177.0,-172.0,-160.0,-160.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6509.0,6432.0,6250.0,6213.0,Balance Sheet
"Goodwill, Net",,,,,,,17756.0,17863.0,17528.0,16974.0,Balance Sheet
Intangibles - Net,,,,,,,3613.0,3534.0,3385.0,3220.0,Balance Sheet
Long Term Investments,,,,,,,1222.0,1035.0,797.0,807.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,,457.0,473.0,468.0,Balance Sheet
Other Long Term Assets,,,,,,,9509.0,9256.0,9487.0,9643.0,Balance Sheet
Total Assets,,,,,,,64470.0,63352.0,62258.0,60287.0,Balance Sheet
Accounts Payable,,,,,,,6484.0,6285.0,6245.0,6118.0,Balance Sheet
Accrued Expenses,,,,,,,7679.0,7009.0,7116.0,7242.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,3542.0,3526.0,3487.0,3434.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1803.0,3207.0,3099.0,1315.0,Balance Sheet
Total Current Liabilities,,,,,,,19508.0,20027.0,19947.0,18109.0,Balance Sheet
Long Term Debt,,,,,,,14155.0,12523.0,12389.0,12084.0,Balance Sheet
Capital Lease Obligations,,,,,,,99.0,113.0,102.0,152.0,Balance Sheet
Total Long Term Debt,,,,,,,14254.0,12636.0,12491.0,12236.0,Balance Sheet
Total Debt,,,,,,,19599.0,19369.0,19077.0,16985.0,Balance Sheet
Deferred Income Tax,,,,,,,2364.0,2387.0,2421.0,2406.0,Balance Sheet
Minority Interest,,,,,,,680.0,693.0,656.0,630.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,208.0,220.0,212.0,203.0,Balance Sheet
Other LT Liabilities,,,,,,,8887.0,9024.0,8990.0,8996.0,Balance Sheet
"Other Liabilities, Total",,,,,,,9095.0,9244.0,9202.0,9199.0,Balance Sheet
Total Liabilities,,,,,,,45901.0,44987.0,44717.0,42580.0,Balance Sheet
Common Stock,,,,,,,958.0,958.0,958.0,958.0,Balance Sheet
Additional Paid-In Capital,,,,,,,8141.0,8326.0,8397.0,8460.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,42827.0,43288.0,43883.0,44767.0,Balance Sheet
Treasury Stock - Common,,,,,,,-30462.0,-31420.0,-32814.0,-33182.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,1.0,-5.0,-8.0,-6.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-2478.0,-2352.0,-2447.0,-2856.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-415.0,-432.0,-449.0,-459.0,Balance Sheet
Other Comprehensive Income,,,,,,,-3.0,2.0,21.0,25.0,Balance Sheet
"Other Equity, Total",,,,,,,-2896.0,-2782.0,-2875.0,-3290.0,Balance Sheet
Total Equity,,,,,,,18569.0,18365.0,17541.0,17707.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,64470.0,63352.0,62258.0,60287.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,685.0,681.0,674.0,672.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,273.0,277.0,284.0,285.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,8657.0,8376.0,8953.0,8951.0,Income Statement
"Cost of Revenue, Total",,,,,,,5936.0,5674.0,6046.0,5981.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,1158.0,1371.0,1253.0,1178.0,Income Statement
Labor & Related Expense,,,,,,,45.0,60.0,53.0,50.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,1203.0,1431.0,1306.0,1228.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,80.0,85.0,87.0,98.0,Income Statement
"Interest Income, Operating",,,,,,,-32.0,-20.0,-20.0,-37.0,Income Statement
"Invest Income, Operating",,,,,,,-11.0,-16.0,12.0,-7.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-43.0,-36.0,-8.0,-44.0,Income Statement
Litigation,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-8.0,0.0,107.0,-19.0,Income Statement
Unusual Expense (Income),,,,,,,-8.0,0.0,107.0,-19.0,Income Statement
"Other Operat Expse, Total",,,,,,,-304.0,-283.0,-289.0,-274.0,Income Statement
Total Operating Expense,,,,,,,6864.0,6871.0,7249.0,6970.0,Income Statement
Total Operating Income,,,,,,,1793.0,1505.0,1704.0,1981.0,Income Statement
Income Before Tax,,,,,,,1793.0,1505.0,1704.0,1981.0,Income Statement
Income Tax - Total,,,,,,,351.0,371.0,441.0,432.0,Income Statement
Income After Tax,,,,,,,1442.0,1134.0,1263.0,1549.0,Income Statement
Minority Interest,,,,,,,-14.0,0.0,-2.0,3.0,Income Statement
Net Inc Before Extra Items,,,,,,,1428.0,1134.0,1261.0,1552.0,Income Statement
Total Net Income,,,,,,,1428.0,1134.0,1261.0,1552.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,1428.0,1134.0,1261.0,1552.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,1428.0,1134.0,1261.0,1552.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,688.0,685.0,679.0,674.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.07,1.66,1.86,2.3,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.07,1.66,1.86,2.3,Income Statement
Diluted Weighted Average Shares,,,,,,,696.0,691.0,685.0,680.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.05,1.64,1.84,2.28,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.05,1.64,1.84,2.28,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.98,0.98,0.98,0.98,Income Statement
Gross Divid - Common Stock,,,,,,,680.0,673.0,666.0,668.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,80.0,85.0,87.0,98.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,168.0,167.0,161.0,166.0,Income Statement
Total Special Items,,,,,,,223.0,387.0,334.0,81.0,Income Statement
Normalzd Income Before Tax,,,,,,,2016.0,1892.0,2038.0,2062.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,44.0,95.0,86.0,18.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,395.0,466.0,527.0,450.0,Income Statement
Normalized Income After Tax,,,,,,,1621.0,1426.0,1511.0,1612.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,1607.0,1426.0,1509.0,1615.0,Income Statement
Basic Normalized EPS,,,,,,,2.33,2.08,2.22,2.4,Income Statement
Diluted Normalized EPS,,,,,,,2.31,2.06,2.2,2.38,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,5610.0,1134.0,2397.0,3946.0,Cash Flow
Depreciation/Depletion,,,,,,,674.0,167.0,328.0,494.0,Cash Flow
Amortization,,,,,,,549.0,163.0,277.0,411.0,Cash Flow
Deferred Taxes,,,,,,,178.0,21.0,120.0,208.0,Cash Flow
Unusual Items,,,,,,,-225.0,279.0,394.0,388.0,Cash Flow
Other Non-Cash Items,,,,,,,-1036.0,-282.0,-334.0,-428.0,Cash Flow
Non-Cash Items,,,,,,,-1261.0,-3.0,60.0,-40.0,Cash Flow
Accounts Receivable,,,,,,,-8.0,-285.0,-904.0,-660.0,Cash Flow
Inventories,,,,,,,-685.0,-331.0,-434.0,-390.0,Cash Flow
Other Assets,,,,,,,-276.0,-29.0,-38.0,125.0,Cash Flow
Accounts Payable,,,,,,,744.0,-199.0,-240.0,-365.0,Cash Flow
Accrued Expenses,,,,,,,513.0,-602.0,-741.0,-821.0,Cash Flow
Changes in Working Capital,,,,,,,288.0,-1446.0,-2357.0,-2111.0,Cash Flow
Total Cash from Operations,,,,,,,6038.0,36.0,825.0,2908.0,Cash Flow
Capital Expenditures,,,,,,,-895.0,-183.0,-341.0,-525.0,Cash Flow
Acquisition of Business,,,,,,,-1326.0,-176.0,-178.0,-178.0,Cash Flow
Sale of Business,,,,,,,203.0,0.0,0.0,0.0,Cash Flow
Sale of Fixed Assets,,,,,,,27.0,10.0,11.0,11.0,Cash Flow
Sale/Maturity of Investment,,,,,,,2525.0,304.0,646.0,884.0,Cash Flow
Purchase of Investments,,,,,,,-2373.0,-223.0,-470.0,-834.0,Cash Flow
Other Investing Cash Flow,,,,,,,778.0,258.0,746.0,1182.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-166.0,173.0,755.0,1065.0,Cash Flow
Total Cash from Investing,,,,,,,-1061.0,-10.0,414.0,540.0,Cash Flow
Financing Cash Flow Items,,,,,,,-81.0,-17.0,-21.0,-45.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-2626.0,-668.0,-1359.0,-2028.0,Cash Flow
Sale/Issuance of Common,,,,,,,229.0,23.0,75.0,121.0,Cash Flow
Repurch/Retirement Common,,,,,,,-3380.0,-1018.0,-2437.0,-2827.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-3151.0,-995.0,-2362.0,-2706.0,Cash Flow
Short Term Debt Issued,,,,,,,5194.0,1228.0,2924.0,5310.0,Cash Flow
Short Term Debt Reduction,,,,,,,-5190.0,-1228.0,-2926.0,-5324.0,Cash Flow
"Short Term Debt, Net",,,,,,,4.0,0.0,-2.0,-14.0,Cash Flow
Long Term Debt Issued,,,,,,,2517.0,1.0,1.0,2.0,Cash Flow
Long Term Debt Reduction,,,,,,,-4917.0,-40.0,-89.0,-1818.0,Cash Flow
"Long Term Debt, Net",,,,,,,-2400.0,-39.0,-88.0,-1816.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-2396.0,-39.0,-90.0,-1830.0,Cash Flow
Total Cash From Financing,,,,,,,-8254.0,-1719.0,-3832.0,-6609.0,Cash Flow
Foreign Exchange Effects,,,,,,,-39.0,15.0,-118.0,-349.0,Cash Flow
Net Change in Cash,,,,,,,-3316.0,-1678.0,-2711.0,-3510.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,14275.0,10959.0,10959.0,10959.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,10959.0,9281.0,8248.0,7449.0,Cash Flow
"Depreciation, Supplemental",,,,,,,674.0,167.0,328.0,494.0,Cash Flow
Free Cash Flow,,,,,,,5143.0,-147.0,484.0,2383.0,
FCF Growth,,,,,,,,-1.0285825393739063,-4.292517006802721,3.9235537190082646,
