,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,48.65,51.88,57.74,56.9,71.71,82.46,,,,,
low,43.3,39.0,45.94,30.95,39.35,52.6,,,,,
change,-0.0701,0.11800000000000001,0.039700000000000006,-0.1705,0.6706000000000001,-0.18960000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2.0,1.0,62.0,73.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,142.0,192.0,201.0,167.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-2.0,-2.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,140.0,191.0,199.0,166.0,Balance Sheet
Other Receivables,,,,,,,11.0,8.0,7.0,9.0,Balance Sheet
"Total Receivables, Net",,,,,,,151.0,199.0,206.0,175.0,Balance Sheet
Invent. - Raw Materials,,,,,,,73.0,75.0,80.0,74.0,Balance Sheet
Inventories - Other,,,,,,,76.0,71.0,67.0,72.0,Balance Sheet
Total Inventory,,,,,,,148.0,146.0,147.0,146.0,Balance Sheet
Unbilled Utility Revenues,,,,,,,24.0,20.0,20.0,19.0,Balance Sheet
Other Current Assets,,,,,,,44.0,36.0,37.0,47.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,68.0,56.0,56.0,66.0,Balance Sheet
Total Current Assets,,,,,,,369.0,402.0,471.0,460.0,Balance Sheet
Construction in Progress,,,,,,,92.0,72.0,97.0,21.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,19.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,111.0,72.0,97.0,21.0,Balance Sheet
"Goodwill, Net",,,,,,,38.0,38.0,38.0,38.0,Balance Sheet
Intangibles - Gross,,,,,,,23.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-13.0,,,,Balance Sheet
Intangibles - Net,,,,,,,9.0,9.0,8.0,8.0,Balance Sheet
Utility Plant,,,,,,,3032.0,3056.0,3065.0,3077.0,Balance Sheet
Utlty. Plnt. Accum. Deprc.,,,,,,,-999.0,-1000.0,-1012.0,-911.0,Balance Sheet
