,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,221.2,233.6,86.0,61.0,99.26,120.86,,,,,
low,189.2,60.0,40.6,6.6,19.12,52.5,,,,,
change,0.0739,-0.6648000000000001,-0.1355,-0.6603,1.993,0.0478,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,57.0,65.0,148.0,50.0,Balance Sheet
"Total Receivables, Net",,,,,,,152.0,214.0,206.0,163.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,27.0,24.0,21.0,35.0,Balance Sheet
Total Current Assets,,,,,,,236.0,302.0,374.0,248.0,Balance Sheet
Land/Improvements,,,,,,,19.0,19.0,19.0,,Balance Sheet
Natural Resources,,,,,,,9139.0,9307.0,9442.0,9581.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,220.0,211.0,212.0,91.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,9378.0,9536.0,9674.0,9672.0,Balance Sheet
Accumulated Depreciation,,,,,,,-7116.0,-7189.0,-7266.0,-7237.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2262.0,2348.0,2408.0,2476.0,Balance Sheet
Other Long Term Assets,,,,,,,54.0,76.0,91.0,82.0,Balance Sheet
Total Assets,,,,,,,2552.0,2726.0,2873.0,2806.0,Balance Sheet
Payable/Accrued,,,,,,,71.0,73.0,63.0,86.0,Balance Sheet
Accrued Expenses,,,,,,,58.0,69.0,65.0,56.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,397.0,633.0,672.0,385.0,Balance Sheet
Total Current Liabilities,,,,,,,527.0,776.0,799.0,527.0,Balance Sheet
Total Long Term Debt,,,,,,,1426.0,1422.0,1291.0,1182.0,Balance Sheet
Total Debt,,,,,,,1426.0,1422.0,1291.0,1182.0,Balance Sheet
Reserves,,,,,,,69.0,70.0,70.0,70.0,Balance Sheet
Other LT Liabilities,,,,,,,16.0,36.0,33.0,26.0,Balance Sheet
"Other Liabilities, Total",,,,,,,85.0,105.0,103.0,96.0,Balance Sheet
Total Liabilities,,,,,,,2038.0,2303.0,2194.0,1805.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2789.0,2785.0,2779.0,2762.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2275.0,-2362.0,-2099.0,-1762.0,Balance Sheet
Total Equity,,,,,,,514.0,424.0,679.0,1001.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2552.0,2726.0,2873.0,2806.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,17.0,17.0,17.0,17.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,470.0,532.0,560.0,464.0,Income Statement
"Cost of Revenue, Total",,,,,,,138.0,167.0,95.0,106.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,14.0,22.0,17.0,12.0,Income Statement
Depreciation/Amortization,,,,,,,75.0,73.0,78.0,75.0,Income Statement
Restructuring Charge,,,,,,,0.0,,0.0,10.0,Income Statement
Litigation,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,1.0,-1.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,1.0,6.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,,,-4.0,Income Statement
Other Operating Expense,,,,,,,,1.0,1.0,1.0,Income Statement
"Other, Net",,,,,,,1.0,2.0,-2.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,0.0,1.0,-1.0,2.0,Income Statement
Total Operating Expense,,,,,,,227.0,264.0,190.0,200.0,Income Statement
Total Operating Income,,,,,,,243.0,268.0,370.0,264.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-31.0,-32.0,-33.0,-31.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,15.0,-326.0,-66.0,101.0,Income Statement
Gain(Loss)on Sale of Assets,,,,,,,-9.0,0.0,0.0,,Income Statement
Income Before Tax,,,,,,,219.0,-88.0,270.0,334.0,Income Statement
Income Tax - Total,,,,,,,3.0,-1.0,7.0,-4.0,Income Statement
Income After Tax,,,,,,,216.0,-87.0,263.0,338.0,Income Statement
Net Inc Before Extra Items,,,,,,,216.0,-87.0,263.0,338.0,Income Statement
Total Net Income,,,,,,,216.0,-87.0,263.0,338.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,216.0,-87.0,263.0,338.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,216.0,-87.0,263.0,338.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,17.0,17.0,17.0,17.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,13.05,-5.18,15.6,20.27,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,13.05,-5.18,15.6,20.27,Income Statement
Diluted Weighted Average Shares,,,,,,,17.0,17.0,17.0,17.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,12.38,-5.18,15.41,20.08,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,12.38,-5.18,15.41,20.08,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,31.0,32.0,33.0,31.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,75.0,73.0,78.0,75.0,Income Statement
Total Special Items,,,,,,,9.0,0.0,1.0,6.0,Income Statement
Normalzd Income Before Tax,,,,,,,228.0,-87.0,270.0,339.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,0.0,2.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,3.0,-1.0,7.0,-2.0,Income Statement
Normalized Income After Tax,,,,,,,225.0,-87.0,263.0,341.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,225.0,-87.0,263.0,341.0,Income Statement
Basic Normalized EPS,,,,,,,13.58,-5.17,15.64,20.49,Income Statement
Diluted Normalized EPS,,,,,,,12.89,-5.17,15.45,20.3,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,145.0,-87.0,176.0,513.0,Cash Flow
Depreciation/Depletion,,,,,,,215.0,73.0,152.0,227.0,Cash Flow
Deferred Taxes,,,,,,,2.0,-2.0,0.0,-2.0,Cash Flow
Unusual Items,,,,,,,39.0,200.0,95.0,-137.0,Cash Flow
Other Non-Cash Items,,,,,,,49.0,9.0,20.0,32.0,Cash Flow
Non-Cash Items,,,,,,,88.0,209.0,115.0,-105.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,,63.0,68.0,130.0,Cash Flow
Accounts Receivable,,,,,,,-88.0,-62.0,-54.0,-11.0,Cash Flow
Other Assets,,,,,,,-18.0,-10.0,-27.0,9.0,Cash Flow
Payable/Accrued,,,,,,,31.0,2.0,-9.0,15.0,Cash Flow
Changes in Working Capital,,,,,,,46.0,-23.0,96.0,88.0,Cash Flow
Total Cash from Operations,,,,,,,497.0,171.0,539.0,721.0,Cash Flow
Capital Expenditures,,,,,,,-427.0,-146.0,-288.0,-442.0,Cash Flow
Acquisition of Business,,,,,,,-763.0,-8.0,-8.0,-6.0,Cash Flow
Sale of Fixed Assets,,,,,,,394.0,2.0,2.0,3.0,Cash Flow
Other Investing Cash Flow,,,,,,,,,,2.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-370.0,-6.0,-6.0,-1.0,Cash Flow
Total Cash from Investing,,,,,,,-797.0,-152.0,-294.0,-443.0,Cash Flow
Financing Cash Flow Items,,,,,,,-14.0,-6.0,-8.0,-10.0,Cash Flow
Sale/Issuance of Common,,,,,,,72.0,0.0,0.0,0.0,Cash Flow
Repurch/Retirement Common,,,,,,,,,-9.0,-27.0,Cash Flow
"Common Stock, Net",,,,,,,72.0,0.0,-9.0,-27.0,Cash Flow
Options Exercised,,,,,,,,,,0.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,72.0,0.0,-9.0,-27.0,Cash Flow
Long Term Debt Issued,,,,,,,970.0,50.0,135.0,335.0,Cash Flow
Long Term Debt Reduction,,,,,,,-720.0,-55.0,-272.0,-582.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,250.0,-5.0,-137.0,-247.0,Cash Flow
Total Cash From Financing,,,,,,,308.0,-11.0,-155.0,-284.0,Cash Flow
Net Change in Cash,,,,,,,8.0,8.0,91.0,-7.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,49.0,57.0,57.0,57.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,57.0,65.0,148.0,50.0,Cash Flow
"Depreciation, Supplemental",,,,,,,215.0,73.0,152.0,227.0,Cash Flow
Free Cash Flow,,,,,,,70.0,25.0,251.0,279.0,
FCF Growth,,,,,,,,-0.6428571428571428,9.04,0.11155378486055767,
