,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,89.37,95.93,57.5,63.86,50.9,43.9,,,,,
low,81.28,36.28,38.38,40.01,35.34,31.32,,,,,
change,0.0007000000000000001,-0.5584,0.3418,-0.1338,-0.13460000000000003,-0.17129999999999998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1865.0,1966.0,485.0,469.0,Balance Sheet
Short Term Investments,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1865.0,1966.0,485.0,469.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,660.0,686.0,758.0,715.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-7.0,-7.0,-7.0,Balance Sheet
"Total Receivables, Net",,,,,,,693.0,712.0,777.0,740.0,Balance Sheet
Invent. - Finished Goods,,,,,,,549.0,541.0,582.0,585.0,Balance Sheet
Invent. - Work In Progress,,,,,,,252.0,263.0,266.0,249.0,Balance Sheet
Invent. - Raw Materials,,,,,,,219.0,218.0,232.0,251.0,Balance Sheet
Total Inventory,,,,,,,1020.0,1022.0,1080.0,1085.0,Balance Sheet
Prepaid Expenses,,,,,,,265.0,236.0,310.0,290.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,16.0,0.0,0.0,0.0,Balance Sheet
Total Current Assets,,,,,,,3860.0,3936.0,2652.0,2583.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1059.0,1068.0,1072.0,1072.0,Balance Sheet
"Goodwill, Net",,,,,,,2999.0,2971.0,3515.0,3429.0,Balance Sheet
Intangibles - Gross,,,,,,,3684.0,3604.0,4837.0,4618.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1532.0,-1545.0,-1547.0,-1551.0,Balance Sheet
Intangibles - Net,,,,,,,2151.0,2059.0,3290.0,3066.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,66.0,,,,Balance Sheet
LT Investments - Other,,,,,,,2.0,,,,Balance Sheet
Long Term Investments,,,,,,,68.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,281.0,350.0,384.0,519.0,Balance Sheet
Total Assets,,,,,,,10426.0,10390.0,10920.0,10678.0,Balance Sheet
Accounts Payable,,,,,,,411.0,480.0,490.0,461.0,Balance Sheet
Accrued Expenses,,,,,,,524.0,492.0,488.0,498.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,604.0,5.0,31.0,34.0,Balance Sheet
Income Taxes Payable,,,,,,,17.0,5.0,5.0,22.0,Balance Sheet
Discontinued Operations,,,,,,,33.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,49.0,5.0,5.0,22.0,Balance Sheet
Total Current Liabilities,,,,,,,1588.0,981.0,1015.0,1015.0,Balance Sheet
Long Term Debt,,,,,,,2896.0,3491.0,4068.0,4060.0,Balance Sheet
Capital Lease Obligations,,,,,,,21.0,20.0,19.0,18.0,Balance Sheet
Total Long Term Debt,,,,,,,2917.0,3511.0,4086.0,4078.0,Balance Sheet
Total Debt,,,,,,,3521.0,3515.0,4117.0,4111.0,Balance Sheet
Deferred Income Tax,,,,,,,239.0,239.0,392.0,409.0,Balance Sheet
"Other Liabilities, Total",,,,,,,530.0,554.0,577.0,573.0,Balance Sheet
Total Liabilities,,,,,,,5274.0,5285.0,6070.0,6075.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,7043.0,7019.0,6991.0,6964.0,Balance Sheet
