,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,22.95,40.84,64.12,93.74,173.24,131.91,,,,,
low,20.6,20.5,34.43,22.01,80.0,59.43,,,,,
change,-0.0675,0.6693000000000001,0.19190000000000002,1.1665,0.4067,-0.4136,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,300.0,303.0,226.0,229.0,Balance Sheet
Short Term Investments,,,,,,,230.0,220.0,203.0,204.0,Balance Sheet
Cash and Short Term Invs,,,,,,,530.0,524.0,429.0,433.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,77.0,71.0,76.0,83.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,77.0,70.0,76.0,82.0,Balance Sheet
Other Receivables,,,,,,,4.0,3.0,3.0,3.0,Balance Sheet
"Total Receivables, Net",,,,,,,80.0,73.0,79.0,86.0,Balance Sheet
Prepaid Expenses,,,,,,,15.0,16.0,18.0,14.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,31.0,32.0,30.0,35.0,Balance Sheet
Total Current Assets,,,,,,,657.0,645.0,555.0,568.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,47.0,45.0,42.0,42.0,Balance Sheet
"Goodwill, Net",,,,,,,35.0,35.0,109.0,103.0,Balance Sheet
Intangibles - Gross,,,,,,,,13.0,35.0,34.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,-3.0,-4.0,-6.0,Balance Sheet
Intangibles - Net,,,,,,,10.0,10.0,60.0,28.0,Balance Sheet
Other Long Term Assets,,,,,,,5.0,5.0,-25.0,6.0,Balance Sheet
Total Assets,,,,,,,787.0,770.0,777.0,777.0,Balance Sheet
Accounts Payable,,,,,,,4.0,8.0,6.0,10.0,Balance Sheet
Accrued Expenses,,,,,,,56.0,46.0,60.0,57.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,300.0,1.0,1.0,1.0,Balance Sheet
Customer Advances,,,,,,,285.0,283.0,296.0,306.0,Balance Sheet
Other Current Liabilities,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,286.0,285.0,298.0,308.0,Balance Sheet
Total Current Liabilities,,,,,,,646.0,341.0,365.0,376.0,Balance Sheet
Long Term Debt,,,,,,,0.0,339.0,340.0,340.0,Balance Sheet
Capital Lease Obligations,,,,,,,15.0,15.0,15.0,15.0,Balance Sheet
Total Long Term Debt,,,,,,,15.0,354.0,354.0,355.0,Balance Sheet
Total Debt,,,,,,,315.0,356.0,355.0,355.0,Balance Sheet
"Other Liabilities, Total",,,,,,,52.0,50.0,49.0,52.0,Balance Sheet
Total Liabilities,,,,,,,714.0,745.0,769.0,782.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,526.0,480.0,498.0,522.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-452.0,-453.0,-482.0,-511.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-2.0,-9.0,-17.0,Balance Sheet
Total Equity,,,,,,,73.0,25.0,8.0,-5.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,787.0,770.0,777.0,777.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,47.0,48.0,48.0,49.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,51.0,52.0,52.0,52.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,120783.0,129674.0,131549.0,132849.0,Income Statement
"Cost of Revenue, Total",,,,,,,29161.0,30873.0,32237.0,32419.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,62405.0,68752.0,73933.0,76455.0,Income Statement
Labor & Related Expense,,,,,,,9286.0,11342.0,13794.0,15510.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,71691.0,80094.0,87727.0,91965.0,Income Statement
Research & Development,,,,,,,31430.0,35884.0,39177.0,38583.0,Income Statement
Unusual Expense (Income),,,,,,,,,600.0,,Income Statement
Total Operating Expense,,,,,,,132282.0,146851.0,159741.0,162967.0,Income Statement
Total Operating Income,,,,,,,-11499.0,-17177.0,-28192.0,-30118.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-3520.0,-1518.0,-1512.0,-1510.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,207.0,280.0,605.0,1440.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-36.0,-165.0,668.0,964.0,Income Statement
"Other, Net",,,,,,,-36.0,-165.0,668.0,964.0,Income Statement
Income Before Tax,,,,,,,-14848.0,-18580.0,-28431.0,-29224.0,Income Statement
Income Tax - Total,,,,,,,-524.0,-87.0,430.0,467.0,Income Statement
Income After Tax,,,,,,,-14324.0,-18493.0,-28861.0,-29691.0,Income Statement
Net Inc Before Extra Items,,,,,,,-14324.0,-18493.0,-28861.0,-29691.0,Income Statement
Total Net Income,,,,,,,-14324.0,-18493.0,-28861.0,-29691.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-14324.0,-18493.0,-28861.0,-29691.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-14324.0,-18493.0,-28861.0,-29691.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,51741.0,52596.0,52850.0,53082.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.28,-0.35,-0.55,-0.56,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.28,-0.35,-0.55,-0.56,Income Statement
Diluted Weighted Average Shares,,,,,,,51741.0,52596.0,52850.0,53082.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.28,-0.35,-0.55,-0.56,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.28,-0.35,-0.55,-0.56,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,3520.0,1518.0,1512.0,1510.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1664.0,1959.0,1225.0,1181.0,Income Statement
Total Special Items,,,,,,,,,600.0,,Income Statement
Normalzd Income Before Tax,,,,,,,-14848.0,-18580.0,-27831.0,-29224.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,,,210.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-524.0,-87.0,640.0,467.0,Income Statement
Normalized Income After Tax,,,,,,,-14324.0,-18493.0,-28471.0,-29691.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-14324.0,-18493.0,-28471.0,-29691.0,Income Statement
Basic Normalized EPS,,,,,,,-0.28,-0.35,-0.54,-0.56,Income Statement
Diluted Normalized EPS,,,,,,,-0.28,-0.35,-0.54,-0.56,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-37730.0,-18493.0,-47354.0,-77045.0,Cash Flow
Depreciation/Depletion,,,,,,,5244.0,1959.0,4684.0,7365.0,Cash Flow
Deferred Taxes,,,,,,,-1973.0,-211.0,-148.0,-91.0,Cash Flow
Unusual Items,,,,,,,-3698.0,,,0.0,Cash Flow
Other Non-Cash Items,,,,,,,60703.0,16264.0,35508.0,56350.0,Cash Flow
Non-Cash Items,,,,,,,57005.0,16264.0,35508.0,56350.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,-41.0,190.0,628.0,852.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,4837.0,2165.0,2383.0,4535.0,Cash Flow
Accounts Receivable,,,,,,,-8074.0,6761.0,2302.0,-6152.0,Cash Flow
Prepaid Expenses,,,,,,,-6522.0,-1132.0,-2723.0,870.0,Cash Flow
Other Assets,,,,,,,-16232.0,2768.0,1353.0,110.0,Cash Flow
Accounts Payable,,,,,,,972.0,4364.0,2064.0,5995.0,Cash Flow
Accrued Expenses,,,,,,,9735.0,-13823.0,-1737.0,-3373.0,Cash Flow
Changes in Working Capital,,,,,,,27298.0,-456.0,15057.0,26023.0,Cash Flow
Total Cash from Operations,,,,,,,49844.0,-937.0,7747.0,12602.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-3534.0,-532.0,-1203.0,-2226.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-219.0,-40.0,-46.0,-108.0,Cash Flow
Capital Expenditures,,,,,,,-3753.0,-572.0,-1249.0,-2334.0,Cash Flow
Acquisition of Business,,,,,,,-37467.0,,-99186.0,-99186.0,Cash Flow
Sale/Maturity of Investment,,,,,,,143409.0,41231.0,81767.0,121838.0,Cash Flow
Purchase of Investments,,,,,,,-170070.0,-34148.0,-57946.0,-99564.0,Cash Flow
Other Investing Cash Flow,,,,,,,-750.0,,0.0,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-64878.0,7083.0,-75365.0,-76912.0,Cash Flow
Total Cash from Investing,,,,,,,-68631.0,6511.0,-76614.0,-79246.0,Cash Flow
Financing Cash Flow Items,,,,,,,-27144.0,-8570.0,-9914.0,-10652.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,25461.0,6043.0,7188.0,11851.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,-1705.0,-442.0,-888.0,-1342.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-1705.0,-442.0,-888.0,-1342.0,Cash Flow
Total Cash From Financing,,,,,,,-3388.0,-2969.0,-3614.0,-143.0,Cash Flow
Foreign Exchange Effects,,,,,,,-270.0,85.0,-1652.0,-4102.0,Cash Flow
Net Change in Cash,,,,,,,-22445.0,2690.0,-74133.0,-70889.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,322831.0,300386.0,300386.0,300386.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,300386.0,303076.0,226253.0,229497.0,Cash Flow
"Depreciation, Supplemental",,,,,,,5244.0,1959.0,4684.0,7365.0,Cash Flow
Free Cash Flow,,,,,,,46091.0,-1509.0,6498.0,10268.0,
FCF Growth,,,,,,,,-1.032739580395305,-5.306163021868787,0.5801785164666051,
