,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,60.05,68.98,99.72,107.14,126.32,117.8,,,,,
low,56.46,47.37,61.4,50.02,95.92,68.39,,,,,
change,0.012700000000000001,0.11130000000000001,0.38070000000000004,0.214,0.08650000000000001,-0.1477,,,,,
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,3969.0,3913.0,3178.0,2818.0,Balance Sheet
Short Term Investments,,,,,,,87.0,82.0,77.0,365.0,Balance Sheet
Cash and Short Term Invs,,,,,,,4057.0,3996.0,3254.0,3183.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1031.0,1002.0,1146.0,1176.0,Balance Sheet
Other Receivables,,,,,,,120.0,280.0,154.0,97.0,Balance Sheet
"Total Receivables, Net",,,,,,,1152.0,1282.0,1300.0,1273.0,Balance Sheet
Invent. - Finished Goods,,,,,,,273.0,294.0,295.0,310.0,Balance Sheet
Invent. - Raw Materials,,,,,,,676.0,929.0,1047.0,1019.0,Balance Sheet
Inventories - Other,,,,,,,688.0,697.0,791.0,848.0,Balance Sheet
Total Inventory,,,,,,,1637.0,1920.0,2133.0,2177.0,Balance Sheet
Prepaid Expenses,,,,,,,410.0,343.0,380.0,387.0,Balance Sheet
Total Current Assets,,,,,,,7255.0,7541.0,7068.0,7019.0,Balance Sheet
Buildings,,,,,,,9322.0,9434.0,9445.0,9622.0,Balance Sheet
Land/Improvements,,,,,,,46.0,46.0,46.0,46.0,Balance Sheet
Machinery/Equipment,,,,,,,3875.0,3828.0,3846.0,3857.0,Balance Sheet
Construction in Progress,,,,,,,420.0,540.0,579.0,559.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,9626.0,9636.0,9501.0,9542.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,23290.0,23483.0,23417.0,23625.0,Balance Sheet
Accumulated Depreciation,,,,,,,-8688.0,-8852.0,-8972.0,-9049.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,14601.0,14631.0,14445.0,14576.0,Balance Sheet
"Goodwill, Net",,,,,,,3676.0,3646.0,3451.0,3284.0,Balance Sheet
Intangibles - Gross,,,,,,,1435.0,1423.0,1348.0,1280.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1132.0,-1169.0,-1145.0,-1124.0,Balance Sheet
Intangibles - Net,,,,,,,303.0,255.0,203.0,156.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,252.0,271.0,303.0,311.0,Balance Sheet
LT Investments - Other,,,,,,,300.0,286.0,293.0,279.0,Balance Sheet
Long Term Investments,,,,,,,552.0,556.0,595.0,590.0,Balance Sheet
Other Long Term Assets,,,,,,,588.0,583.0,641.0,554.0,Balance Sheet
Total Assets,,,,,,,28834.0,29022.0,28156.0,27978.0,Balance Sheet
Accounts Payable,,,,,,,1289.0,1330.0,1490.0,1441.0,Balance Sheet
Accrued Expenses,,,,,,,2990.0,2889.0,2875.0,2970.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,200.0,0.0,200.0,175.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,999.0,1999.0,999.0,1749.0,Balance Sheet
Dividends Payable,,,,,,,565.0,562.0,562.0,608.0,Balance Sheet
Customer Advances,,,,,,,2071.0,1782.0,1723.0,1642.0,Balance Sheet
