,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,118.6,113.0,79.6,63.2,64.69,31.15,,,,,
low,100.7,56.0,43.4,9.6,19.0,6.35,,,,,
change,-0.1267,-0.3786,-0.2413,-0.215,-0.38630000000000003,-0.6475,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,499.0,403.0,316.0,308.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,37.0,52.0,45.0,43.0,Balance Sheet
Other Receivables,,,,,,,8.0,12.0,13.0,17.0,Balance Sheet
"Total Receivables, Net",,,,,,,44.0,64.0,57.0,60.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,26.0,22.0,20.0,Balance Sheet
Restricted Cash - Current,,,,,,,1.0,1.0,1.0,0.0,Balance Sheet
Other Current Assets,,,,,,,16.0,15.0,14.0,15.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,16.0,16.0,15.0,16.0,Balance Sheet
Total Current Assets,,,,,,,588.0,509.0,411.0,403.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,122.0,114.0,96.0,79.0,Balance Sheet
"Goodwill, Net",,,,,,,216.0,216.0,179.0,179.0,Balance Sheet
Intangibles - Gross,,,,,,,60.0,59.0,58.0,56.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-35.0,-37.0,-37.0,-38.0,Balance Sheet
Intangibles - Net,,,,,,,24.0,23.0,21.0,19.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,120.0,120.0,120.0,120.0,Balance Sheet
LT Investments - Other,,,,,,,,0.0,0.0,0.0,Balance Sheet
Long Term Investments,,,,,,,120.0,120.0,120.0,120.0,Balance Sheet
Deferred Charges,,,,,,,19.0,19.0,24.0,24.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,63.0,63.0,61.0,60.0,Balance Sheet
Other Long Term Assets,,,,,,,6.0,6.0,6.0,5.0,Balance Sheet
Total Assets,,,,,,,1158.0,1069.0,916.0,889.0,Balance Sheet
Accounts Payable,,,,,,,22.0,29.0,28.0,35.0,Balance Sheet
Accrued Expenses,,,,,,,389.0,325.0,284.0,258.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,100.0,100.0,60.0,110.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,,,,Balance Sheet
Customer Advances,,,,,,,60.0,57.0,52.0,46.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,58.0,67.0,70.0,73.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,119.0,125.0,122.0,119.0,Balance Sheet
Total Current Liabilities,,,,,,,631.0,579.0,494.0,522.0,Balance Sheet
Total Long Term Debt,,,,,,,223.0,224.0,224.0,225.0,Balance Sheet
Total Debt,,,,,,,324.0,324.0,284.0,335.0,Balance Sheet
Deferred Income Tax,,,,,,,3.0,3.0,3.0,2.0,Balance Sheet
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,90.0,79.0,74.0,43.0,Balance Sheet
Total Liabilities,,,,,,,948.0,884.0,795.0,792.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2294.0,2301.0,2308.0,2317.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1157.0,-1192.0,-1283.0,-1339.0,Balance Sheet
Treasury Stock - Common,,,,,,,-923.0,-923.0,-923.0,-923.0,Balance Sheet
"Other Equity, Total",,,,,,,-5.0,-1.0,19.0,42.0,Balance Sheet
Total Equity,,,,,,,210.0,185.0,122.0,97.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1158.0,1069.0,916.0,889.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,30.0,30.0,30.0,30.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,223162.0,153320.0,153216.0,144390.0,Income Statement
"Cost of Revenue, Total",,,,,,,28411.0,19319.0,19244.0,18668.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,174064.0,162936.0,150610.0,154440.0,Income Statement
Labor & Related Expense,,,,,,,7961.0,,,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,182025.0,162936.0,150610.0,154440.0,Income Statement
Restructuring Charge,,,,,,,7745.0,312.0,2939.0,4912.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,44235.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,0.0,Income Statement
Unusual Expense (Income),,,,,,,7745.0,312.0,47174.0,4912.0,Income Statement
"Other Operat Expse, Total",,,,,,,2700.0,2900.0,2700.0,2700.0,Income Statement
Total Operating Expense,,,,,,,220881.0,185467.0,219728.0,180720.0,Income Statement
Total Operating Income,,,,,,,2281.0,-32147.0,-66512.0,-36330.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-3083.0,-2883.0,-3206.0,-3760.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1298.0,1315.0,1458.0,2626.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-3264.0,-3312.0,-19592.0,-22407.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-1966.0,-1997.0,-18134.0,-19781.0,Income Statement
Income Before Tax,,,,,,,-2768.0,-37027.0,-87852.0,-59871.0,Income Statement
Income Tax - Total,,,,,,,-33096.0,-2675.0,2398.0,-4328.0,Income Statement
Income After Tax,,,,,,,30328.0,-34352.0,-90250.0,-55543.0,Income Statement
Minority Interest,,,,,,,-943.0,-500.0,-977.0,-680.0,Income Statement
Net Inc Before Extra Items,,,,,,,29385.0,-34852.0,-91227.0,-56223.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,29385.0,-34852.0,-91227.0,-56223.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,29385.0,-34852.0,-91227.0,-56223.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,29385.0,-34852.0,-91227.0,-56223.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,29615.0,29863.0,30039.0,30308.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.99,-1.17,-3.04,-1.86,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.99,-1.17,-3.04,-1.86,Income Statement
Diluted Weighted Average Shares,,,,,,,36872.0,29863.0,30039.0,30308.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.8,-1.17,-3.04,-1.86,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.8,-1.17,-3.04,-1.86,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,3083.0,2883.0,3206.0,3760.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,17046.0,15200.0,14358.0,12614.0,Income Statement
Total Special Items,,,,,,,7745.0,312.0,47174.0,4912.0,Income Statement
Normalzd Income Before Tax,,,,,,,4977.0,-36715.0,-40678.0,-54959.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,2711.0,109.0,16511.0,1719.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-30385.0,-2566.0,18909.0,-2609.0,Income Statement
Normalized Income After Tax,,,,,,,35362.0,-34149.0,-59587.0,-52350.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,34419.0,-34649.0,-60564.0,-53030.0,Income Statement
Basic Normalized EPS,,,,,,,1.16,-1.16,-2.02,-1.75,Income Statement
Diluted Normalized EPS,,,,,,,0.93,-1.16,-2.02,-1.75,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,120348.0,-34352.0,-124602.0,-180145.0,Cash Flow
Depreciation/Depletion,,,,,,,63925.0,15200.0,29558.0,42172.0,Cash Flow
Amortization,,,,,,,8894.0,2169.0,4305.0,6397.0,Cash Flow
Deferred Taxes,,,,,,,-33985.0,,,,Cash Flow
Discontinued Operations,,,,,,,0.0,,,,Cash Flow
Unusual Items,,,,,,,-87972.0,,45415.0,47184.0,Cash Flow
Other Non-Cash Items,,,,,,,2497.0,7506.0,16078.0,24194.0,Cash Flow
Non-Cash Items,,,,,,,-85475.0,7506.0,61493.0,71378.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,11145.0,1597.0,3611.0,4483.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,13866.0,1721.0,2428.0,4361.0,Cash Flow
Accounts Receivable,,,,,,,5432.0,-15963.0,-10233.0,-9321.0,Cash Flow
Prepaid Expenses,,,,,,,-13472.0,-2092.0,590.0,-4086.0,Cash Flow
Other Assets,,,,,,,19919.0,4609.0,9258.0,22896.0,Cash Flow
Accounts Payable,,,,,,,-10302.0,7088.0,6073.0,13222.0,Cash Flow
Accrued Expenses,,,,,,,-210665.0,-61918.0,-104803.0,-157438.0,Cash Flow
Changes in Working Capital,,,,,,,-197665.0,-68687.0,-79110.0,-91652.0,Cash Flow
Total Cash from Operations,,,,,,,-123958.0,-78164.0,-108356.0,-151850.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-49630.0,-13001.0,-22149.0,-30495.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-3131.0,-915.0,-1546.0,-2077.0,Cash Flow
Capital Expenditures,,,,,,,-52761.0,-13916.0,-23695.0,-32572.0,Cash Flow
Sale/Maturity of Investment,,,,,,,6950.0,,0.0,0.0,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,6950.0,,0.0,0.0,Cash Flow
Total Cash from Investing,,,,,,,-45811.0,-13916.0,-23695.0,-32572.0,Cash Flow
Financing Cash Flow Items,,,,,,,-55518.0,-2746.0,-5869.0,-6839.0,Cash Flow
"Common Stock, Net",,,,,,,0.0,,,,Cash Flow
Warrants Converted,,,,,,,-1345.0,,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-1345.0,,0.0,0.0,Cash Flow
"Short Term Debt, Net",,,,,,,-100000.0,0.0,-40000.0,-40000.0,Cash Flow
Long Term Debt Issued,,,,,,,232315.0,0.0,0.0,50000.0,Cash Flow
Long Term Debt Reduction,,,,,,,-259302.0,-218.0,-435.0,-653.0,Cash Flow
"Long Term Debt, Net",,,,,,,-26987.0,-218.0,-435.0,49347.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-126987.0,-218.0,-40435.0,9347.0,Cash Flow
Total Cash From Financing,,,,,,,-183850.0,-2964.0,-46304.0,2508.0,Cash Flow
Foreign Exchange Effects,,,,,,,2017.0,-771.0,-4708.0,-9240.0,Cash Flow
Net Change in Cash,,,,,,,-351602.0,-95815.0,-183063.0,-191154.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,851085.0,499483.0,499483.0,499483.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,499483.0,403668.0,316420.0,308329.0,Cash Flow
"Depreciation, Supplemental",,,,,,,63925.0,15200.0,29558.0,42172.0,Cash Flow
Free Cash Flow,,,,,,,-176719.0,-92080.0,-132051.0,-184422.0,
FCF Growth,,,,,,,,-0.47894680255094246,0.43408992180712414,0.396596769429993,
