,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,13.05,18.94,17.11,21.48,33.27,26.95,,,,,
low,11.55,8.99,9.78,9.05,16.31,13.39,,,,,
change,-0.07400000000000001,-0.10300000000000001,0.4461,0.1531,0.5224,-0.44630000000000003,,,,,
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,98355.0,110690.0,97878.0,83962.0,Balance Sheet
Short Term Investments,,,,,,,16463.0,16826.0,16954.0,22805.0,Balance Sheet
Cash and Short Term Invs,,,,,,,114818.0,127516.0,114832.0,106767.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,24607.0,21042.0,20900.0,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-443.0,-423.0,-344.0,,Balance Sheet
"Total Receivables, Net",,,,,,,27419.0,23608.0,23457.0,26817.0,Balance Sheet
Prepaid Expenses,,,,,,,6474.0,5067.0,5553.0,5384.0,Balance Sheet
Total Current Assets,,,,,,,148711.0,156191.0,143842.0,138968.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,34760.0,34894.0,36465.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,34760.0,34894.0,36465.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-31040.0,-31240.0,-31452.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4813.0,4589.0,5795.0,6493.0,Balance Sheet
"Goodwill, Net",,,,,,,25888.0,25888.0,29208.0,29558.0,Balance Sheet
Intangibles - Gross,,,,,,,56972.0,51733.0,59019.0,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-54470.0,-50000.0,-54662.0,,Balance Sheet
Intangibles - Net,,,,,,,2502.0,1733.0,4357.0,3476.0,Balance Sheet
Other Long Term Assets,,,,,,,2014.0,2384.0,2526.0,2815.0,Balance Sheet
Total Assets,,,,,,,186050.0,192835.0,187599.0,183012.0,Balance Sheet
Accounts Payable,,,,,,,3158.0,2506.0,3305.0,2485.0,Balance Sheet
Accrued Expenses,,,,,,,5846.0,7459.0,3285.0,4164.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Dividends Payable,,,,,,,3689.0,3700.0,3705.0,3711.0,Balance Sheet
Customer Advances,,,,,,,38095.0,41953.0,38299.0,36008.0,Balance Sheet
Other Current Liabilities,,,,,,,1123.0,1871.0,4142.0,2361.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,42907.0,47524.0,46146.0,42080.0,Balance Sheet
Total Current Liabilities,,,,,,,51911.0,57489.0,52736.0,48729.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Deferred Income Tax,,,,,,,2460.0,1772.0,846.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,800.0,598.0,836.0,715.0,Balance Sheet
Total Liabilities,,,,,,,55171.0,59859.0,54418.0,49444.0,Balance Sheet
Common Stock,,,,,,,3812.0,3823.0,3827.0,,Balance Sheet
Additional Paid-In Capital,,,,,,,169740.0,171948.0,173721.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-17114.0,-17236.0,-18808.0,,Balance Sheet
Treasury Stock - Common,,,,,,,-25559.0,-25559.0,-25559.0,,Balance Sheet
"Other Equity, Total",,,,,,,,,,133568.0,Balance Sheet
Total Equity,,,,,,,130879.0,132976.0,133181.0,133568.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,186050.0,192835.0,187599.0,183012.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,31719.0,31817.0,31860.0,33697.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,1822.0,1822.0,1822.0,1822.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,33541.0,33639.0,33682.0,35518.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,4589.0,4589.0,4589.0,4589.0,Balance Sheet
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Income Statement
Total Revenue,,,,,,,32422.0,34649.0,31296.0,31438.0,Income Statement
"Cost of Revenue, Total",,,,,,,13472.0,13094.0,12584.0,12577.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,11056.0,11749.0,11677.0,11698.0,Income Statement
Research & Development,,,,,,,4602.0,4296.0,4454.0,4364.0,Income Statement
Depreciation/Amortization,,,,,,,53.0,53.0,24.0,32.0,Income Statement
Total Operating Expense,,,,,,,29183.0,29192.0,28739.0,28671.0,Income Statement
Total Operating Income,,,,,,,3239.0,5457.0,2557.0,2767.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,,,,-145.0,Income Statement
"Other, Net",,,,,,,-5.0,-882.0,-90.0,,Income Statement
Income Before Tax,,,,,,,3331.0,4679.0,2676.0,2622.0,Income Statement
Income Tax - Total,,,,,,,391.0,1098.0,543.0,541.0,Income Statement
Income After Tax,,,,,,,2940.0,3581.0,2133.0,2081.0,Income Statement
Net Inc Before Extra Items,,,,,,,2940.0,3581.0,2133.0,2081.0,Income Statement
Total Net Income,,,,,,,2940.0,3581.0,2133.0,2081.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,2940.0,3581.0,2133.0,2081.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,2940.0,3581.0,2133.0,2081.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,33490.0,33581.0,33656.0,33720.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.09,0.11,0.06,0.06,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.09,0.11,0.06,0.06,Income Statement
Dilution Adjustment,,,,,,,1.0,0.0,117.0,,Income Statement
Diluted Weighted Average Shares,,,,,,,34578.0,34245.0,34007.0,34072.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.09,0.1,0.07,0.06,Income Statement
