,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,14.73,14.92,12.93,12.76,13.83,14.71,,,,,
low,13.29,9.35,9.69,5.05,9.29,10.48,,,,,
change,0.0368,-0.29059999999999997,0.3079,-0.2549,0.2688,0.1398,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,337.0,436.0,438.0,458.0,Balance Sheet
Interest-Earning Deposits,,,,,,,3156.0,3421.0,1591.0,1818.0,Balance Sheet
Securities Held,,,,,,,3463.0,3508.0,3735.0,3815.0,Balance Sheet
Securities for Sale,,,,,,,3426.0,3451.0,3571.0,3397.0,Balance Sheet
Total Invest. Securities,,,,,,,6889.0,6959.0,7306.0,7212.0,Balance Sheet
Loans Held for Sale,,,,,,,295.0,253.0,164.0,149.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,10340.0,10633.0,9061.0,9179.0,Balance Sheet
Total Gross Loans,,,,,,,24968.0,26839.0,28044.0,28780.0,Balance Sheet
Loan Loss Allowances,,,,,,,-344.0,-371.0,-378.0,-385.0,Balance Sheet
Net Loans,,,,,,,24624.0,26468.0,27666.0,28395.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,485.0,531.0,541.0,555.0,Balance Sheet
"Goodwill, Net",,,,,,,2262.0,2434.0,2434.0,2435.0,Balance Sheet
Intangibles - Net,,,,,,,42.0,59.0,55.0,52.0,Balance Sheet
Long Term Investments,,,,,,,,87.0,86.0,86.0,Balance Sheet
"Other Assets, Total",,,,,,,1423.0,1374.0,1400.0,1430.0,Balance Sheet
Total Assets,,,,,,,39513.0,42022.0,41681.0,42590.0,Balance Sheet
Accrued Expenses,,,,,,,149.0,146.0,146.0,145.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,10789.0,11729.0,11716.0,11752.0,Balance Sheet
Interest Bearing Deposits,,,,,,,20937.0,22175.0,21764.0,22141.0,Balance Sheet
Total Deposits,,,,,,,31726.0,33904.0,33480.0,33893.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,1030.0,930.0,930.0,930.0,Balance Sheet
Total ST Borrowings,,,,,,,376.0,363.0,328.0,333.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,130.0,132.0,133.0,132.0,Balance Sheet
Total Long Term Debt,,,,,,,682.0,713.0,712.0,1059.0,Balance Sheet
Total Debt,,,,,,,1188.0,1208.0,1173.0,1524.0,Balance Sheet
"Other Liabilities, Total",,,,,,,270.0,395.0,516.0,693.0,Balance Sheet
Total Liabilities,,,,,,,34363.0,36583.0,36245.0,37184.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,107.0,107.0,107.0,107.0,Balance Sheet
Common Stock,,,,,,,3.0,4.0,4.0,4.0,Balance Sheet
