,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,5.35,9.64,21.8,27.91,111.06,66.42,,,,,
low,4.7,4.67,7.88,7.67,26.28,12.85,,,,,
change,-0.057,0.674,0.9422,0.611,1.4557,-0.7754000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,19526.0,18251.0,9371.0,10272.0,Balance Sheet
"Total Receivables, Net",,,,,,,3701.0,3613.0,3560.0,3945.0,Balance Sheet
Prepaid Expenses,,,,,,,2282.0,2426.0,2549.0,2732.0,Balance Sheet
Restricted Cash - Current,,,,,,,386.0,595.0,665.0,696.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,,587.0,243.0,Balance Sheet
Other Current Assets,,,,,,,995.0,986.0,975.0,1033.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1381.0,1580.0,2227.0,1972.0,Balance Sheet
Total Current Assets,,,,,,,26890.0,25871.0,17707.0,18922.0,Balance Sheet
Buildings,,,,,,,13458.0,13904.0,14810.0,16064.0,Balance Sheet
Machinery/Equipment,,,,,,,8749.0,9347.0,9948.0,10343.0,Balance Sheet
Construction in Progress,,,,,,,1100.0,1448.0,2054.0,1524.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,18693.0,19194.0,19945.0,19197.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,42000.0,43893.0,46756.0,47128.0,Balance Sheet
Accumulated Depreciation,,,,,,,-9185.0,-10085.0,-10907.0,-11872.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,32815.0,33808.0,35849.0,35256.0,Balance Sheet
"Goodwill, Net",,,,,,,5085.0,5085.0,8051.0,8493.0,Balance Sheet
Intangibles - Gross,,,,,,,13864.0,14019.0,19045.0,21050.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-8461.0,-9189.0,-9930.0,-10888.0,Balance Sheet
Intangibles - Net,,,,,,,5403.0,4830.0,9115.0,10163.0,Balance Sheet
Deferred Charges,,,,,,,5505.0,5601.0,5699.0,5621.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,9189.0,9205.0,9116.0,9115.0,Balance Sheet
Other Long Term Assets,,,,,,,567.0,662.0,700.0,721.0,Balance Sheet
Total Assets,,,,,,,85454.0,85062.0,86236.0,88291.0,Balance Sheet
Accounts Payable,,,,,,,1706.0,1875.0,1572.0,1982.0,Balance Sheet
Accrued Expenses,,,,,,,10330.0,8901.0,8126.0,9314.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,50.0,34.0,24.0,24.0,Balance Sheet
Customer Advances,,,,,,,8428.0,8678.0,8811.0,8876.0,Balance Sheet
Discontinued Operations,,,,,,,,,483.0,223.0,Balance Sheet
Other Current Liabilities,,,,,,,926.0,1136.0,1223.0,1219.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,9353.0,9814.0,10517.0,10318.0,Balance Sheet
Total Current Liabilities,,,,,,,21438.0,20624.0,20239.0,21638.0,Balance Sheet
Long Term Debt,,,,,,,2000.0,2000.0,2000.0,2000.0,Balance Sheet
Capital Lease Obligations,,,,,,,88.0,82.0,76.0,70.0,Balance Sheet
Total Long Term Debt,,,,,,,2088.0,2082.0,2076.0,2070.0,Balance Sheet
Total Debt,,,,,,,2138.0,2116.0,2100.0,2094.0,Balance Sheet
Minority Interest,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
"Other Liabilities, Total",,,,,,,32358.0,32622.0,33438.0,33059.0,Balance Sheet
Total Liabilities,,,,,,,55910.0,55353.0,55777.0,56791.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,14.0,14.0,15.0,15.0,Balance Sheet
Additional Paid-In Capital,,,,,,,43900.0,44273.0,44678.0,45232.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-13519.0,-13725.0,-13380.0,-12889.0,Balance Sheet
Treasury Stock - Common,,,,,,,-851.0,-853.0,-853.0,-857.0,Balance Sheet
Total Equity,,,,,,,29545.0,29709.0,30458.0,31500.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,85454.0,85062.0,86236.0,88291.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,14420.0,14461.0,14495.0,14530.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,32.0,32.0,32.0,32.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,22101.0,22439.0,25057.0,26603.0,Income Statement
"Cost of Revenue, Total",,,,,,,2410.0,2313.0,2427.0,2490.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,17861.0,18666.0,20368.0,21336.0,Income Statement
Depreciation,,,,,,,845.0,901.0,960.0,1054.0,Income Statement
Amortiz of Intangibles,,,,,,,969.0,728.0,741.0,958.0,Income Statement
Depreciation/Amortization,,,,,,,1814.0,1629.0,1700.0,2012.0,Income Statement
Unusual Expense (Income),,,,,,,10.0,7.0,89.0,264.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,10.0,7.0,89.0,264.0,Income Statement
Total Operating Expense,,,,,,,22094.0,22615.0,24584.0,26103.0,Income Statement
Total Operating Income,,,,,,,7.0,-176.0,473.0,500.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-2.0,-1.0,-1.0,-1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-14.0,-15.0,-18.0,-24.0,Income Statement
"Other, Net",,,,,,,-14.0,-15.0,-18.0,-24.0,Income Statement
Income Before Tax,,,,,,,-9.0,-193.0,454.0,475.0,Income Statement
Income Tax - Total,,,,,,,351.0,13.0,109.0,-16.0,Income Statement
Income After Tax,,,,,,,-360.0,-206.0,345.0,491.0,Income Statement
Net Inc Before Extra Items,,,,,,,-360.0,-206.0,345.0,491.0,Income Statement
Total Net Income,,,,,,,-360.0,-206.0,345.0,491.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-360.0,-206.0,345.0,491.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-360.0,-206.0,345.0,491.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,14417.0,14433.0,14476.0,14513.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.02,-0.01,0.02,0.03,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.02,-0.01,0.02,0.03,Income Statement
Diluted Weighted Average Shares,,,,,,,14417.0,14433.0,14843.0,14830.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.02,-0.01,0.02,0.03,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.02,-0.01,0.02,0.03,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.01,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,2.0,1.0,1.0,1.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,845.0,901.0,960.0,1054.0,Income Statement
Total Special Items,,,,,,,30.0,7.0,121.0,311.0,Income Statement
Normalzd Income Before Tax,,,,,,,21.0,-186.0,575.0,786.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,11.0,2.0,29.0,109.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,362.0,16.0,138.0,93.0,Income Statement
Normalized Income After Tax,,,,,,,-340.0,-201.0,436.0,693.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-340.0,-201.0,436.0,693.0,Income Statement
Basic Normalized EPS,,,,,,,-0.02,-0.01,0.03,0.05,Income Statement
Diluted Normalized EPS,,,,,,,-0.02,-0.01,0.03,0.05,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,6576.0,-206.0,139.0,630.0,Cash Flow
Depreciation/Depletion,,,,,,,6089.0,1629.0,3330.0,5341.0,Cash Flow
Deferred Taxes,,,,,,,-1247.0,-17.0,72.0,73.0,Cash Flow
Unusual Items,,,,,,,125.0,7.0,96.0,360.0,Cash Flow
Other Non-Cash Items,,,,,,,923.0,324.0,649.0,954.0,Cash Flow
Non-Cash Items,,,,,,,1048.0,330.0,744.0,1314.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,567.0,0.0,59.0,69.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,69.0,11.0,24.0,44.0,Cash Flow
Accounts Receivable,,,,,,,-1638.0,88.0,140.0,-244.0,Cash Flow
Prepaid Expenses,,,,,,,-716.0,-145.0,-267.0,-451.0,Cash Flow
Other Assets,,,,,,,-1567.0,-182.0,-326.0,-340.0,Cash Flow
Accounts Payable,,,,,,,-14.0,59.0,-397.0,51.0,Cash Flow
Accrued Expenses,,,,,,,2017.0,-1687.0,-2867.0,-1690.0,Cash Flow
Changes in Working Capital,,,,,,,2767.0,-1289.0,-2820.0,-1677.0,Cash Flow
Total Cash from Operations,,,,,,,15233.0,448.0,1465.0,5682.0,Cash Flow
Capital Expenditures,,,,,,,-6990.0,-1290.0,-3165.0,-4323.0,Cash Flow
Acquisition of Business,,,,,,,-7154.0,-250.0,-8250.0,-10616.0,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-7154.0,-250.0,-8250.0,-10616.0,Cash Flow
Total Cash from Investing,,,,,,,-14143.0,-1540.0,-11415.0,-14939.0,Cash Flow
"Common Stock, Net",,,,,,,-708.0,-3.0,-3.0,-6.0,Cash Flow
Options Exercised,,,,,,,1519.0,50.0,114.0,362.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,812.0,47.0,111.0,356.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,-2808.0,-21.0,-38.0,-44.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-2808.0,-21.0,-38.0,-44.0,Cash Flow
Total Cash From Financing,,,,,,,-1997.0,26.0,73.0,312.0,Cash Flow
Net Change in Cash,,,,,,,-907.0,-1066.0,-9877.0,-8944.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,20820.0,19912.0,19912.0,19912.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,19912.0,18846.0,10036.0,10968.0,Cash Flow
"Depreciation, Supplemental",,,,,,,6089.0,1629.0,3330.0,5341.0,Cash Flow
Free Cash Flow,,,,,,,8243.0,-842.0,-1700.0,1359.0,
FCF Growth,,,,,,,,-1.1021472764770108,1.0190023752969122,-1.7994117647058823,
