,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,35.93,47.64,24.74,20.0,30.57,39.25,,,,,
low,28.7,17.09,9.93,4.54,16.13,16.41,,,,,
change,0.2202,-0.4872,-0.3586,0.45189999999999997,0.3811,0.0559,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2522.0,2866.0,3035.0,3364.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2012.0,2307.0,2471.0,1896.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-44.0,-40.0,-43.0,-37.0,Balance Sheet
"Total Receivables, Net",,,,,,,2089.0,2415.0,2602.0,2035.0,Balance Sheet
Invent. - Finished Goods,,,,,,,388.0,407.0,480.0,435.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1056.0,1112.0,1145.0,1043.0,Balance Sheet
Invent. - Raw Materials,,,,,,,713.0,1098.0,1342.0,1225.0,Balance Sheet
Inventories - Other,,,,,,,53.0,46.0,47.0,56.0,Balance Sheet
Total Inventory,,,,,,,2210.0,2663.0,3014.0,2759.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,331.0,436.0,384.0,294.0,Balance Sheet
Total Current Assets,,,,,,,7152.0,8380.0,9035.0,8452.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,19676.0,19965.0,19841.0,20437.0,Balance Sheet
Accumulated Depreciation,,,,,,,-12422.0,-12549.0,-12398.0,-12459.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,7439.0,7590.0,7606.0,8132.0,Balance Sheet
"Goodwill, Net",,,,,,,920.0,920.0,920.0,920.0,Balance Sheet
Intangibles - Gross,,,,,,,559.0,559.0,559.0,484.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-40.0,-50.0,-62.0,-71.0,Balance Sheet
Intangibles - Net,,,,,,,519.0,509.0,497.0,488.0,Balance Sheet
Long Term Investments,,,,,,,694.0,727.0,778.0,832.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,32.0,24.0,2.0,0.0,Balance Sheet
Restricted Cash - LT,,,,,,,76.0,58.0,64.0,123.0,Balance Sheet
Other Long Term Assets,,,,,,,984.0,1016.0,956.0,1011.0,Balance Sheet
Total Assets,,,,,,,17816.0,19224.0,19858.0,19958.0,Balance Sheet
Accounts Payable,,,,,,,99.0,171.0,157.0,164.0,Balance Sheet
Payable/Accrued,,,,,,,2809.0,3172.0,3228.0,3116.0,Balance Sheet
Accrued Expenses,,,,,,,551.0,510.0,606.0,578.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
