,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,57.37,80.19,92.64,92.14,91.4,107.3,,,,,
low,54.19,52.83,72.05,65.25,70.89,72.88,,,,,
change,0.0223,0.3502,0.20800000000000002,-0.10189999999999999,-0.0654,0.40380000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,8096.0,8556.0,9675.0,11145.0,Balance Sheet
Short Term Investments,,,,,,,,372.0,453.0,103.0,Balance Sheet
Cash and Short Term Invs,,,,,,,8096.0,8928.0,10128.0,11248.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,9292.0,9923.0,9725.0,9559.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-62.0,-95.0,-82.0,-77.0,Balance Sheet
"Total Receivables, Net",,,,,,,9230.0,9828.0,9643.0,9482.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1747.0,1772.0,1680.0,1683.0,Balance Sheet
Invent. - Raw Materials,,,,,,,6220.0,6365.0,6542.0,6532.0,Balance Sheet
Inventories - Other,,,,,,,-1998.0,-2286.0,-2547.0,-2414.0,Balance Sheet
LIFO Reserve,,,,,,,-16.0,-77.0,-140.0,-187.0,Balance Sheet
Total Inventory,,,,,,,5953.0,5774.0,5535.0,5614.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,6987.0,6654.0,6810.0,7217.0,Balance Sheet
Total Current Assets,,,,,,,30266.0,31184.0,32116.0,33561.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,37471.0,38245.0,37857.0,38345.0,Balance Sheet
Accumulated Depreciation,,,,,,,-18192.0,-18498.0,-17798.0,-17921.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,19279.0,19747.0,20059.0,20424.0,Balance Sheet
"Goodwill, Net",,,,,,,21264.0,21258.0,21213.0,21160.0,Balance Sheet
Intangibles - Net,,,,,,,22933.0,23022.0,22497.0,21368.0,Balance Sheet
Long Term Investments,,,,,,,966.0,959.0,909.0,1689.0,Balance Sheet
Other Long Term Assets,,,,,,,10986.0,10498.0,10301.0,8879.0,Balance Sheet
Total Assets,,,,,,,105694.0,106668.0,107095.0,107081.0,Balance Sheet
Accounts Payable,,,,,,,4609.0,3715.0,3482.0,3371.0,Balance Sheet
Accrued Expenses,,,,,,,13859.0,14051.0,13501.0,14222.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
