,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,75.73,77.91,76.41,86.41,85.56,85.61,,,,,
low,71.31,57.41,58.62,58.49,74.01,67.84,,,,,
change,0.0434,-0.2109,0.16210000000000002,0.2422,0.006600000000000001,-0.092,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,832.0,877.0,858.0,938.0,Balance Sheet
Short Term Investments,,,,,,,34.0,58.0,120.0,208.0,Balance Sheet
Cash and Short Term Invs,,,,,,,866.0,935.0,978.0,1146.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1375.0,1612.0,1561.0,1492.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-78.0,-80.0,-71.0,-67.0,Balance Sheet
"Total Receivables, Net",,,,,,,1297.0,1532.0,1490.0,1425.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1248.0,1451.0,1510.0,1572.0,Balance Sheet
Invent. - Work In Progress,,,,,,,39.0,50.0,53.0,51.0,Balance Sheet
Invent. - Raw Materials,,,,,,,505.0,550.0,559.0,551.0,Balance Sheet
Inventories - Other,,,,,,,-100.0,-127.0,-110.0,-101.0,Balance Sheet
Total Inventory,,,,,,,1692.0,1924.0,2012.0,2073.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,542.0,598.0,680.0,634.0,Balance Sheet
Total Current Assets,,,,,,,4397.0,4989.0,5160.0,5278.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,8899.0,9043.0,9014.0,9318.0,Balance Sheet
Accumulated Depreciation,,,,,,,-5169.0,-5291.0,-5249.0,-5195.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3730.0,3752.0,3765.0,4123.0,Balance Sheet
"Goodwill, Net",,,,,,,3284.0,3292.0,3238.0,3538.0,Balance Sheet
Intangibles - Net,,,,,,,2462.0,2415.0,2314.0,2219.0,Balance Sheet
Other Long Term Assets,,,,,,,974.0,1082.0,1046.0,948.0,Balance Sheet
Total Assets,,,,,,,15040.0,15723.0,15711.0,16288.0,Balance Sheet
Accounts Payable,,,,,,,1479.0,1582.0,1507.0,1541.0,Balance Sheet
Accrued Expenses,,,,,,,2085.0,2492.0,2469.0,2489.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,39.0,7.0,16.0,16.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,12.0,12.0,13.0,13.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,436.0,473.0,390.0,433.0,Balance Sheet
Total Current Liabilities,,,,,,,4051.0,4566.0,4395.0,4492.0,Balance Sheet
Total Long Term Debt,,,,,,,7194.0,7588.0,7957.0,8219.0,Balance Sheet
Total Debt,,,,,,,7245.0,7607.0,7986.0,8248.0,Balance Sheet
Deferred Income Tax,,,,,,,395.0,379.0,426.0,551.0,Balance Sheet
Minority Interest,,,,,,,362.0,407.0,390.0,431.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2429.0,2462.0,2375.0,1973.0,Balance Sheet
Total Liabilities,,,,,,,14431.0,15402.0,15543.0,15666.0,Balance Sheet
Common Stock,,,,,,,1466.0,1466.0,1466.0,1466.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3269.0,3355.0,3402.0,3518.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,24350.0,24149.0,24342.0,24566.0,Balance Sheet
Treasury Stock - Common,,,,,,,-24089.0,-24401.0,-24736.0,-24749.0,Balance Sheet
"Other Equity, Total",,,,,,,-4387.0,-4248.0,-4306.0,-4179.0,Balance Sheet
Total Equity,,,,,,,609.0,321.0,168.0,622.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,15040.0,15723.0,15711.0,16288.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,840.0,840.0,840.0,840.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,625.0,625.0,625.0,625.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,4403.0,4399.0,4484.0,4455.0,Income Statement
"Cost of Revenue, Total",,,,,,,1844.0,1827.0,1930.0,1907.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,1598.0,1641.0,1654.0,1633.0,Income Statement
Restructuring Charge,,,,,,,,82.0,8.0,2.0,Income Statement
Impair-Assets Held for Use,,,,,,,571.0,,,,Income Statement
Unusual Expense (Income),,,,,,,571.0,82.0,8.0,2.0,Income Statement
"Other Operat Expse, Total",,,,,,,25.0,8.0,3.0,-35.0,Income Statement
Total Operating Expense,,,,,,,4038.0,3558.0,3595.0,3507.0,Income Statement
Total Operating Income,,,,,,,365.0,841.0,889.0,948.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-23.0,-27.0,-31.0,-40.0,Income Statement
"Other, Net",,,,,,,-18.0,-19.0,-17.0,-16.0,Income Statement
Income Before Tax,,,,,,,324.0,795.0,841.0,892.0,Income Statement
Income Tax - Total,,,,,,,136.0,192.0,202.0,210.0,Income Statement
Income After Tax,,,,,,,188.0,603.0,639.0,682.0,Income Statement
Minority Interest,,,,,,,-40.0,-44.0,-36.0,-64.0,Income Statement
Net Inc Before Extra Items,,,,,,,148.0,559.0,603.0,618.0,Income Statement
Total Net Income,,,,,,,148.0,559.0,603.0,618.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,148.0,559.0,603.0,618.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,148.0,559.0,603.0,618.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,842.0,841.0,837.0,836.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.18,0.67,0.72,0.74,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.18,0.67,0.72,0.74,Income Statement
Diluted Weighted Average Shares,,,,,,,846.0,844.0,839.0,839.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.17,0.66,0.72,0.74,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.17,0.66,0.72,0.74,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.45,0.45,0.47,0.47,Income Statement
Gross Divid - Common Stock,,,,,,,,760.0,410.0,394.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,142.0,138.0,138.0,134.0,Income Statement
Total Special Items,,,,,,,571.0,82.0,8.0,2.0,Income Statement
Normalzd Income Before Tax,,,,,,,895.0,877.0,849.0,894.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,240.0,20.0,2.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,376.0,212.0,204.0,210.0,Income Statement
Normalized Income After Tax,,,,,,,519.0,665.0,645.0,684.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,479.0,621.0,609.0,620.0,Income Statement
Basic Normalized EPS,,,,,,,0.57,0.74,0.73,0.74,Income Statement
Diluted Normalized EPS,,,,,,,0.57,0.74,0.73,0.74,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,2338.0,603.0,1242.0,1924.0,Cash Flow
Depreciation/Depletion,,,,,,,556.0,138.0,276.0,410.0,Cash Flow
Deferred Taxes,,,,,,,-132.0,-7.0,-16.0,-13.0,Cash Flow
Unusual Items,,,,,,,625.0,81.0,73.0,86.0,Cash Flow
Other Non-Cash Items,,,,,,,135.0,29.0,45.0,105.0,Cash Flow
Non-Cash Items,,,,,,,760.0,110.0,118.0,191.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,890.0,155.0,477.0,690.0,Cash Flow
Accounts Receivable,,,,,,,-84.0,-197.0,-191.0,-171.0,Cash Flow
Inventories,,,,,,,-72.0,-215.0,-332.0,-422.0,Cash Flow
Payable/Accrued,,,,,,,14.0,-28.0,-167.0,9.0,Cash Flow
Changes in Working Capital,,,,,,,-197.0,-458.0,-706.0,-629.0,Cash Flow
Total Cash from Operations,,,,,,,3325.0,386.0,914.0,1883.0,Cash Flow
Capital Expenditures,,,,,,,-567.0,-122.0,-300.0,-475.0,Cash Flow
Acquisition of Business,,,,,,,0.0,,-90.0,-817.0,Cash Flow
Sale of Fixed Assets,,,,,,,,,,47.0,Cash Flow
Sale/Maturity of Investment,,,,,,,141.0,14.0,35.0,55.0,Cash Flow
Purchase of Investments,,,,,,,-141.0,-36.0,-126.0,-239.0,Cash Flow
Other Investing Cash Flow,,,,,,,-25.0,3.0,-1.0,1.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-25.0,-19.0,-182.0,-953.0,Cash Flow
Total Cash from Investing,,,,,,,-592.0,-141.0,-482.0,-1428.0,Cash Flow
Financing Cash Flow Items,,,,,,,-24.0,-5.0,-18.0,-38.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-1679.0,-378.0,-814.0,-1206.0,Cash Flow
"Common Stock, Net",,,,,,,-1320.0,-410.0,-791.0,-895.0,Cash Flow
Options Exercised,,,,,,,424.0,171.0,236.0,398.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-896.0,-239.0,-555.0,-497.0,Cash Flow
"Short Term Debt, Net",,,,,,,-171.0,413.0,988.0,-56.0,Cash Flow
Long Term Debt Issued,,,,,,,699.0,5.0,14.0,1513.0,Cash Flow
Long Term Debt Reduction,,,,,,,-703.0,,,-2.0,Cash Flow
"Long Term Debt, Net",,,,,,,-4.0,5.0,14.0,1511.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-175.0,418.0,1002.0,1455.0,Cash Flow
Total Cash From Financing,,,,,,,-2774.0,-204.0,-385.0,-286.0,Cash Flow
Foreign Exchange Effects,,,,,,,-15.0,4.0,-21.0,-63.0,Cash Flow
Net Change in Cash,,,,,,,-56.0,45.0,26.0,106.0,Cash Flow
