,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,4.66,6.36,5.35,11.04,17.04,14.74,,,,,
low,3.92,2.48,1.79,2.25,7.01,1.88,,,,,
change,0.0,-0.3411,0.0432,1.5186000000000002,0.7818,-0.7316,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,507.0,460.0,346.0,300.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,2062.0,2079.0,2001.0,1969.0,Balance Sheet
Other Receivables,,,,,,,118.0,108.0,100.0,102.0,Balance Sheet
"Total Receivables, Net",,,,,,,2180.0,2187.0,2101.0,2071.0,Balance Sheet
Total Inventory,,,,,,,355.0,353.0,356.0,355.0,Balance Sheet
Prepaid Expenses,,,,,,,286.0,324.0,362.0,344.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,151.0,164.0,164.0,199.0,Balance Sheet
Total Current Assets,,,,,,,3479.0,3488.0,3329.0,3269.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,9757.0,9779.0,9759.0,9727.0,Balance Sheet
Accumulated Depreciation,,,,,,,-4204.0,-4223.0,-4220.0,-4277.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6221.0,6271.0,6248.0,6151.0,Balance Sheet
"Goodwill, Net",,,,,,,4219.0,4219.0,4224.0,4201.0,Balance Sheet
Other Long Term Assets,,,,,,,1245.0,1232.0,1204.0,1240.0,Balance Sheet
Total Assets,,,,,,,15217.0,15263.0,15058.0,14914.0,Balance Sheet
Accounts Payable,,,,,,,830.0,825.0,832.0,820.0,Balance Sheet
Accrued Expenses,,,,,,,1385.0,1364.0,1324.0,1427.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,31.0,43.0,32.0,21.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,118.0,115.0,107.0,115.0,Balance Sheet
Total Current Liabilities,,,,,,,2364.0,2347.0,2295.0,2383.0,Balance Sheet
Long Term Debt,,,,,,,11876.0,11896.0,11915.0,11676.0,Balance Sheet
Capital Lease Obligations,,,,,,,233.0,258.0,268.0,267.0,Balance Sheet
Total Long Term Debt,,,,,,,12109.0,12154.0,12183.0,11943.0,Balance Sheet
Total Debt,,,,,,,12140.0,12197.0,12215.0,11964.0,Balance Sheet
Deferred Income Tax,,,,,,,192.0,213.0,410.0,477.0,Balance Sheet
Minority Interest,,,,,,,562.0,573.0,582.0,608.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1362.0,1368.0,1328.0,1289.0,Balance Sheet
Total Liabilities,,,,,,,16589.0,16655.0,16798.0,16700.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2118.0,2107.0,2090.0,2091.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-3477.0,-3478.0,-3804.0,-3845.0,Balance Sheet
"Other Equity, Total",,,,,,,-14.0,-22.0,-27.0,-33.0,Balance Sheet
Total Equity,,,,,,,-1372.0,-1392.0,-1740.0,-1786.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,15217.0,15263.0,15058.0,14914.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,132.0,135.0,135.0,135.0,Balance Sheet
