,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,152.28,190.45,260.1,369.82,413.89,403.18,,,,,
low,141.91,136.8,137.14,200.07,292.79,194.23,,,,,
change,-0.024100000000000003,-0.0352,0.8362,0.4155,0.107,-0.3823,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,580.0,573.0,418.0,400.0,Balance Sheet
Cash & Equivalents,,,,,,,88.0,85.0,100.0,233.0,Balance Sheet
Short Term Investments,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,668.0,658.0,518.0,633.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,660.0,528.0,581.0,617.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-15.0,-15.0,-15.0,-15.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,646.0,514.0,567.0,603.0,Balance Sheet
Other Receivables,,,,,,,272.0,208.0,177.0,161.0,Balance Sheet
"Total Receivables, Net",,,,,,,918.0,722.0,744.0,764.0,Balance Sheet
Prepaid Expenses,,,,,,,52.0,70.0,66.0,53.0,Balance Sheet
Total Current Assets,,,,,,,1639.0,1450.0,1327.0,1450.0,Balance Sheet
Buildings,,,,,,,64.0,,,,Balance Sheet
Land/Improvements,,,,,,,3.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,162.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,136.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,365.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-156.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,209.0,215.0,207.0,201.0,Balance Sheet
"Goodwill, Net",,,,,,,3409.0,3400.0,3567.0,3532.0,Balance Sheet
Intangibles - Gross,,,,,,,1372.0,1367.0,1417.0,1402.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-609.0,-628.0,-646.0,-663.0,Balance Sheet
Intangibles - Net,,,,,,,763.0,739.0,771.0,739.0,Balance Sheet
