,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,32.05,39.77,39.72,34.7,44.74,29.75,,,,,
low,27.94,27.93,23.05,12.19,26.42,10.39,,,,,
change,0.0866,-0.0099,0.0694,-0.0782,-0.079,-0.6204,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,162.0,150.0,149.0,136.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,348.0,396.0,446.0,463.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-28.0,-25.0,-26.0,-23.0,Balance Sheet
"Total Receivables, Net",,,,,,,320.0,371.0,420.0,440.0,Balance Sheet
Invent. - Finished Goods,,,,,,,354.0,471.0,629.0,871.0,Balance Sheet
Invent. - Raw Materials,,,,,,,11.0,13.0,11.0,10.0,Balance Sheet
Total Inventory,,,,,,,366.0,483.0,640.0,881.0,Balance Sheet
Prepaid Expenses,,,,,,,57.0,74.0,85.0,95.0,Balance Sheet
Total Current Assets,,,,,,,904.0,1078.0,1293.0,1552.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,348.0,350.0,352.0,354.0,Balance Sheet
Accumulated Depreciation,,,,,,,-219.0,-222.0,-224.0,-228.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,267.0,266.0,294.0,291.0,Balance Sheet
"Goodwill, Net",,,,,,,557.0,552.0,539.0,527.0,Balance Sheet
Intangibles - Net,,,,,,,793.0,780.0,751.0,726.0,Balance Sheet
Other Long Term Assets,,,,,,,64.0,68.0,70.0,74.0,Balance Sheet
Total Assets,,,,,,,2586.0,2746.0,2949.0,3171.0,Balance Sheet
Accounts Payable,,,,,,,222.0,294.0,318.0,318.0,Balance Sheet
Accrued Expenses,,,,,,,303.0,309.0,277.0,263.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,225.0,355.0,490.0,740.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,10.0,10.0,10.0,10.0,Balance Sheet
Total Current Liabilities,,,,,,,760.0,967.0,1095.0,1331.0,Balance Sheet
Total Long Term Debt,,,,,,,732.0,730.0,727.0,725.0,Balance Sheet
Total Debt,,,,,,,967.0,1095.0,1227.0,1475.0,Balance Sheet
Deferred Income Tax,,,,,,,119.0,111.0,118.0,116.0,Balance Sheet
Minority Interest,,,,,,,15.0,19.0,18.0,17.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,107.0,106.0,105.0,103.0,Balance Sheet
Other LT Liabilities,,,,,,,224.0,217.0,242.0,221.0,Balance Sheet
"Other Liabilities, Total",,,,,,,332.0,323.0,347.0,324.0,Balance Sheet
Total Liabilities,,,,,,,1957.0,2149.0,2305.0,2514.0,Balance Sheet
Common Stock,,,,,,,112.0,112.0,112.0,112.0,Balance Sheet
Additional Paid-In Capital,,,,,,,299.0,302.0,312.0,319.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1128.0,1130.0,1246.0,1277.0,Balance Sheet
Treasury Stock - Common,,,,,,,-810.0,-845.0,-891.0,-891.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-57.0,-71.0,-116.0,-157.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-33.0,-31.0,-29.0,-27.0,Balance Sheet
Other Comprehensive Income,,,,,,,-9.0,-1.0,10.0,24.0,Balance Sheet
"Other Equity, Total",,,,,,,-99.0,-102.0,-135.0,-160.0,Balance Sheet
Total Equity,,,,,,,630.0,597.0,644.0,657.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2586.0,2746.0,2949.0,3171.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,82.0,81.0,79.0,79.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,30.0,31.0,33.0,33.0,Balance Sheet
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Income Statement
Total Revenue,,,,,,,636.0,615.0,714.0,691.0,Income Statement
