,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,64.9,94.12,147.93,137.97,151.61,165.61,,,,,
low,55.43,58.36,72.81,52.01,115.57,126.95,,,,,
change,0.0197,0.2831,0.49590000000000006,0.1518,0.0886,0.1266,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,108.0,125.0,117.0,134.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,256.0,240.0,282.0,283.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-11.0,-12.0,-12.0,-10.0,Balance Sheet
"Total Receivables, Net",,,,,,,325.0,310.0,349.0,360.0,Balance Sheet
Invent. - Finished Goods,,,,,,,239.0,253.0,260.0,268.0,Balance Sheet
Invent. - Work In Progress,,,,,,,45.0,47.0,49.0,59.0,Balance Sheet
Invent. - Raw Materials,,,,,,,194.0,203.0,211.0,219.0,Balance Sheet
Total Inventory,,,,,,,478.0,504.0,519.0,546.0,Balance Sheet
Prepaid Expenses,,,,,,,26.0,36.0,46.0,43.0,Balance Sheet
Total Current Assets,,,,,,,937.0,975.0,1033.0,1082.0,Balance Sheet
Buildings,,,,,,,134.0,134.0,135.0,140.0,Balance Sheet
Land/Improvements,,,,,,,11.0,11.0,11.0,11.0,Balance Sheet
Machinery/Equipment,,,,,,,297.0,300.0,302.0,311.0,Balance Sheet
Construction in Progress,,,,,,,8.0,12.0,13.0,13.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,451.0,456.0,461.0,475.0,Balance Sheet
Accumulated Depreciation,,,,,,,-257.0,-262.0,-267.0,-273.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,194.0,195.0,194.0,203.0,Balance Sheet
"Goodwill, Net",,,,,,,1450.0,1446.0,1511.0,1541.0,Balance Sheet
Intangibles - Gross,,,,,,,905.0,903.0,923.0,949.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-322.0,-336.0,-298.0,-310.0,Balance Sheet
Intangibles - Net,,,,,,,582.0,566.0,625.0,639.0,Balance Sheet
Other Long Term Assets,,,,,,,335.0,332.0,323.0,323.0,Balance Sheet
Total Assets,,,,,,,3498.0,3514.0,3685.0,3787.0,Balance Sheet
Accounts Payable,,,,,,,86.0,89.0,97.0,108.0,Balance Sheet
Accrued Expenses,,,,,,,174.0,138.0,149.0,175.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2.0,1.0,2.0,2.0,Balance Sheet
Customer Advances,,,,,,,33.0,43.0,54.0,58.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,2.0,2.0,2.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,34.0,45.0,56.0,61.0,Balance Sheet
Total Current Liabilities,,,,,,,295.0,274.0,304.0,346.0,Balance Sheet
Total Long Term Debt,,,,,,,235.0,236.0,264.0,244.0,Balance Sheet
Total Debt,,,,,,,236.0,237.0,266.0,246.0,Balance Sheet
Deferred Income Tax,,,,,,,41.0,40.0,43.0,48.0,Balance Sheet
Minority Interest,,,,,,,286.0,295.0,342.0,337.0,Balance Sheet
"Other Liabilities, Total",,,,,,,378.0,364.0,350.0,360.0,Balance Sheet
Total Liabilities,,,,,,,1235.0,1208.0,1303.0,1335.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,321.0,302.0,311.0,317.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1950.0,2019.0,2100.0,2171.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-7.0,-15.0,-29.0,-36.0,Balance Sheet
Other Equity,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-2.0,-2.0,-2.0,-2.0,Balance Sheet
Other Comprehensive Income,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
"Other Equity, Total",,,,,,,-9.0,-17.0,-31.0,-38.0,Balance Sheet
Total Equity,,,,,,,2263.0,2305.0,2382.0,2452.0,Balance Sheet
