,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,55.43,72.65,69.2,58.25,84.22,70.87,,,,,
low,51.75,48.35,40.73,24.26,53.82,50.26,,,,,
change,-0.0393,0.1202,-0.231,0.23399999999999999,0.2391,-0.0408,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,234.0,268.0,259.0,262.0,Balance Sheet
"Total Receivables, Net",,,,,,,213.0,194.0,182.0,170.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,20.0,22.0,25.0,23.0,Balance Sheet
Total Current Assets,,,,,,,467.0,484.0,465.0,456.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,125.0,121.0,118.0,114.0,Balance Sheet
"Goodwill, Net",,,,,,,112.0,128.0,128.0,128.0,Balance Sheet
Intangibles - Gross,,,,,,,,4.0,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,,0.0,,,Balance Sheet
Intangibles - Net,,,,,,,,4.0,3.0,3.0,Balance Sheet
Other Long Term Assets,,,,,,,18.0,26.0,26.0,27.0,Balance Sheet
Total Assets,,,,,,,769.0,816.0,793.0,780.0,Balance Sheet
Accounts Payable,,,,,,,0.0,0.0,1.0,0.0,Balance Sheet
Accrued Expenses,,,,,,,112.0,127.0,91.0,90.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,254.0,267.0,265.0,259.0,Balance Sheet
Total Current Liabilities,,,,,,,366.0,394.0,356.0,349.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,149.0,165.0,166.0,164.0,Balance Sheet
Total Liabilities,,,,,,,515.0,560.0,522.0,515.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1137.0,1166.0,1195.0,1221.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-872.0,-899.0,-911.0,-940.0,Balance Sheet
"Other Equity, Total",,,,,,,-12.0,-12.0,-14.0,-15.0,Balance Sheet
Total Equity,,,,,,,253.0,256.0,270.0,265.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,769.0,816.0,793.0,780.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,45.0,45.0,45.0,45.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,202381.0,205949.0,197981.0,188057.0,Income Statement
"Cost of Revenue, Total",,,,,,,29963.0,32047.0,33757.0,32302.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,99783.0,98490.0,92571.0,90544.0,Income Statement
Labor & Related Expense,,,,,,,18266.0,16778.0,19324.0,16308.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,118049.0,115268.0,111895.0,106852.0,Income Statement
Research & Development,,,,,,,39257.0,40497.0,40113.0,37053.0,Income Statement
Depreciation/Amortization,,,,,,,2451.0,2582.0,2635.0,2537.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,300.0,,,,Income Statement
Restructuring Charge,,,,,,,0.0,4110.0,2132.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,0.0,,,Income Statement
Unusual Expense (Income),,,,,,,0.0,4110.0,2132.0,0.0,Income Statement
Total Operating Expense,,,,,,,190020.0,194504.0,190532.0,178744.0,Income Statement
Total Operating Income,,,,,,,12361.0,11445.0,7449.0,9313.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-19.0,-90.0,-105.0,-105.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,120.0,113.0,261.0,291.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,564.0,737.0,-389.0,154.0,Income Statement
"Other, Net",,,,,,,564.0,737.0,-389.0,154.0,Income Statement
Income Before Tax,,,,,,,13026.0,12205.0,7216.0,9653.0,Income Statement
Income Tax - Total,,,,,,,3018.0,4217.0,3705.0,5135.0,Income Statement
Income After Tax,,,,,,,10008.0,7988.0,3511.0,4518.0,Income Statement
Net Inc Before Extra Items,,,,,,,10008.0,7988.0,3511.0,4518.0,Income Statement
Total Net Income,,,,,,,10008.0,7988.0,3511.0,4518.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,10008.0,7988.0,3511.0,4518.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,10008.0,7988.0,3511.0,4518.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,45242.0,44612.0,44743.0,44759.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.22,0.18,0.08,0.1,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.22,0.18,0.08,0.1,Income Statement
Diluted Weighted Average Shares,,,,,,,46719.0,46224.0,45865.0,45540.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.21,0.17,0.08,0.1,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.21,0.17,0.08,0.1,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,19.0,90.0,105.0,105.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2769.0,2923.0,2977.0,2878.0,Income Statement
Total Special Items,,,,,,,0.0,4110.0,2132.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,13026.0,16315.0,9348.0,9653.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,1420.0,1095.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,3018.0,5637.0,4800.0,5135.0,Income Statement
Normalized Income After Tax,,,,,,,10008.0,10678.0,4548.0,4518.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,10008.0,10678.0,4548.0,4518.0,Income Statement
Basic Normalized EPS,,,,,,,0.22,0.24,0.1,0.1,Income Statement
Diluted Normalized EPS,,,,,,,0.21,0.23,0.1,0.1,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,25636.0,33624.0,3511.0,8029.0,Cash Flow
Depreciation/Depletion,,,,,,,8027.0,10950.0,2977.0,5855.0,Cash Flow
Deferred Taxes,,,,,,,,49.0,,,Cash Flow
Unusual Items,,,,,,,0.0,0.0,,,Cash Flow
Other Non-Cash Items,,,,,,,90573.0,123201.0,36798.0,67412.0,Cash Flow
Non-Cash Items,,,,,,,90573.0,123201.0,36798.0,67412.0,Cash Flow
Accounts Receivable,,,,,,,-25546.0,-20371.0,9389.0,15863.0,Cash Flow
Other Assets,,,,,,,-24024.0,-29780.0,-9362.0,-13478.0,Cash Flow
Accounts Payable,,,,,,,-120.0,60.0,482.0,-213.0,Cash Flow
Accrued Expenses,,,,,,,-3293.0,10400.0,-31366.0,-28604.0,Cash Flow
Changes in Working Capital,,,,,,,-34172.0,9356.0,-20853.0,-9019.0,Cash Flow
Total Cash from Operations,,,,,,,90064.0,177180.0,22433.0,72277.0,Cash Flow
Capital Expenditures,,,,,,,-3328.0,-3911.0,-867.0,-1381.0,Cash Flow
Acquisition of Business,,,,,,,,-16894.0,,,Cash Flow
Sale/Maturity of Investment,,,,,,,0.0,0.0,,,Cash Flow
Purchase of Investments,,,,,,,-3527.0,-4139.0,-1015.0,-1793.0,Cash Flow
Other Investing Cash Flow,,,,,,,500.0,500.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-3027.0,-20533.0,-1015.0,-1793.0,Cash Flow
Total Cash from Investing,,,,,,,-6355.0,-24444.0,-1882.0,-3174.0,Cash Flow
Financing Cash Flow Items,,,,,,,-609.0,-609.0,-63.0,-63.0,Cash Flow
"Common Stock, Net",,,,,,,-265414.0,-305239.0,-18923.0,-58787.0,Cash Flow
Options Exercised,,,,,,,23688.0,29760.0,687.0,7359.0,Cash Flow
