,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,2.28,4.05,3.47,10.75,19.79,8.65,,,,,
low,2.0,1.31,1.68,1.05,5.85,4.02,,,,,
change,-0.0514,-0.1527,0.36840000000000006,2.2887,-0.2293,0.0242,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,99.0,108.0,57.0,23.0,Balance Sheet
Short Term Investments,,,,,,,130.0,121.0,130.0,111.0,Balance Sheet
Cash and Short Term Invs,,,,,,,229.0,229.0,188.0,134.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,89.0,84.0,85.0,94.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,93.0,86.0,86.0,98.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,0.0,0.0,1.0,1.0,Balance Sheet
Other Receivables,,,,,,,20.0,9.0,3.0,31.0,Balance Sheet
"Total Receivables, Net",,,,,,,113.0,96.0,90.0,129.0,Balance Sheet
Total Inventory,,,,,,,31.0,32.0,35.0,36.0,Balance Sheet
Prepaid Expenses,,,,,,,37.0,56.0,65.0,56.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,410.0,413.0,378.0,356.0,Balance Sheet
Buildings,,,,,,,95.0,95.0,95.0,95.0,Balance Sheet
Land/Improvements,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Machinery/Equipment,,,,,,,521.0,524.0,526.0,522.0,Balance Sheet
Construction in Progress,,,,,,,75.0,75.0,81.0,77.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,43.0,43.0,42.0,45.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,736.0,740.0,747.0,742.0,Balance Sheet
Accumulated Depreciation,,,,,,,-432.0,-441.0,-451.0,-448.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,304.0,299.0,296.0,294.0,Balance Sheet
"Goodwill, Net",,,,,,,64.0,64.0,64.0,64.0,Balance Sheet
Intangibles - Net,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Long Term Investments,,,,,,,110.0,108.0,158.0,193.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,56.0,43.0,32.0,28.0,Balance Sheet
Other Long Term Assets,,,,,,,0.0,,,,Balance Sheet
Total Assets,,,,,,,957.0,933.0,934.0,941.0,Balance Sheet
Accounts Payable,,,,,,,24.0,26.0,32.0,31.0,Balance Sheet
Accrued Expenses,,,,,,,79.0,66.0,73.0,89.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,14.0,11.0,8.0,5.0,Balance Sheet
Customer Advances,,,,,,,7.0,8.0,6.0,5.0,Balance Sheet
