,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,19.95,22.74,25.43,22.69,23.85,44.46,,,,,
low,17.9,14.4,16.71,12.33,16.91,22.07,,,,,
change,0.0671,0.0311,-0.0183,0.0345,0.1496,0.2481,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,126.0,173.0,166.0,157.0,Balance Sheet
Short Term Investments,,,,,,,10.0,14.0,17.0,27.0,Balance Sheet
Cash and Short Term Invs,,,,,,,137.0,187.0,183.0,184.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,79.0,73.0,81.0,77.0,Balance Sheet
Other Receivables,,,,,,,0.0,0.0,6.0,11.0,Balance Sheet
"Total Receivables, Net",,,,,,,79.0,73.0,87.0,88.0,Balance Sheet
Invent. - Finished Goods,,,,,,,18.0,15.0,15.0,18.0,Balance Sheet
Invent. - Work In Progress,,,,,,,33.0,40.0,40.0,39.0,Balance Sheet
Invent. - Raw Materials,,,,,,,42.0,40.0,44.0,47.0,Balance Sheet
Total Inventory,,,,,,,93.0,95.0,99.0,103.0,Balance Sheet
Prepaid Expenses,,,,,,,7.0,6.0,6.0,6.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Total Current Assets,,,,,,,318.0,364.0,377.0,384.0,Balance Sheet
Buildings,,,,,,,160.0,160.0,162.0,161.0,Balance Sheet
Land/Improvements,,,,,,,8.0,8.0,7.0,7.0,Balance Sheet
Machinery/Equipment,,,,,,,208.0,207.0,205.0,204.0,Balance Sheet
Construction in Progress,,,,,,,41.0,45.0,43.0,44.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,55.0,56.0,55.0,56.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,471.0,475.0,473.0,473.0,Balance Sheet
Accumulated Depreciation,,,,,,,-200.0,-203.0,-208.0,-213.0,Balance Sheet
