,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,27.1,28.06,24.03,18.42,11.0,10.78,,,,,
low,23.06,18.43,13.28,8.0,4.96,5.21,,,,,
change,-0.1037,-0.1635,-0.1443,-0.46950000000000003,-0.1292,0.3401,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,506.0,599.0,588.0,92.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,367.0,360.0,373.0,385.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,366.0,359.0,372.0,384.0,Balance Sheet
Other Receivables,,,,,,,7.0,7.0,7.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,372.0,366.0,379.0,384.0,Balance Sheet
Prepaid Expenses,,,,,,,45.0,35.0,35.0,40.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,20.0,24.0,21.0,0.0,Balance Sheet
Total Current Assets,,,,,,,944.0,1023.0,1023.0,516.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2150.0,2123.0,2114.0,2108.0,Balance Sheet
"Goodwill, Net",,,,,,,755.0,755.0,755.0,755.0,Balance Sheet
Intangibles - Gross,,,,,,,387.0,387.0,387.0,387.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-221.0,-229.0,-232.0,-236.0,Balance Sheet
Intangibles - Net,,,,,,,166.0,159.0,155.0,151.0,Balance Sheet
Long Term Investments,,,,,,,10.0,11.0,10.0,9.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,367.0,377.0,344.0,0.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,0.0,,,,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,8.0,14.0,3.0,0.0,Balance Sheet
Restricted Cash - LT,,,,,,,76.0,85.0,81.0,90.0,Balance Sheet
Other Long Term Assets,,,,,,,61.0,62.0,70.0,75.0,Balance Sheet
Total Assets,,,,,,,4537.0,4609.0,4555.0,3705.0,Balance Sheet
Accounts Payable,,,,,,,64.0,80.0,80.0,71.0,Balance Sheet
Accrued Expenses,,,,,,,296.0,309.0,292.0,311.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,19.0,19.0,18.0,45.0,Balance Sheet
Total Current Liabilities,,,,,,,379.0,408.0,389.0,427.0,Balance Sheet
Long Term Debt,,,,,,,2924.0,2931.0,2852.0,1961.0,Balance Sheet
Capital Lease Obligations,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
Total Long Term Debt,,,,,,,2926.0,2933.0,2854.0,1963.0,Balance Sheet
Total Debt,,,,,,,2944.0,2952.0,2872.0,2008.0,Balance Sheet
Deferred Income Tax,,,,,,,81.0,81.0,81.0,45.0,Balance Sheet
Minority Interest,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,177.0,166.0,161.0,159.0,Balance Sheet
Total Liabilities,,,,,,,3561.0,3587.0,3484.0,2593.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1276.0,1281.0,1285.0,1288.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-176.0,-138.0,-84.0,-46.0,Balance Sheet
Treasury Stock - Common,,,,,,,-105.0,-105.0,-105.0,-105.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,0.0,0.0,-1.0,-5.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-12.0,-12.0,-22.0,-24.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-5.0,-5.0,-5.0,-1.0,Balance Sheet
Other Comprehensive Income,,,,,,,-3.0,0.0,2.0,4.0,Balance Sheet
"Other Equity, Total",,,,,,,-20.0,-17.0,-25.0,-22.0,Balance Sheet
Total Equity,,,,,,,976.0,1022.0,1071.0,1112.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4537.0,4609.0,4555.0,3705.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,122.0,124.0,124.0,124.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,558.0,551.0,588.0,617.0,Income Statement
"Cost of Revenue, Total",,,,,,,396.0,385.0,412.0,436.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,51.0,49.0,49.0,50.0,Income Statement
Depreciation/Amortization,,,,,,,35.0,36.0,32.0,32.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-5.0,0.0,0.0,37.0,Income Statement
Unusual Expense (Income),,,,,,,-5.0,0.0,0.0,37.0,Income Statement
Total Operating Expense,,,,,,,476.0,470.0,493.0,556.0,Income Statement
Total Operating Income,,,,,,,81.0,82.0,95.0,61.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-33.0,-32.0,-33.0,-47.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,6.0,6.0,6.0,5.0,Income Statement
Gain(Loss)on Sale of Assets,,,,,,,-4.0,-1.0,4.0,29.0,Income Statement
Income Before Tax,,,,,,,50.0,55.0,71.0,48.0,Income Statement
Income Tax - Total,,,,,,,101.0,18.0,19.0,11.0,Income Statement
Income After Tax,,,,,,,-51.0,37.0,52.0,37.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Equity In Affiliates,,,,,,,1.0,1.0,1.0,1.0,Income Statement
Net Inc Before Extra Items,,,,,,,-50.0,38.0,54.0,38.0,Income Statement
Total Net Income,,,,,,,-50.0,38.0,54.0,38.0,Income Statement
Total Adjust to Net Income,,,,,,,7.0,-7.0,-9.0,-7.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-43.0,32.0,45.0,32.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-43.0,32.0,45.0,32.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,121.0,121.0,121.0,121.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.36,0.26,0.37,0.26,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.36,0.26,0.37,0.26,Income Statement
Diluted Weighted Average Shares,,,,,,,121.0,121.0,122.0,122.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.36,0.26,0.37,0.26,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.36,0.26,0.37,0.26,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,33.0,32.0,33.0,47.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,28.0,28.0,28.0,29.0,Income Statement
Funds From Operats - REIT,,,,,,,49.0,78.0,84.0,74.0,Income Statement
Total Special Items,,,,,,,8.0,1.0,-4.0,10.0,Income Statement
Normalzd Income Before Tax,,,,,,,58.0,56.0,67.0,58.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,0.0,1.0,-8.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,102.0,18.0,20.0,4.0,Income Statement
Normalized Income After Tax,,,,,,,-44.0,38.0,48.0,54.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-36.0,32.0,40.0,49.0,Income Statement
Basic Normalized EPS,,,,,,,-0.3,0.27,0.33,0.4,Income Statement
Diluted Normalized EPS,,,,,,,-0.3,0.27,0.33,0.4,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,77.0,38.0,92.0,130.0,Cash Flow
Depreciation/Depletion,,,,,,,135.0,36.0,68.0,100.0,Cash Flow
Deferred Taxes,,,,,,,86.0,,,,Cash Flow
Unusual Items,,,,,,,-2.0,1.0,-1.0,4.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-7.0,-1.0,-3.0,-4.0,Cash Flow
Other Non-Cash Items,,,,,,,27.0,8.0,14.0,19.0,Cash Flow
Non-Cash Items,,,,,,,18.0,8.0,10.0,20.0,Cash Flow
Accounts Receivable,,,,,,,16.0,24.0,6.0,50.0,Cash Flow
Payable/Accrued,,,,,,,-58.0,14.0,-6.0,9.0,Cash Flow
Changes in Working Capital,,,,,,,-34.0,40.0,2.0,61.0,Cash Flow
Total Cash from Operations,,,,,,,283.0,122.0,172.0,312.0,Cash Flow
Capital Expenditures,,,,,,,-69.0,-14.0,-36.0,-72.0,Cash Flow
Sale of Fixed Assets,,,,,,,4.0,0.0,16.0,17.0,Cash Flow
Sale/Maturity of Investment,,,,,,,21.0,0.0,0.0,0.0,Cash Flow
Other Investing Cash Flow,,,,,,,-10.0,-4.0,1.0,-6.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,16.0,-4.0,17.0,12.0,Cash Flow
Total Cash from Investing,,,,,,,-54.0,-18.0,-19.0,-60.0,Cash Flow
Financing Cash Flow Items,,,,,,,-12.0,-1.0,-1.0,-43.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-30.0,0.0,0.0,0.0,Cash Flow
Sale/Issuance of Common,,,,,,,0.0,0.0,0.0,0.0,Cash Flow
Repurch/Retirement Common,,,,,,,0.0,,,,Cash Flow
"Common Stock, Net",,,,,,,0.0,0.0,0.0,0.0,Cash Flow
Options Exercised,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,0.0,0.0,0.0,0.0,Cash Flow
Long Term Debt Issued,,,,,,,435.0,0.0,0.0,50.0,Cash Flow
Long Term Debt Reduction,,,,,,,-382.0,-5.0,-59.0,-677.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,53.0,-5.0,-59.0,-627.0,Cash Flow
Total Cash From Financing,,,,,,,11.0,-6.0,-60.0,-670.0,Cash Flow
Foreign Exchange Effects,,,,,,,-4.0,3.0,-4.0,-8.0,Cash Flow
Net Change in Cash,,,,,,,236.0,100.0,88.0,-427.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,312.0,548.0,548.0,548.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,548.0,649.0,637.0,121.0,Cash Flow
"Depreciation, Supplemental",,,,,,,135.0,36.0,68.0,100.0,Cash Flow
Free Cash Flow,,,,,,,214.0,108.0,136.0,240.0,
FCF Growth,,,,,,,,-0.4953271028037384,0.2592592592592593,0.7647058823529411,
