,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,15.35,14.8,14.4,13.87,13.88,13.89,,,,,
low,14.18,11.26,12.02,6.91,8.94,9.02,,,,,
change,-0.0203,-0.1219,0.08810000000000001,-0.2353,0.2465,-0.2812,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,20.0,23.0,26.0,23.0,Balance Sheet
Interest-Earning Deposits,,,,,,,41.0,40.0,76.0,73.0,Balance Sheet
FHLB Stock,,,,,,,37.0,31.0,47.0,45.0,Balance Sheet
Securities Held,,,,,,,53.0,122.0,118.0,116.0,Balance Sheet
Securities for Sale,,,,,,,1301.0,1214.0,1036.0,960.0,Balance Sheet
Total Invest. Securities,,,,,,,1354.0,1336.0,1155.0,1076.0,Balance Sheet
Loans Held for Sale,,,,,,,303.0,314.0,337.0,316.0,Balance Sheet
Other Earning Assets,,,,,,,286.0,288.0,289.0,290.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2020.0,2009.0,1903.0,1800.0,Balance Sheet
Total Gross Loans,,,,,,,4849.0,5025.0,5437.0,5676.0,Balance Sheet
Loan Loss Allowances,,,,,,,-48.0,-44.0,-47.0,-48.0,Balance Sheet
Unearned Income,,,,,,,-23.0,-22.0,-19.0,-20.0,Balance Sheet
Net Loans,,,,,,,4778.0,4959.0,5371.0,5609.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,54.0,54.0,72.0,53.0,Balance Sheet
"Goodwill, Net",,,,,,,211.0,211.0,211.0,211.0,Balance Sheet
Intangibles - Net,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,26.0,34.0,49.0,54.0,Balance Sheet
Interest Receivable,,,,,,,18.0,20.0,20.0,24.0,Balance Sheet
Other Real Estate Owned,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
Other Assets,,,,,,,55.0,77.0,64.0,113.0,Balance Sheet
"Other Assets, Total",,,,,,,74.0,97.0,85.0,137.0,Balance Sheet
Total Assets,,,,,,,7186.0,7390.0,7720.0,7890.0,Balance Sheet
Accrued Expenses,,,,,,,,,19.0,,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,605.0,622.0,654.0,683.0,Balance Sheet
Interest Bearing Deposits,,,,,,,4849.0,4907.0,5208.0,5425.0,Balance Sheet
Total Deposits,,,,,,,5454.0,5529.0,5862.0,6108.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,666.0,541.0,651.0,796.0,Balance Sheet
Total Long Term Debt,,,,,,,20.0,310.0,250.0,55.0,Balance Sheet
Total Debt,,,,,,,20.0,310.0,250.0,55.0,Balance Sheet
"Other Liabilities, Total",,,,,,,51.0,55.0,43.0,55.0,Balance Sheet
Total Liabilities,,,,,,,6191.0,6435.0,6826.0,7015.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,,,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,587.0,561.0,528.0,520.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,432.0,442.0,445.0,455.0,Balance Sheet
ESOP Debt Guarantee,,,,,,,-26.0,-25.0,-25.0,-24.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-3.0,-45.0,-84.0,-119.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1.0,-1.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,6.0,23.0,28.0,43.0,Balance Sheet
"Other Equity, Total",,,,,,,5.0,22.0,28.0,43.0,Balance Sheet
Total Equity,,,,,,,995.0,955.0,894.0,875.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7186.0,7390.0,7720.0,7890.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,73.0,71.0,68.0,68.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,47575.0,45846.0,48869.0,52935.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,7922.0,8340.0,9212.0,10724.0,Income Statement
Other Interest Income,,,,,,,415.0,415.0,472.0,761.0,Income Statement
"Interest Income, Bank",,,,,,,55912.0,54601.0,58553.0,64420.0,Income Statement
Interest on Deposit,,,,,,,3663.0,3565.0,3915.0,10869.0,Income Statement
Inter on Other Borrowings,,,,,,,3562.0,3309.0,4039.0,5020.0,Income Statement
Total Interest Expense,,,,,,,7225.0,6874.0,7954.0,15889.0,Income Statement
Net Interest Income,,,,,,,48687.0,47727.0,50599.0,48531.0,Income Statement
Loan Loss Provision,,,,,,,-2420.0,-3920.0,4222.0,670.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,51107.0,51647.0,46377.0,47861.0,Income Statement
Fees & Commish from Operat,,,,,,,698.0,617.0,658.0,763.0,Income Statement
Insur Commish Fees& Premium,,,,,,,1562.0,1511.0,1533.0,3698.0,Income Statement
Fees for Other Cust Serv,,,,,,,421.0,432.0,366.0,506.0,Income Statement
Real Estate Operation Gain,,,,,,,,14.0,-9.0,,Income Statement
Invest Securities Gains,,,,,,,0.0,3.0,-563.0,0.0,Income Statement
