,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,101.0,325.98,148.18,137.28,142.62,105.93,,,,,
low,44.82,90.56,82.31,56.82,68.56,52.33,,,,,
change,0.9542,0.21480000000000002,-0.17870000000000003,0.21309999999999998,-0.2441,-0.21780000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,,2238.0,1728.0,18228.0,Balance Sheet
Cash & Equivalents,,,,,,,36269.0,40044.0,51544.0,41112.0,Balance Sheet
Short Term Investments,,,,,,,234077.0,177671.0,158494.0,93852.0,Balance Sheet
Cash and Short Term Invs,,,,,,,270346.0,219953.0,211766.0,153192.0,Balance Sheet
Prepaid Expenses,,,,,,,1338.0,1217.0,2780.0,3920.0,Balance Sheet
Total Current Assets,,,,,,,271684.0,221170.0,214546.0,157112.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1648.0,1492.0,1846.0,1532.0,Balance Sheet
Total Assets,,,,,,,273332.0,222662.0,216392.0,158644.0,Balance Sheet
Accounts Payable,,,,,,,21380.0,22780.0,11294.0,18562.0,Balance Sheet
Accrued Expenses,,,,,,,55458.0,53855.0,72715.0,80358.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,76838.0,76635.0,84009.0,98920.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,48670.0,48983.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,48670.0,48983.0,Balance Sheet
"Other Liabilities, Total",,,,,,,387.0,283.0,178.0,71.0,Balance Sheet
Total Liabilities,,,,,,,77225.0,76918.0,132857.0,147974.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,863495.0,870972.0,879538.0,887660.0,Balance Sheet
