,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,62.91,73.42,87.0,80.49,64.99,65.82,,,,,
low,58.78,53.5,56.09,24.54,42.91,47.38,,,,,
change,0.0047,-0.0784,0.2929,-0.3423,0.0652,0.1598,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,128.0,113.0,99.0,91.0,Balance Sheet
"Total Receivables, Net",,,,,,,191.0,245.0,264.0,236.0,Balance Sheet
Invent. - Finished Goods,,,,,,,91.0,98.0,100.0,111.0,Balance Sheet
Invent. - Work In Progress,,,,,,,41.0,36.0,38.0,40.0,Balance Sheet
Invent. - Raw Materials,,,,,,,114.0,132.0,134.0,152.0,Balance Sheet
Total Inventory,,,,,,,246.0,266.0,272.0,303.0,Balance Sheet
Prepaid Expenses,,,,,,,40.0,48.0,44.0,43.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,13.0,13.0,13.0,13.0,Balance Sheet
Total Current Assets,,,,,,,616.0,684.0,692.0,685.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3110.0,3089.0,3045.0,3005.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1364.0,-1377.0,-1375.0,-1375.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1746.0,1712.0,1670.0,1629.0,Balance Sheet
Intangibles - Net,,,,,,,268.0,264.0,259.0,253.0,Balance Sheet
Long Term Investments,,,,,,,45.0,46.0,46.0,47.0,Balance Sheet
Other Long Term Assets,,,,,,,145.0,148.0,152.0,161.0,Balance Sheet
Total Assets,,,,,,,2819.0,2854.0,2819.0,2776.0,Balance Sheet
Accounts Payable,,,,,,,113.0,113.0,103.0,113.0,Balance Sheet
Accrued Expenses,,,,,,,128.0,126.0,147.0,130.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,6.0,8.0,21.0,40.0,Balance Sheet
Total Current Liabilities,,,,,,,248.0,247.0,271.0,284.0,Balance Sheet
Long Term Debt,,,,,,,822.0,856.0,810.0,796.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,1.0,2.0,1.0,Balance Sheet
Total Long Term Debt,,,,,,,822.0,858.0,812.0,797.0,Balance Sheet
Total Debt,,,,,,,823.0,858.0,813.0,797.0,Balance Sheet
Deferred Income Tax,,,,,,,140.0,136.0,129.0,121.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,53.0,52.0,49.0,47.0,Balance Sheet
Other LT Liabilities,,,,,,,71.0,74.0,79.0,81.0,Balance Sheet
"Other Liabilities, Total",,,,,,,124.0,126.0,127.0,129.0,Balance Sheet
Total Liabilities,,,,,,,1334.0,1366.0,1339.0,1331.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,879.0,890.0,894.0,899.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2013.0,2022.0,2058.0,2076.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1280.0,-1282.0,-1282.0,-1282.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-62.0,-77.0,-112.0,-150.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-62.0,-59.0,-54.0,-49.0,Balance Sheet
Other Comprehensive Income,,,,,,,-3.0,-8.0,-25.0,-49.0,Balance Sheet
"Other Equity, Total",,,,,,,-127.0,-144.0,-191.0,-249.0,Balance Sheet
Total Equity,,,,,,,1486.0,1487.0,1480.0,1445.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2819.0,2854.0,2819.0,2776.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,84.0,84.0,84.0,84.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,26.0,26.0,26.0,26.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,360300.0,390600.0,393000.0,364700.0,Income Statement
"Cost of Revenue, Total",,,,,,,291200.0,303900.0,303500.0,282900.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,32300.0,44700.0,33500.0,29000.0,Income Statement
Research & Development,,,,,,,11600.0,10900.0,11300.0,11600.0,Income Statement
Unusual Expense (Income),,,,,,,500.0,800.0,300.0,400.0,Income Statement
"Other Operat Expse, Total",,,,,,,1700.0,200.0,-19400.0,,Income Statement
Total Operating Expense,,,,,,,337300.0,360500.0,329200.0,323900.0,Income Statement
Total Operating Income,,,,,,,23000.0,30100.0,63800.0,40800.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-9200.0,-9100.0,-8900.0,-9000.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,8500.0,,300.0,0.0,Income Statement
"Other, Net",,,,,,,8500.0,,300.0,0.0,Income Statement
Income Before Tax,,,,,,,22300.0,21000.0,55200.0,31800.0,Income Statement
Income Tax - Total,,,,,,,3700.0,4700.0,12700.0,6800.0,Income Statement
Income After Tax,,,,,,,18600.0,16300.0,42500.0,25000.0,Income Statement
Equity In Affiliates,,,,,,,900.0,1500.0,2200.0,1800.0,Income Statement
Net Inc Before Extra Items,,,,,,,19500.0,17800.0,44700.0,26800.0,Income Statement
Total Extraordinary Items,,,,,,,-600.0,,,,Income Statement
Total Net Income,,,,,,,18900.0,17800.0,44700.0,26800.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,19500.0,17800.0,44700.0,26800.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,18900.0,17800.0,44700.0,26800.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,84100.0,84300.0,84400.0,84400.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.23,0.21,0.53,0.32,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.22,0.21,0.53,0.32,Income Statement
Diluted Weighted Average Shares,,,,,,,86100.0,84900.0,85000.0,85100.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.23,0.21,0.53,0.31,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.22,0.21,0.53,0.31,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.1,0.1,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,8500.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,9200.0,9100.0,8900.0,9000.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,35600.0,32200.0,31700.0,31000.0,Income Statement
Total Special Items,,,,,,,500.0,800.0,300.0,400.0,Income Statement
Normalzd Income Before Tax,,,,,,,22800.0,21800.0,55500.0,32200.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,83.0,179.0,69.0,86.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,3783.0,4879.0,12769.0,6886.0,Income Statement
Normalized Income After Tax,,,,,,,19017.0,16921.0,42731.0,25314.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,19917.0,18421.0,44931.0,27114.0,Income Statement
Basic Normalized EPS,,,,,,,0.24,0.22,0.53,0.32,Income Statement
Diluted Normalized EPS,,,,,,,0.23,0.22,0.53,0.32,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,16100.0,17800.0,62500.0,89300.0,Cash Flow
Depreciation/Depletion,,,,,,,138000.0,32200.0,63900.0,94900.0,Cash Flow
Deferred Taxes,,,,,,,-2600.0,-1800.0,-4100.0,-8500.0,Cash Flow
Unusual Items,,,,,,,-5600.0,-5000.0,-25700.0,-25800.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,0.0,-1500.0,-3700.0,-5500.0,Cash Flow
Other Non-Cash Items,,,,,,,22100.0,10700.0,13200.0,15800.0,Cash Flow
Non-Cash Items,,,,,,,16500.0,4200.0,-16200.0,-15500.0,Cash Flow
Accounts Receivable,,,,,,,-40700.0,-54700.0,-74500.0,-53100.0,Cash Flow
Inventories,,,,,,,-40400.0,-24400.0,-38900.0,-82000.0,Cash Flow
Prepaid Expenses,,,,,,,13000.0,-8600.0,-10100.0,-11600.0,Cash Flow
Payable/Accrued,,,,,,,49800.0,13400.0,28400.0,31700.0,Cash Flow
Changes in Working Capital,,,,,,,-16300.0,-71400.0,-87800.0,-103800.0,Cash Flow
Total Cash from Operations,,,,,,,151700.0,-19000.0,18300.0,56400.0,Cash Flow
Capital Expenditures,,,,,,,-27900.0,-20900.0,-37900.0,-58300.0,Cash Flow
Acquisition of Business,,,,,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,,,21200.0,21200.0,Cash Flow
Sale/Maturity of Investment,,,,,,,,,500.0,500.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,0.0,,21700.0,21700.0,Cash Flow
Total Cash from Investing,,,,,,,-27900.0,-20900.0,-16200.0,-36600.0,Cash Flow
Financing Cash Flow Items,,,,,,,7100.0,-300.0,1400.0,3100.0,Cash Flow
Total Cash Dividends Paid,,,,,,,0.0,-8500.0,-16800.0,-25300.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,0.0,,,,Cash Flow
Long Term Debt Issued,,,,,,,0.0,35000.0,35000.0,35000.0,Cash Flow
Long Term Debt Reduction,,,,,,,-103900.0,-300.0,-46200.0,-61400.0,Cash Flow
"Long Term Debt, Net",,,,,,,-103900.0,34700.0,-11200.0,-26400.0,Cash Flow
Total Debt Reduction,,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-103900.0,34700.0,-11200.0,-26400.0,Cash Flow
Total Cash From Financing,,,,,,,-96800.0,25900.0,-26600.0,-48600.0,Cash Flow
Foreign Exchange Effects,,,,,,,-2600.0,-900.0,-4000.0,-8000.0,Cash Flow
Net Change in Cash,,,,,,,24400.0,-14900.0,-28500.0,-36800.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,103300.0,127700.0,127700.0,127700.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,127700.0,112800.0,99200.0,90900.0,Cash Flow
"Depreciation, Supplemental",,,,,,,138000.0,32200.0,63900.0,94900.0,Cash Flow
Free Cash Flow,,,,,,,123800.0,-39900.0,-19600.0,-1900.0,
FCF Growth,,,,,,,,-1.3222940226171245,-0.5087719298245614,-0.903061224489796,
