,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,78.65,91.58,100.87,104.57,147.35,114.43,,,,,
low,71.95,65.07,66.88,53.25,93.78,66.85,,,,,
change,-0.0415,-0.0801,0.368,0.0336,0.129,-0.2036,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,695.0,629.0,648.0,622.0,Balance Sheet
Short Term Investments,,,,,,,229.0,238.0,73.0,55.0,Balance Sheet
Cash and Short Term Invs,,,,,,,924.0,867.0,721.0,677.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,326.0,272.0,251.0,239.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-10.0,-8.0,-8.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,316.0,264.0,243.0,232.0,Balance Sheet
Prepaid Expenses,,,,,,,60.0,62.0,61.0,66.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,1301.0,1193.0,1025.0,975.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,217.0,214.0,215.0,215.0,Balance Sheet
"Goodwill, Net",,,,,,,1531.0,1557.0,1603.0,1580.0,Balance Sheet
Intangibles - Gross,,,,,,,1391.0,1403.0,1432.0,1426.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-819.0,-859.0,-895.0,-927.0,Balance Sheet
Intangibles - Net,,,,,,,573.0,545.0,537.0,498.0,Balance Sheet
Long Term Investments,,,,,,,123.0,122.0,128.0,124.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,6.0,6.0,7.0,8.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,0.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,20.0,27.0,27.0,32.0,Balance Sheet
Total Assets,,,,,,,3770.0,3663.0,3543.0,3433.0,Balance Sheet
Payable/Accrued,,,,,,,227.0,213.0,192.0,213.0,Balance Sheet
Accrued Expenses,,,,,,,27.0,26.0,25.0,23.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,55.0,0.0,69.0,0.0,Balance Sheet
Customer Advances,,,,,,,186.0,190.0,195.0,180.0,Balance Sheet
Income Taxes Payable,,,,,,,3.0,2.0,4.0,,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,189.0,193.0,199.0,180.0,Balance Sheet
Total Current Liabilities,,,,,,,497.0,432.0,484.0,416.0,Balance Sheet
Total Long Term Debt,,,,,,,1036.0,1123.0,1034.0,998.0,Balance Sheet
Total Debt,,,,,,,1091.0,1123.0,1102.0,998.0,Balance Sheet
Deferred Income Tax,,,,,,,109.0,91.0,88.0,83.0,Balance Sheet
Other LT Liabilities,,,,,,,160.0,151.0,143.0,141.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,160.0,151.0,143.0,141.0,Balance Sheet
Total Liabilities,,,,,,,1803.0,1798.0,1749.0,1639.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,509.0,416.0,426.0,432.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1515.0,1509.0,1451.0,1470.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-57.0,-60.0,-84.0,-109.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,1968.0,1865.0,1794.0,1794.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3770.0,3663.0,3543.0,3433.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,47.0,47.0,47.0,47.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1417.0,315.0,337.0,342.0,Income Statement
"Cost of Revenue, Total",,,,,,,188.0,46.0,46.0,53.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,727.0,173.0,177.0,173.0,Income Statement
Labor & Related Expense,,,,,,,22.0,6.0,7.0,6.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,748.0,179.0,184.0,179.0,Income Statement
Research & Development,,,,,,,79.0,18.0,20.0,18.0,Income Statement
Depreciation/Amortization,,,,,,,186.0,41.0,42.0,36.0,Income Statement
Impair-Assets Held for Use,,,,,,,48.0,0.0,0.0,27.0,Income Statement
Other Unusual Expnse (In),,,,,,,27.0,0.0,0.0,-10.0,Income Statement
Unusual Expense (Income),,,,,,,75.0,0.0,0.0,17.0,Income Statement
Total Operating Expense,,,,,,,1276.0,285.0,291.0,303.0,Income Statement
Total Operating Income,,,,,,,140.0,31.0,46.0,39.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-72.0,-12.0,-7.0,-9.0,Income Statement
"Other, Net",,,,,,,1.0,2.0,6.0,4.0,Income Statement
Income Before Tax,,,,,,,351.0,30.0,-30.0,39.0,Income Statement
Income Tax - Total,,,,,,,-14.0,5.0,10.0,18.0,Income Statement
Income After Tax,,,,,,,366.0,25.0,-40.0,21.0,Income Statement
Equity In Affiliates,,,,,,,36.0,-1.0,-6.0,-3.0,Income Statement
Net Inc Before Extra Items,,,,,,,401.0,25.0,-46.0,18.0,Income Statement
Discontinued Operations,,,,,,,126.0,0.0,0.0,0.0,Income Statement
Tax on Extraordinary Items,,,,,,,-31.0,,,,Income Statement
Total Extraordinary Items,,,,,,,95.0,0.0,0.0,0.0,Income Statement
Total Net Income,,,,,,,497.0,25.0,-46.0,18.0,Income Statement
Total Adjust to Net Income,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,401.0,25.0,-46.0,18.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,496.0,25.0,-46.0,18.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,46.0,47.0,47.0,47.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,8.74,0.52,-0.99,0.39,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,10.82,0.52,-0.99,0.39,Income Statement
Diluted Weighted Average Shares,,,,,,,48.0,47.0,47.0,47.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,8.38,0.52,-0.99,0.39,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,10.37,0.52,-0.99,0.39,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,73.0,18.0,18.0,20.0,Income Statement
Total Special Items,,,,,,,86.0,0.0,0.0,17.0,Income Statement
Normalzd Income Before Tax,,,,,,,438.0,30.0,-30.0,57.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,30.0,0.0,0.0,8.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,16.0,5.0,10.0,26.0,Income Statement
Normalized Income After Tax,,,,,,,422.0,25.0,-40.0,31.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,457.0,25.0,-46.0,28.0,Income Statement
Basic Normalized EPS,,,,,,,9.96,0.52,-0.99,0.59,Income Statement
Diluted Normalized EPS,,,,,,,9.55,0.52,-0.99,0.59,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,497.0,25.0,-22.0,-4.0,Cash Flow
Depreciation/Depletion,,,,,,,258.0,59.0,119.0,175.0,Cash Flow
Deferred Taxes,,,,,,,-13.0,-4.0,-10.0,-14.0,Cash Flow
Unusual Items,,,,,,,-200.0,-8.0,65.0,78.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-36.0,1.0,7.0,10.0,Cash Flow
Other Non-Cash Items,,,,,,,61.0,9.0,21.0,29.0,Cash Flow
Non-Cash Items,,,,,,,-176.0,2.0,93.0,117.0,Cash Flow
Accounts Receivable,,,,,,,-18.0,57.0,77.0,85.0,Cash Flow
Prepaid Expenses,,,,,,,-16.0,11.0,6.0,3.0,Cash Flow
Other Assets,,,,,,,-4.0,-8.0,-7.0,-13.0,Cash Flow
Accrued Expenses,,,,,,,-15.0,-5.0,-11.0,-19.0,Cash Flow
Payable/Accrued,,,,,,,22.0,-26.0,-45.0,-25.0,Cash Flow
Changes in Working Capital,,,,,,,-49.0,35.0,13.0,19.0,Cash Flow
Total Cash from Operations,,,,,,,517.0,117.0,192.0,293.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-114.0,-31.0,-54.0,-81.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,0.0,0.0,,0.0,Cash Flow
Capital Expenditures,,,,,,,-114.0,-31.0,-54.0,-81.0,Cash Flow
Acquisition of Business,,,,,,,-141.0,-28.0,-92.0,-104.0,Cash Flow
Sale of Business,,,,,,,49.0,0.0,,0.0,Cash Flow
Sale of Fixed Assets,,,,,,,0.0,,,,Cash Flow
Sale/Maturity of Investment,,,,,,,15.0,,,0.0,Cash Flow
"Investment, Net",,,,,,,-23.0,0.0,0.0,0.0,Cash Flow
Purchase of Investments,,,,,,,-1.0,0.0,-15.0,-15.0,Cash Flow
Other Investing Cash Flow,,,,,,,274.0,,,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,173.0,-28.0,-107.0,-119.0,Cash Flow
Total Cash from Investing,,,,,,,59.0,-59.0,-161.0,-200.0,Cash Flow
Financing Cash Flow Items,,,,,,,-18.0,-3.0,-8.0,-16.0,Cash Flow
Total Cash Dividends Paid,,,,,,,0.0,,,,Cash Flow
Sale/Issuance of Common,,,,,,,9.0,,5.0,5.0,Cash Flow
Repurch/Retirement Common,,,,,,,-78.0,-63.0,-76.0,-77.0,Cash Flow
"Common Stock, Net",,,,,,,-69.0,-63.0,-71.0,-71.0,Cash Flow
Options Exercised,,,,,,,3.0,0.0,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-66.0,-63.0,-71.0,-71.0,Cash Flow
Long Term Debt Issued,,,,,,,485.0,,90.0,112.0,Cash Flow
Long Term Debt Reduction,,,,,,,-513.0,-55.0,-73.0,-167.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-28.0,-55.0,17.0,-55.0,Cash Flow
Total Cash From Financing,,,,,,,-113.0,-121.0,-62.0,-142.0,Cash Flow
Foreign Exchange Effects,,,,,,,-10.0,-3.0,-16.0,-24.0,Cash Flow
Net Change in Cash,,,,,,,452.0,-66.0,-47.0,-73.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,243.0,695.0,695.0,695.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,695.0,629.0,648.0,622.0,Cash Flow
"Depreciation, Supplemental",,,,,,,258.0,59.0,119.0,175.0,Cash Flow
Free Cash Flow,,,,,,,403.0,86.0,138.0,212.0,
FCF Growth,,,,,,,,-0.7866004962779156,0.6046511627906976,0.536231884057971,
