,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,12.5,25.55,12.89,15.71,9.72,14.69,,,,,
low,10.74,8.6,3.65,2.01,3.66,3.41,,,,,
change,0.0599,-0.1267,-0.3611,0.25670000000000004,-0.0468,0.8321,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,148380.0,132764.0,111510.0,231701.0,Balance Sheet
"Total Receivables, Net",,,,,,,15583.0,16420.0,20185.0,20321.0,Balance Sheet
Prepaid Expenses,,,,,,,4037.0,1246.0,4731.0,3355.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2063.0,2525.0,2206.0,3077.0,Balance Sheet
Total Current Assets,,,,,,,170063.0,152955.0,138632.0,258454.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,979.0,815.0,679.0,874.0,Balance Sheet
"Goodwill, Net",,,,,,,545.0,545.0,545.0,544.0,Balance Sheet
Long Term Investments,,,,,,,15000.0,15000.0,15000.0,15000.0,Balance Sheet
Total Assets,,,,,,,186587.0,169315.0,154856.0,274872.0,Balance Sheet
Accounts Payable,,,,,,,10044.0,8064.0,9364.0,8002.0,Balance Sheet
Accrued Expenses,,,,,,,22904.0,29460.0,29067.0,23547.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,147.0,235.0,311.0,285.0,Balance Sheet
Other Current Liabilities,,,,,,,327.0,144.0,121.0,294.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,474.0,379.0,432.0,579.0,Balance Sheet
Total Current Liabilities,,,,,,,33422.0,37903.0,38863.0,32128.0,Balance Sheet
Total Long Term Debt,,,,,,,4874.0,4928.0,4981.0,5035.0,Balance Sheet
Total Debt,,,,,,,4874.0,4928.0,4981.0,5035.0,Balance Sheet
"Other Liabilities, Total",,,,,,,286.0,177.0,132.0,224.0,Balance Sheet
Total Liabilities,,,,,,,38582.0,43008.0,43976.0,37387.0,Balance Sheet
Common Stock,,,,,,,31855.0,32182.0,32182.0,39119.0,Balance Sheet
Additional Paid-In Capital,,,,,,,385070.0,388204.0,390543.0,525858.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-263716.0,-288739.0,-306653.0,-322442.0,Balance Sheet
Treasury Stock - Common,,,,,,,-603.0,-739.0,-591.0,-449.0,Balance Sheet
"Other Equity, Total",,,,,,,-4601.0,-4601.0,-4601.0,-4601.0,Balance Sheet
Total Equity,,,,,,,148005.0,126307.0,110880.0,237485.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,186587.0,169315.0,154856.0,274872.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,480083.0,482944.0,485298.0,602216.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,3092.0,5231.0,3803.0,3390.0,Income Statement
Labor & Related Expense,,,,,,,2665.0,2209.0,1723.0,1900.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,5757.0,7440.0,5526.0,5290.0,Income Statement
Research & Development,,,,,,,22709.0,17625.0,14982.0,9838.0,Income Statement
Total Operating Expense,,,,,,,28466.0,25065.0,20508.0,15128.0,Income Statement
Total Operating Income,,,,,,,-28466.0,-25065.0,-20508.0,-15128.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-85.0,-84.0,-91.0,-116.0,Income Statement
"Inter Income, Non-Operating",,,,,,,3.0,15.0,165.0,779.0,Income Statement
"Invest Income, Non-Operat",,,,,,,61.0,-923.0,-2662.0,-3245.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,64.0,-908.0,-2497.0,-2466.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,4975.0,1302.0,5409.0,2127.0,Income Statement
"Other, Net",,,,,,,4975.0,1302.0,5409.0,2127.0,Income Statement
Income Before Tax,,,,,,,-23512.0,-24755.0,-17687.0,-15583.0,Income Statement
Income Tax - Total,,,,,,,-250.0,82.0,79.0,64.0,Income Statement
Income After Tax,,,,,,,-23262.0,-24837.0,-17766.0,-15647.0,Income Statement
Net Inc Before Extra Items,,,,,,,-23262.0,-24837.0,-17766.0,-15647.0,Income Statement
Total Net Income,,,,,,,-23262.0,-24837.0,-17766.0,-15647.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-23262.0,-24837.0,-17766.0,-15647.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-23262.0,-24837.0,-17766.0,-15647.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,479276.0,481942.0,484778.0,544134.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.05,-0.05,-0.04,-0.03,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.05,-0.05,-0.04,-0.03,Income Statement
Diluted Weighted Average Shares,,,,,,,479276.0,481942.0,484778.0,544134.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.05,-0.05,-0.04,-0.03,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.05,-0.05,-0.04,-0.03,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,85.0,84.0,91.0,116.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,162.0,163.0,165.0,157.0,Income Statement
Normalzd Income Before Tax,,,,,,,-23512.0,-24755.0,-17687.0,-15583.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-250.0,82.0,79.0,64.0,Income Statement
Normalized Income After Tax,,,,,,,-23262.0,-24837.0,-17766.0,-15647.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-23262.0,-24837.0,-17766.0,-15647.0,Income Statement
Basic Normalized EPS,,,,,,,-0.05,-0.05,-0.04,-0.03,Income Statement
Diluted Normalized EPS,,,,,,,-0.05,-0.05,-0.04,-0.03,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-55569.0,-24837.0,-42603.0,-58250.0,Cash Flow
Depreciation/Depletion,,,,,,,629.0,163.0,328.0,485.0,Cash Flow
Unusual Items,,,,,,,0.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,23242.0,4921.0,10164.0,16883.0,Cash Flow
Non-Cash Items,,,,,,,23242.0,4921.0,10164.0,16883.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,1.0,1.0,-1.0,90.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,215.0,53.0,115.0,190.0,Cash Flow
Accounts Receivable,,,,,,,-15000.0,,0.0,0.0,Cash Flow
Prepaid Expenses,,,,,,,501.0,2791.0,-694.0,682.0,Cash Flow
Other Assets,,,,,,,-783.0,-462.0,-143.0,-1365.0,Cash Flow
Accounts Payable,,,,,,,9866.0,-1980.0,-680.0,-2042.0,Cash Flow
Accrued Expenses,,,,,,,4092.0,4869.0,-452.0,-8532.0,Cash Flow
Changes in Working Capital,,,,,,,-1556.0,5241.0,-1918.0,-11242.0,Cash Flow
Total Cash from Operations,,,,,,,-33254.0,-14512.0,-34029.0,-52124.0,Cash Flow
Capital Expenditures,,,,,,,-12.0,,-29.0,-29.0,Cash Flow
Sale/Maturity of Investment,,,,,,,0.0,,,,Cash Flow
Other Investing Cash Flow,,,,,,,,0.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,0.0,0.0,,,Cash Flow
Total Cash from Investing,,,,,,,-12.0,0.0,-29.0,-29.0,Cash Flow
Financing Cash Flow Items,,,,,,,-6850.0,-726.0,-1415.0,-11897.0,Cash Flow
"Common Stock, Net",,,,,,,733.0,,,149730.0,Cash Flow
Options Exercised,,,,,,,0.0,,,371.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,733.0,,,150101.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,,,,Cash Flow
Total Cash From Financing,,,,,,,-6117.0,-726.0,-1415.0,138204.0,Cash Flow
Foreign Exchange Effects,,,,,,,-223.0,-378.0,-1397.0,-2730.0,Cash Flow
Net Change in Cash,,,,,,,-39606.0,-15616.0,-36870.0,83321.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,187986.0,148380.0,148380.0,148380.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,148380.0,132764.0,111510.0,231701.0,Cash Flow
"Depreciation, Supplemental",,,,,,,629.0,163.0,328.0,485.0,Cash Flow
Free Cash Flow,,,,,,,-33266.0,,-34058.0,-52153.0,
FCF Growth,,,,,,,,0.0,0.023808092346540022,0.5312995478301721,
