,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,90.7,107.08,138.33,153.72,207.06,201.65,,,,,
low,83.71,79.63,89.09,70.0,137.98,120.64,,,,,
change,0.0239,0.0167,0.4792,0.08869999999999999,0.4021,-0.1297,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2159.0,1348.0,1090.0,1080.0,Balance Sheet
"Total Receivables, Net",,,,,,,2429.0,2430.0,2758.0,2867.0,Balance Sheet
Invent. - Finished Goods,,,,,,,983.0,1189.0,1141.0,1244.0,Balance Sheet
Invent. - Work In Progress,,,,,,,216.0,271.0,304.0,316.0,Balance Sheet
Invent. - Raw Materials,,,,,,,405.0,496.0,537.0,503.0,Balance Sheet
LIFO Reserve,,,,,,,-73.0,-83.0,-95.0,-113.0,Balance Sheet
Total Inventory,,,,,,,1531.0,1872.0,1887.0,1949.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,352.0,380.0,390.0,402.0,Balance Sheet
Total Current Assets,,,,,,,6471.0,6031.0,6125.0,6299.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1836.0,1422.0,1426.0,1432.0,Balance Sheet
"Goodwill, Net",,,,,,,5505.0,5496.0,5457.0,5370.0,Balance Sheet
Intangibles - Gross,,,,,,,4982.0,4981.0,5016.0,4998.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1677.0,-1710.0,-1734.0,-1757.0,Balance Sheet
Intangibles - Net,,,,,,,3306.0,3271.0,3283.0,3241.0,Balance Sheet
Other Long Term Assets,,,,,,,943.0,1417.0,1391.0,1397.0,Balance Sheet
Total Assets,,,,,,,18060.0,17637.0,17681.0,17740.0,Balance Sheet
Accounts Payable,,,,,,,1787.0,1932.0,2000.0,2061.0,Balance Sheet
Accrued Expenses,,,,,,,2615.0,2312.0,2580.0,2434.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,350.0,350.0,1050.0,1050.0,Balance Sheet
Total Current Liabilities,,,,,,,4752.0,4594.0,5630.0,5546.0,Balance Sheet
Total Long Term Debt,,,,,,,4492.0,4493.0,3787.0,3788.0,Balance Sheet
Total Debt,,,,,,,4842.0,4843.0,4837.0,4837.0,Balance Sheet
Deferred Income Tax,,,,,,,582.0,587.0,617.0,639.0,Balance Sheet
Minority Interest,,,,,,,17.0,18.0,16.0,10.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,811.0,781.0,757.0,731.0,Balance Sheet
Other LT Liabilities,,,,,,,1150.0,1166.0,1151.0,1168.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1961.0,1947.0,1908.0,1899.0,Balance Sheet
Total Liabilities,,,,,,,11804.0,11638.0,11957.0,11882.0,Balance Sheet
Common Stock,,,,,,,260.0,258.0,256.0,255.0,Balance Sheet
Additional Paid-In Capital,,,,,,,,,12.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,8353.0,8099.0,8004.0,8320.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1719.0,-1719.0,-1719.0,-1719.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-347.0,-364.0,-540.0,-727.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-298.0,-291.0,-277.0,-251.0,Balance Sheet
Other Comprehensive Income,,,,,,,7.0,16.0,-12.0,-19.0,Balance Sheet
"Other Equity, Total",,,,,,,-638.0,-639.0,-829.0,-998.0,Balance Sheet
Total Equity,,,,,,,6256.0,5999.0,5724.0,5858.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,18060.0,17637.0,17681.0,17740.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,235.0,258.0,256.0,255.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,25.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3569.0,3356.0,4190.0,4372.0,Income Statement
"Cost of Revenue, Total",,,,,,,2524.0,2367.0,2867.0,2939.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,586.0,579.0,601.0,682.0,Income Statement
Labor & Related Expense,,,,,,,16.0,22.0,12.0,11.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,602.0,601.0,613.0,693.0,Income Statement
Unusual Expense (Income),,,,,,,7.0,,,,Income Statement
Total Operating Expense,,,,,,,3134.0,2967.0,3480.0,3632.0,Income Statement
Total Operating Income,,,,,,,436.0,388.0,711.0,740.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-56.0,-56.0,-56.0,-56.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1.0,1.0,2.0,2.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-2.0,-4.0,-4.0,-6.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-1.0,-2.0,-3.0,-3.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,16.0,2.0,1.0,-16.0,Income Statement
"Other, Net",,,,,,,16.0,2.0,1.0,-16.0,Income Statement
Income Before Tax,,,,,,,395.0,332.0,653.0,665.0,Income Statement
Income Tax - Total,,,,,,,66.0,61.0,137.0,105.0,Income Statement
Income After Tax,,,,,,,329.0,270.0,517.0,560.0,Income Statement
Minority Interest,,,,,,,-3.0,-3.0,-6.0,-5.0,Income Statement
Net Inc Before Extra Items,,,,,,,326.0,267.0,511.0,556.0,Income Statement
Discontinued Operations,,,,,,,-7.0,-7.0,-2.0,-8.0,Income Statement
Tax on Extraordinary Items,,,,,,,-1.0,,,,Income Statement
Total Extraordinary Items,,,,,,,-8.0,-7.0,-2.0,-8.0,Income Statement
Total Net Income,,,,,,,318.0,260.0,509.0,548.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,326.0,267.0,511.0,556.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,318.0,260.0,509.0,548.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,237.0,235.0,234.0,232.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.37,1.14,2.19,2.4,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.34,1.11,2.18,2.36,Income Statement
Diluted Weighted Average Shares,,,,,,,241.0,237.0,236.0,234.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.35,1.13,2.17,2.38,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.32,1.1,2.16,2.34,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.59,0.67,0.0,0.67,Income Statement
Gross Divid - Common Stock,,,,,,,280.0,157.0,311.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,56.0,56.0,56.0,56.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,44.0,44.0,44.0,48.0,Income Statement
Total Special Items,,,,,,,7.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,402.0,332.0,653.0,665.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,67.0,61.0,137.0,105.0,Income Statement
Normalized Income After Tax,,,,,,,335.0,270.0,517.0,560.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,332.0,267.0,511.0,556.0,Income Statement
Basic Normalized EPS,,,,,,,1.4,1.14,2.19,2.4,Income Statement
Diluted Normalized EPS,,,,,,,1.38,1.13,2.17,2.38,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,1437.0,263.0,778.0,1331.0,Cash Flow
Depreciation/Depletion,,,,,,,299.0,77.0,157.0,241.0,Cash Flow
Discontinued Operations,,,,,,,15.0,-177.0,-176.0,-173.0,Cash Flow
Other Non-Cash Items,,,,,,,81.0,19.0,34.0,55.0,Cash Flow
Non-Cash Items,,,,,,,95.0,-159.0,-142.0,-118.0,Cash Flow
Changes in Working Capital,,,,,,,-243.0,-370.0,-560.0,-710.0,Cash Flow
Total Cash from Operations,,,,,,,1588.0,-188.0,234.0,744.0,Cash Flow
Capital Expenditures,,,,,,,-223.0,-75.0,-144.0,-203.0,Cash Flow
Acquisition of Business,,,,,,,-269.0,,-110.0,-110.0,Cash Flow
Sale of Business,,,,,,,0.0,0.0,,,Cash Flow
Sale of Fixed Assets,,,,,,,15.0,,,,Cash Flow
Other Investing Cash Flow,,,,,,,-69.0,-9.0,-5.0,-13.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-323.0,-9.0,-115.0,-123.0,Cash Flow
Total Cash from Investing,,,,,,,-546.0,-83.0,-259.0,-326.0,Cash Flow
Financing Cash Flow Items,,,,,,,-112.0,-5.0,-13.0,-25.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-561.0,-156.0,-311.0,-467.0,Cash Flow
Sale/Issuance of Common,,,,,,,78.0,,,,Cash Flow
Repurch/Retirement Common,,,,,,,-1100.0,-374.0,-670.0,-914.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-1022.0,-374.0,-670.0,-914.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,,,,Cash Flow
Long Term Debt Reduction,,,,,,,-433.0,0.0,-8.0,-8.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-433.0,0.0,-8.0,-8.0,Cash Flow
Total Cash From Financing,,,,,,,-2128.0,-535.0,-1002.0,-1413.0,Cash Flow
Foreign Exchange Effects,,,,,,,-46.0,-5.0,-42.0,-84.0,Cash Flow
Net Change in Cash,,,,,,,-1131.0,-811.0,-1069.0,-1079.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,3290.0,2159.0,2159.0,2159.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,2159.0,1348.0,1090.0,1080.0,Cash Flow
"Depreciation, Supplemental",,,,,,,299.0,77.0,157.0,241.0,Cash Flow
Free Cash Flow,,,,,,,1365.0,-263.0,90.0,541.0,
FCF Growth,,,,,,,,-1.1926739926739927,-1.3422053231939164,5.011111111111111,
