,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,39.71,40.11,44.09,73.98,124.69,151.77,,,,,
low,36.34,27.9,29.39,23.77,67.6,93.91,,,,,
change,0.0542,-0.2339,0.3735,0.7536,0.6172,0.2758,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,229.0,238.0,151.0,215.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,3450.0,3406.0,3568.0,3657.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-50.0,-50.0,-50.0,-19.0,Balance Sheet
"Total Receivables, Net",,,,,,,4204.0,4332.0,4520.0,4766.0,Balance Sheet
Total Inventory,,,,,,,85.0,94.0,96.0,98.0,Balance Sheet
Prepaid Expenses,,,,,,,213.0,200.0,252.0,267.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Total Current Assets,,,,,,,4733.0,4866.0,5021.0,5348.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,3423.0,3543.0,3623.0,3642.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3423.0,3543.0,3623.0,3642.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1503.0,-1567.0,-1599.0,-1616.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2160.0,2215.0,2251.0,2253.0,Balance Sheet
"Goodwill, Net",,,,,,,3529.0,3593.0,3587.0,3579.0,Balance Sheet
Intangibles - Gross,,,,,,,2484.0,2485.0,2478.0,2477.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-682.0,-800.0,-902.0,-958.0,Balance Sheet
Intangibles - Net,,,,,,,1801.0,1685.0,1576.0,1519.0,Balance Sheet
Long Term Investments,,,,,,,101.0,123.0,121.0,135.0,Balance Sheet
Other Long Term Assets,,,,,,,530.0,532.0,494.0,462.0,Balance Sheet
Total Assets,,,,,,,12855.0,13015.0,13050.0,13297.0,Balance Sheet
Accounts Payable,,,,,,,1251.0,1341.0,1338.0,1383.0,Balance Sheet
Accrued Expenses,,,,,,,1082.0,1054.0,1103.0,1100.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,16.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,13.0,22.0,27.0,32.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,803.0,801.0,751.0,830.0,Balance Sheet
Total Current Liabilities,,,,,,,3165.0,3218.0,3220.0,3346.0,Balance Sheet
Long Term Debt,,,,,,,3723.0,3812.0,3871.0,3887.0,Balance Sheet
Capital Lease Obligations,,,,,,,1.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,3724.0,3812.0,3871.0,3887.0,Balance Sheet
Total Debt,,,,,,,3754.0,3834.0,3898.0,3919.0,Balance Sheet
