,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,38.09,38.52,25.25,33.47,37.37,35.29,,,,,
low,33.03,18.94,15.73,12.93,26.51,23.87,,,,,
change,-0.0047,-0.4621,0.06,0.4454,-0.037200000000000004,-0.0089,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,154.0,165.0,142.0,150.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,488.0,474.0,453.0,376.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-7.0,-6.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,482.0,467.0,447.0,370.0,Balance Sheet
Total Inventory,,,,,,,830.0,869.0,786.0,875.0,Balance Sheet
Prepaid Expenses,,,,,,,333.0,290.0,304.0,311.0,Balance Sheet
Total Current Assets,,,,,,,1799.0,1790.0,1679.0,1706.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,287.0,286.0,284.0,290.0,Balance Sheet
"Goodwill, Net",,,,,,,141.0,141.0,141.0,141.0,Balance Sheet
Intangibles - Net,,,,,,,273.0,263.0,253.0,243.0,Balance Sheet
Long Term Investments,,,,,,,144.0,138.0,139.0,140.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,170.0,153.0,139.0,136.0,Balance Sheet
Other Long Term Assets,,,,,,,88.0,91.0,108.0,103.0,Balance Sheet
Total Assets,,,,,,,2903.0,2863.0,2742.0,2758.0,Balance Sheet
Accounts Payable,,,,,,,773.0,716.0,681.0,656.0,Balance Sheet
Accrued Expenses,,,,,,,243.0,257.0,267.0,201.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,43.0,135.0,29.0,145.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,101.0,0.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,33.0,24.0,39.0,42.0,Balance Sheet
Total Current Liabilities,,,,,,,1193.0,1132.0,1016.0,1044.0,Balance Sheet
Total Long Term Debt,,,,,,,488.0,488.0,489.0,489.0,Balance Sheet
Total Debt,,,,,,,632.0,623.0,518.0,634.0,Balance Sheet
Deferred Income Tax,,,,,,,,,120.0,,Balance Sheet
Minority Interest,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,210.0,199.0,74.0,199.0,Balance Sheet
Total Liabilities,,,,,,,1892.0,1820.0,1700.0,1732.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,185.0,192.0,201.0,206.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,887.0,918.0,922.0,906.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-57.0,-64.0,-78.0,-83.0,Balance Sheet
Other Comprehensive Income,,,,,,,-4.0,-4.0,-3.0,-3.0,Balance Sheet
"Other Equity, Total",,,,,,,-61.0,-68.0,-82.0,-86.0,Balance Sheet
Total Equity,,,,,,,1011.0,1043.0,1042.0,1026.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2903.0,2863.0,2742.0,2758.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,97.0,98.0,97.0,97.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,1649.0,1597.0,1639.0,1523.0,Income Statement
"Cost of Revenue, Total",,,,,,,1323.0,1260.0,1291.0,1211.0,Income Statement
Litigation,,,,,,,,,0.0,,Income Statement
Impair-Assets Held for Use,,,,,,,,,0.0,,Income Statement
Other Unusual Expnse (In),,,,,,,,,0.0,,Income Statement
Unusual Expense (Income),,,,,,,,,0.0,,Income Statement
"Other Operat Expse, Total",,,,,,,264.0,276.0,275.0,277.0,Income Statement
Total Operating Expense,,,,,,,1586.0,1536.0,1566.0,1488.0,Income Statement
Total Operating Income,,,,,,,63.0,61.0,73.0,35.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-6.0,-5.0,-5.0,-6.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,7.0,19.0,14.0,2.0,Income Statement
