,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,48.95,56.05,39.15,38.61,60.36,74.38,,,,,
low,38.3,13.64,12.32,9.07,22.46,31.62,,,,,
change,0.0836,-0.6288,1.1769,-0.3336,0.7067,0.0374,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,164164.0,57732.0,75050.0,45880.0,Balance Sheet
Short Term Investments,,,,,,,,74047.0,203126.0,204946.0,Balance Sheet
Cash and Short Term Invs,,,,,,,164164.0,131779.0,278176.0,250826.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,32348.0,34262.0,33456.0,37380.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-899.0,-1093.0,-1308.0,-1504.0,Balance Sheet
"Total Receivables, Net",,,,,,,31449.0,33169.0,32148.0,35876.0,Balance Sheet
Invent. - Finished Goods,,,,,,,13344.0,17644.0,15523.0,23105.0,Balance Sheet
Invent. - Work In Progress,,,,,,,2124.0,2902.0,2695.0,2126.0,Balance Sheet
Invent. - Raw Materials,,,,,,,24035.0,31134.0,27192.0,30707.0,Balance Sheet
Total Inventory,,,,,,,39503.0,51680.0,45410.0,55938.0,Balance Sheet
Prepaid Expenses,,,,,,,14545.0,20156.0,17579.0,23672.0,Balance Sheet
Total Current Assets,,,,,,,249661.0,236784.0,373313.0,366312.0,Balance Sheet
Buildings,,,,,,,,,776.0,776.0,Balance Sheet
Machinery/Equipment,,,,,,,,,8896.0,7256.0,Balance Sheet
Construction in Progress,,,,,,,,,18791.0,21550.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,,13771.0,22487.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,,42234.0,52069.0,Balance Sheet
Accumulated Depreciation,,,,,,,,,-3993.0,-4557.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,17646.0,17339.0,38241.0,47512.0,Balance Sheet
"Goodwill, Net",,,,,,,1339.0,1339.0,1339.0,1339.0,Balance Sheet
Deferred Charges,,,,,,,4200.0,3500.0,3900.0,5100.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,778.0,737.0,698.0,626.0,Balance Sheet
Restricted Cash - LT,,,,,,,700.0,700.0,700.0,700.0,Balance Sheet
Other Long Term Assets,,,,,,,5969.0,6292.0,5901.0,6568.0,Balance Sheet
Total Assets,,,,,,,280293.0,266691.0,424092.0,428157.0,Balance Sheet
Accounts Payable,,,,,,,7891.0,13646.0,25365.0,34176.0,Balance Sheet
Accrued Expenses,,,,,,,55965.0,50152.0,49711.0,52717.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,554.0,520.0,542.0,786.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,9490.0,9719.0,10098.0,10579.0,Balance Sheet
Total Current Liabilities,,,,,,,73900.0,74037.0,85716.0,98258.0,Balance Sheet
Long Term Debt,,,,,,,134243.0,134462.0,299856.0,300256.0,Balance Sheet
Capital Lease Obligations,,,,,,,730.0,680.0,849.0,685.0,Balance Sheet
Total Long Term Debt,,,,,,,134973.0,135142.0,300705.0,300941.0,Balance Sheet
Total Debt,,,,,,,135527.0,135662.0,301247.0,301727.0,Balance Sheet
"Other Liabilities, Total",,,,,,,14851.0,14352.0,13797.0,13464.0,Balance Sheet
Total Liabilities,,,,,,,223724.0,223531.0,400218.0,412663.0,Balance Sheet
Common Stock,,,,,,,18.0,18.0,20.0,20.0,Balance Sheet
Additional Paid-In Capital,,,,,,,114724.0,116468.0,144628.0,148535.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-58173.0,-73315.0,-120591.0,-132725.0,Balance Sheet
"Other Equity, Total",,,,,,,,-11.0,-183.0,-336.0,Balance Sheet
Total Equity,,,,,,,56569.0,43160.0,23874.0,15494.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,280293.0,266691.0,424092.0,428157.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,17995.0,18133.0,19560.0,19608.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,65629.0,58014.0,64224.0,62808.0,Income Statement
"Cost of Revenue, Total",,,,,,,27448.0,26226.0,29180.0,28560.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,29897.0,35142.0,34583.0,33384.0,Income Statement
Labor & Related Expense,,,,,,,3009.0,2604.0,3166.0,3308.0,Income Statement
