,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,7.71,7.9,7.58,18.8,40.46,44.6,,,,,
low,6.26,5.2,3.86,3.74,12.93,23.71,,,,,
change,0.0259,-0.20070000000000002,-0.3462,2.0609,1.3636000000000001,0.12240000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,19.0,29.0,38.0,65.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,73.0,47.0,87.0,105.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,126.0,146.0,126.0,87.0,Balance Sheet
Other Receivables,,,,,,,12.0,19.0,10.0,6.0,Balance Sheet
"Total Receivables, Net",,,,,,,211.0,211.0,223.0,198.0,Balance Sheet
Total Inventory,,,,,,,558.0,764.0,741.0,625.0,Balance Sheet
Prepaid Expenses,,,,,,,7.0,8.0,8.0,9.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,113.0,113.0,172.0,82.0,Balance Sheet
Total Current Assets,,,,,,,910.0,1126.0,1181.0,979.0,Balance Sheet
Buildings,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Land/Improvements,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Machinery/Equipment,,,,,,,13.0,14.0,14.0,14.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,25.0,26.0,28.0,28.0,Balance Sheet
Accumulated Depreciation,,,,,,,-11.0,-11.0,-12.0,-12.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,17.0,16.0,16.0,16.0,Balance Sheet
"Goodwill, Net",,,,,,,101.0,101.0,101.0,101.0,Balance Sheet
Intangibles - Gross,,,,,,,114.0,114.0,114.0,114.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-36.0,-43.0,-46.0,-49.0,Balance Sheet
Intangibles - Net,,,,,,,78.0,71.0,68.0,65.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,13.0,13.0,14.0,14.0,Balance Sheet
LT Investments - Other,,,,,,,18.0,19.0,57.0,59.0,Balance Sheet
Long Term Investments,,,,,,,31.0,33.0,71.0,73.0,Balance Sheet
Other Long Term Assets,,,,,,,,0.0,5.0,5.0,Balance Sheet
Total Assets,,,,,,,1136.0,1347.0,1443.0,1240.0,Balance Sheet
Accounts Payable,,,,,,,7.0,26.0,6.0,29.0,Balance Sheet
Accrued Expenses,,,,,,,16.0,21.0,22.0,18.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,383.0,522.0,557.0,286.0,Balance Sheet
Customer Advances,,,,,,,158.0,193.0,176.0,183.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,0.0,0.0,10.0,Balance Sheet
Other Current Liabilities,,,,,,,48.0,25.0,76.0,90.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,207.0,218.0,252.0,283.0,Balance Sheet
Total Current Liabilities,,,,,,,615.0,788.0,837.0,615.0,Balance Sheet
Total Long Term Debt,,,,,,,94.0,94.0,94.0,98.0,Balance Sheet
Total Debt,,,,,,,477.0,616.0,651.0,384.0,Balance Sheet
Deferred Income Tax,,,,,,,16.0,15.0,15.0,15.0,Balance Sheet
Minority Interest,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7.0,6.0,6.0,5.0,Balance Sheet
Total Liabilities,,,,,,,733.0,905.0,954.0,735.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,156.0,157.0,167.0,166.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,247.0,285.0,322.0,339.0,Balance Sheet
"Other Equity, Total",,,,,,,,,,0.0,Balance Sheet
Total Equity,,,,,,,403.0,442.0,489.0,505.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1136.0,1347.0,1443.0,1240.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,23.0,23.0,23.0,23.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1946.0,2109.0,2090.0,1900.0,Income Statement
"Cost of Revenue, Total",,,,,,,1880.0,2037.0,2022.0,1824.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,19.0,20.0,21.0,14.0,Income Statement
Advertising Expense,,,,,,,,,,4.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,19.0,20.0,21.0,18.0,Income Statement
Depreciation/Amortization,,,,,,,8.0,8.0,3.0,3.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,5.0,5.0,6.0,6.0,Income Statement
"Interest Income, Operating",,,,,,,-5.0,-5.0,-6.0,-5.0,Income Statement
"Invest Income, Operating",,,,,,,-1.0,-1.0,-3.0,-3.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-7.0,-7.0,-8.0,-8.0,Income Statement
"Other, Net",,,,,,,,,,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,0.0,0.0,-1.0,-1.0,Income Statement
Total Operating Expense,,,,,,,1906.0,2063.0,2043.0,1842.0,Income Statement
Total Operating Income,,,,,,,41.0,46.0,47.0,58.0,Income Statement
Income Before Tax,,,,,,,41.0,46.0,47.0,58.0,Income Statement
Income Tax - Total,,,,,,,9.0,8.0,10.0,13.0,Income Statement
Income After Tax,,,,,,,32.0,38.0,37.0,45.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,32.0,37.0,37.0,45.0,Income Statement
Total Net Income,,,,,,,32.0,37.0,37.0,45.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,32.0,37.0,37.0,45.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,32.0,37.0,37.0,45.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,23.0,23.0,23.0,23.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.4,1.64,1.62,1.93,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.4,1.64,1.62,1.93,Income Statement
Diluted Weighted Average Shares,,,,,,,24.0,24.0,24.0,25.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.3,1.53,1.52,1.83,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.3,1.53,1.52,1.83,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,,0.2,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,1.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,5.0,5.0,6.0,6.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,0.0,0.0,0.0,1.0,Income Statement
Total Special Items,,,,,,,0.0,1.0,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,41.0,47.0,48.0,58.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,9.0,9.0,10.0,13.0,Income Statement
Normalized Income After Tax,,,,,,,32.0,38.0,38.0,45.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,32.0,38.0,38.0,45.0,Income Statement
Basic Normalized EPS,,,,,,,1.4,1.67,1.63,1.94,Income Statement
Diluted Normalized EPS,,,,,,,1.3,1.56,1.54,1.84,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,58063.0,95609.0,133079.0,45237.0,Cash Flow
Depreciation/Depletion,,,,,,,16529.0,24077.0,27300.0,3184.0,Cash Flow
Deferred Taxes,,,,,,,-3183.0,-4563.0,-4106.0,-36.0,Cash Flow
Unusual Items,,,,,,,,50.0,229.0,,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-2709.0,-4317.0,-6907.0,-2677.0,Cash Flow
Other Non-Cash Items,,,,,,,2614.0,3717.0,4791.0,1089.0,Cash Flow
Non-Cash Items,,,,,,,-95.0,-550.0,-1887.0,-1588.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,22277.0,33108.0,42426.0,2968.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,10670.0,15244.0,20576.0,5768.0,Cash Flow
Accounts Receivable,,,,,,,4180.0,24111.0,-7283.0,-13440.0,Cash Flow
Inventories,,,,,,,-100325.0,-306244.0,-282999.0,115522.0,Cash Flow
Prepaid Expenses,,,,,,,-788.0,-1923.0,-649.0,-1738.0,Cash Flow
Other Assets,,,,,,,88972.0,83866.0,30811.0,89675.0,Cash Flow
Accounts Payable,,,,,,,1512.0,20240.0,192.0,22447.0,Cash Flow
Accrued Expenses,,,,,,,-2381.0,2569.0,2425.0,-8282.0,Cash Flow
Changes in Working Capital,,,,,,,-32783.0,-190275.0,-243552.0,232825.0,Cash Flow
Total Cash from Operations,,,,,,,38531.0,-75702.0,-89166.0,279622.0,Cash Flow
Capital Expenditures,,,,,,,-1627.0,-2106.0,-2879.0,-927.0,Cash Flow
Purchase of Investments,,,,,,,-6750.0,-7000.0,-40650.0,-500.0,Cash Flow
Other Investing Cash Flow,,,,,,,-16542.0,-31615.0,-17034.0,38540.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-23292.0,-38615.0,-57684.0,38040.0,Cash Flow
Total Cash from Investing,,,,,,,-24919.0,-40721.0,-60563.0,37113.0,Cash Flow
Financing Cash Flow Items,,,,,,,-4166.0,-4187.0,-5179.0,-2777.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-22639.0,-22639.0,-22645.0,-23394.0,Cash Flow
"Common Stock, Net",,,,,,,,0.0,,63.0,Cash Flow
Options Exercised,,,,,,,1389.0,1974.0,2288.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,1389.0,1974.0,2288.0,63.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-70249.0,68419.0,111643.0,-263775.0,Cash Flow
Total Cash From Financing,,,,,,,-95665.0,43567.0,86107.0,-289883.0,Cash Flow
Net Change in Cash,,,,,,,-82053.0,-72856.0,-63622.0,26852.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,101405.0,101405.0,101405.0,37783.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,19352.0,28549.0,37783.0,64635.0,Cash Flow
"Depreciation, Supplemental",,,,,,,16529.0,24077.0,27300.0,3184.0,Cash Flow
Free Cash Flow,,,,,,,36904.0,-77808.0,-92045.0,278695.0,
FCF Growth,,,,,,,,-3.108389334489486,0.18297604359448894,-4.027812483024608,
