,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,16.25,39.0,31.95,29.33,43.47,47.88,,,,,
low,14.2,15.3,19.19,7.84,22.01,25.8,,,,,
change,0.0483,0.26780000000000004,0.25379999999999997,0.016399999999999998,0.6423000000000001,-0.045700000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,165.0,132.0,144.0,88.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,1965.0,2232.0,2461.0,2765.0,Balance Sheet
Other Receivables,,,,,,,51.0,57.0,45.0,41.0,Balance Sheet
"Total Receivables, Net",,,,,,,2016.0,2288.0,2505.0,2806.0,Balance Sheet
Prepaid Expenses,,,,,,,52.0,60.0,59.0,59.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,60.0,96.0,70.0,84.0,Balance Sheet
Total Current Assets,,,,,,,2294.0,2576.0,2778.0,3037.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,102.0,104.0,110.0,110.0,Balance Sheet
"Goodwill, Net",,,,,,,279.0,279.0,279.0,279.0,Balance Sheet
Intangibles - Net,,,,,,,35.0,33.0,31.0,29.0,Balance Sheet
Other Long Term Assets,,,,,,,51.0,54.0,54.0,54.0,Balance Sheet
Total Assets,,,,,,,2761.0,3047.0,3253.0,3509.0,Balance Sheet
Payable/Accrued,,,,,,,156.0,137.0,170.0,169.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,0.0,0.0,,,Balance Sheet
Total Current Liabilities,,,,,,,156.0,137.0,170.0,169.0,Balance Sheet
Total Long Term Debt,,,,,,,1384.0,1697.0,1841.0,2060.0,Balance Sheet
Total Debt,,,,,,,1384.0,1697.0,1841.0,2060.0,Balance Sheet
Deferred Income Tax,,,,,,,87.0,96.0,98.0,99.0,Balance Sheet
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,41.0,39.0,37.0,35.0,Balance Sheet
Total Liabilities,,,,,,,1668.0,1969.0,2145.0,2363.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,226.0,233.0,239.0,245.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1106.0,1158.0,1211.0,1262.0,Balance Sheet
Treasury Stock - Common,,,,,,,-230.0,-309.0,-334.0,-354.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,-9.0,-5.0,-7.0,-7.0,Balance Sheet
"Other Equity, Total",,,,,,,-9.0,-5.0,-7.0,-7.0,Balance Sheet
Total Equity,,,,,,,1093.0,1078.0,1108.0,1146.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2761.0,3047.0,3253.0,3509.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,34.0,33.0,32.0,32.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,9.0,11.0,12.0,13.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,280379.0,268689.0,264572.0,294195.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,187325.0,168429.0,167503.0,184413.0,Income Statement
Depreciation/Amortization,,,,,,,12374.0,9514.0,7584.0,11270.0,Income Statement
Unusual Expense (Income),,,,,,,842.0,0.0,1091.0,230.0,Income Statement
Total Operating Expense,,,,,,,200541.0,177943.0,176178.0,195913.0,Income Statement
Total Operating Income,,,,,,,79838.0,90746.0,88394.0,98282.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-19016.0,-22483.0,-24950.0,-30924.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,396.0,14.0,6344.0,234.0,Income Statement
Income Before Tax,,,,,,,61218.0,68277.0,69788.0,67592.0,Income Statement
Income Tax - Total,,,,,,,12480.0,15834.0,17387.0,15884.0,Income Statement
Income After Tax,,,,,,,48738.0,52443.0,52401.0,51708.0,Income Statement
Minority Interest,,,,,,,-88.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,48650.0,52443.0,52401.0,51708.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,48650.0,52443.0,52401.0,51708.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,48650.0,52443.0,52401.0,51708.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,48650.0,52443.0,52401.0,51708.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,35742.0,33374.0,32497.0,31912.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.36,1.57,1.61,1.62,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.36,1.57,1.61,1.62,Income Statement
Diluted Weighted Average Shares,,,,,,,37322.0,34882.0,33484.0,32966.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.3,1.5,1.56,1.57,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.3,1.5,1.56,1.57,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,19016.0,22483.0,24950.0,30924.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,10322.0,7501.0,5570.0,9256.0,Income Statement
