,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,32.54,38.57,33.57,34.25,39.88,44.49,,,,,
low,29.83,25.27,20.16,9.07,26.21,28.05,,,,,
change,0.016200000000000003,-0.0999,0.09390000000000001,-0.0805,0.40049999999999997,-0.0013000000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,4509.0,1934.0,1287.0,1808.0,Balance Sheet
Long Term Investments,,,,,,,59099.0,57906.0,54337.0,51223.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,2223.0,2841.0,3474.0,3878.0,Balance Sheet
Accrued Investment Income,,,,,,,445.0,484.0,493.0,517.0,Balance Sheet
Reinsurance - Asset,,,,,,,8851.0,8713.0,8600.0,8848.0,Balance Sheet
Other Assets,,,,,,,3223.0,3021.0,3395.0,3664.0,Balance Sheet
"Other Assets, Total",,,,,,,12518.0,12218.0,12488.0,13029.0,Balance Sheet
Total Assets,,,,,,,78349.0,74899.0,71663.0,70185.0,Balance Sheet
Insurance Reserves,,,,,,,65705.0,64156.0,62803.0,61403.0,Balance Sheet
Reinsurance - Liability,,,,,,,3125.0,3003.0,2936.0,3236.0,Balance Sheet
Policy Liabilities,,,,,,,68829.0,67159.0,65740.0,64639.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,575.0,575.0,575.0,873.0,Balance Sheet
Total Debt,,,,,,,575.0,575.0,575.0,873.0,Balance Sheet
Deferred Income Tax,,,,,,,542.0,219.0,0.0,0.0,Balance Sheet
Minority Interest,,,,,,,,1.0,1.0,3.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2080.0,1774.0,1465.0,1462.0,Balance Sheet
Total Liabilities,,,,,,,72026.0,69728.0,67781.0,66977.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,93.0,95.0,90.0,86.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1614.0,1690.0,1508.0,1362.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2767.0,3323.0,3672.0,3974.0,Balance Sheet
"Other Equity, Total",,,,,,,1849.0,64.0,-1388.0,-2214.0,Balance Sheet
Total Equity,,,,,,,6323.0,5171.0,3882.0,3208.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,78349.0,74899.0,71663.0,70185.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,93.0,95.0,90.0,86.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,10.0,14.0,19.0,23.0,Balance Sheet
Shrs Out-Pref Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Net Premiums Earned,,,,,,,15.0,10.0,4.0,3.0,Income Statement
Other Insurance Revenue,,,,,,,68.0,61.0,65.0,72.0,Income Statement
Total Premiums Earned,,,,,,,83.0,71.0,69.0,75.0,Income Statement
Net Investment Income,,,,,,,515.0,567.0,592.0,610.0,Income Statement
Realized Gains (Losses),,,,,,,512.0,-491.0,-539.0,-193.0,Income Statement
Total Revenue,,,,,,,1109.0,148.0,121.0,492.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,592.0,385.0,242.0,128.0,Income Statement
Amort. Of Policy Acquisition Costs,,,,,,,83.0,225.0,142.0,183.0,Income Statement
"Other Operat Expse, Total",,,,,,,126.0,202.0,150.0,187.0,Income Statement
Total Operating Expense,,,,,,,800.0,812.0,535.0,498.0,Income Statement
Total Operating Income,,,,,,,309.0,-665.0,-413.0,-6.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-8.0,-8.0,-8.0,-10.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-187.0,1394.0,886.0,415.0,Income Statement
Income Before Tax,,,,,,,114.0,721.0,465.0,399.0,Income Statement
Income Tax - Total,,,,,,,21.0,155.0,104.0,86.0,Income Statement
Income After Tax,,,,,,,93.0,566.0,361.0,313.0,Income Statement
Minority Interest,,,,,,,,,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,93.0,566.0,361.0,313.0,Income Statement
Total Net Income,,,,,,,93.0,566.0,361.0,313.0,Income Statement
Total Adjust to Net Income,,,,,,,-11.0,-11.0,-11.0,-11.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,82.0,555.0,350.0,302.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,82.0,555.0,350.0,302.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,92.0,97.0,93.0,88.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.89,5.73,3.78,3.44,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.89,5.73,3.78,3.44,Income Statement
Diluted Weighted Average Shares,,,,,,,93.0,98.0,93.0,89.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.88,5.67,3.74,3.41,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.88,5.67,3.74,3.41,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.34,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,31.0,,,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,8.0,8.0,8.0,10.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2.0,2.0,8.0,3.0,Income Statement
Normalzd Income Before Tax,,,,,,,114.0,721.0,465.0,399.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,21.0,155.0,104.0,86.0,Income Statement
Normalized Income After Tax,,,,,,,93.0,566.0,361.0,313.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,82.0,555.0,350.0,302.0,Income Statement
Basic Normalized EPS,,,,,,,0.89,5.73,3.78,3.44,Income Statement
Diluted Normalized EPS,,,,,,,0.88,5.67,3.74,3.41,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,474.0,566.0,927.0,1239.0,Cash Flow
Depreciation/Depletion,,,,,,,6.0,2.0,10.0,13.0,Cash Flow
Amortization,,,,,,,268.0,225.0,368.0,551.0,Cash Flow
Deferred Taxes,,,,,,,128.0,155.0,245.0,295.0,Cash Flow
Unusual Items,,,,,,,-1707.0,-916.0,-1296.0,-1535.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,12.0,0.0,2.0,5.0,Cash Flow
Other Non-Cash Items,,,,,,,2636.0,469.0,735.0,934.0,Cash Flow
Non-Cash Items,,,,,,,941.0,-447.0,-558.0,-596.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,166.0,0.0,0.0,5.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,30.0,1.0,15.0,16.0,Cash Flow
Other Assets,,,,,,,-4.0,-21.0,-30.0,-40.0,Cash Flow
Accounts Payable,,,,,,,-20.0,197.0,293.0,35.0,Cash Flow
Changes in Working Capital,,,,,,,2416.0,-402.0,-679.0,-378.0,Cash Flow
Total Cash from Operations,,,,,,,4233.0,100.0,312.0,1125.0,Cash Flow
Capital Expenditures,,,,,,,-18.0,-2.0,-8.0,-34.0,Cash Flow
Sale/Maturity of Investment,,,,,,,4491.0,1779.0,3457.0,5136.0,Cash Flow
"Investment, Net",,,,,,,1882.0,121.0,334.0,431.0,Cash Flow
Purchase of Investments,,,,,,,-9543.0,-4093.0,-5245.0,-5850.0,Cash Flow
Policy Loans,,,,,,,-1512.0,-202.0,-590.0,-1123.0,Cash Flow
Other Investing Cash Flow,,,,,,,-1524.0,-50.0,-583.0,-837.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-6206.0,-2444.0,-2627.0,-2243.0,Cash Flow
Total Cash from Investing,,,,,,,-6224.0,-2446.0,-2635.0,-2277.0,Cash Flow
Financing Cash Flow Items,,,,,,,-2426.0,-290.0,-762.0,-1545.0,Cash Flow
Cash Divids Paid - Common,,,,,,,-31.0,,,,Cash Flow
Cash Divs Paid - Preferred,,,,,,,-44.0,-11.0,-22.0,-33.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-75.0,-11.0,-22.0,-33.0,Cash Flow
Sale/Issuance of Common,,,,,,,5.0,252.0,253.0,253.0,Cash Flow
Repurch/Retirement Common,,,,,,,-99.0,-179.0,-368.0,-522.0,Cash Flow
"Common Stock, Net",,,,,,,-95.0,72.0,-116.0,-270.0,Cash Flow
"Preferred Stock, Net",,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-95.0,72.0,-116.0,-270.0,Cash Flow
"Short Term Debt, Net",,,,,,,0.0,,,,Cash Flow
Long Term Debt Issued,,,,,,,,,,300.0,Cash Flow
Long Term Debt Reduction,,,,,,,0.0,,,-2.0,Cash Flow
"Long Term Debt, Net",,,,,,,0.0,,,298.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,,,298.0,Cash Flow
Total Cash From Financing,,,,,,,-2595.0,-229.0,-899.0,-1549.0,Cash Flow
Net Change in Cash,,,,,,,-4587.0,-2575.0,-3222.0,-2701.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,9096.0,4509.0,4509.0,4509.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,4509.0,1934.0,1287.0,1808.0,Cash Flow
"Depreciation, Supplemental",,,,,,,6.0,2.0,10.0,13.0,Cash Flow
Free Cash Flow,,,,,,,4215.0,98.0,304.0,1091.0,
FCF Growth,,,,,,,,-0.9767497034400949,2.1020408163265305,2.588815789473684,
