,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,40.99,56.0,78.65,67.2,60.5,46.85,,,,,
low,35.62,36.2,41.21,13.01,39.94,12.11,,,,,
change,0.028900000000000002,0.0563,0.3815,-0.0617,-0.168,-0.5814,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,170.0,184.0,127.0,222.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,138.0,149.0,152.0,142.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-71.0,-77.0,-82.0,-86.0,Balance Sheet
"Total Receivables, Net",,,,,,,66.0,72.0,70.0,57.0,Balance Sheet
Prepaid Expenses,,,,,,,28.0,35.0,41.0,37.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1195.0,1135.0,1140.0,1089.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1195.0,1135.0,1140.0,1089.0,Balance Sheet
Accumulated Depreciation,,,,,,,-464.0,-474.0,-510.0,-510.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,757.0,686.0,656.0,603.0,Balance Sheet
"Goodwill, Net",,,,,,,306.0,306.0,306.0,296.0,Balance Sheet
Intangibles - Net,,,,,,,137.0,132.0,126.0,120.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,134.0,131.0,137.0,141.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Other Assets,,,,,,,20.0,24.0,13.0,12.0,Balance Sheet
"Other Assets, Total",,,,,,,20.0,24.0,13.0,12.0,Balance Sheet
Total Assets,,,,,,,1622.0,1573.0,1478.0,1491.0,Balance Sheet
Accounts Payable,,,,,,,14.0,14.0,9.0,9.0,Balance Sheet
Accrued Expenses,,,,,,,145.0,140.0,140.0,148.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,45.0,39.0,36.0,34.0,Balance Sheet
Income Taxes Payable,,,,,,,3.0,4.0,1.0,3.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,48.0,43.0,37.0,37.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,590.0,590.0,590.0,591.0,Balance Sheet
Total Debt,,,,,,,590.0,590.0,590.0,591.0,Balance Sheet
Deferred Income Tax,,,,,,,146.0,152.0,146.0,141.0,Balance Sheet
Total Liabilities,,,,,,,942.0,940.0,922.0,925.0,Balance Sheet
Common Stock,,,,,,,41.0,41.0,41.0,41.0,Balance Sheet
Additional Paid-In Capital,,,,,,,332.0,331.0,333.0,336.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1056.0,1083.0,1102.0,1118.0,Balance Sheet
Treasury Stock - Common,,,,,,,-749.0,-822.0,-919.0,-928.0,Balance Sheet
Total Equity,,,,,,,679.0,633.0,557.0,566.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1622.0,1573.0,1478.0,1491.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,56.0,54.0,51.0,50.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,26.0,28.0,32.0,32.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,647.0,710.0,649.0,626.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,66.0,78.0,91.0,74.0,Income Statement
Labor & Related Expense,,,,,,,59.0,60.0,52.0,52.0,Income Statement
Advertising Expense,,,,,,,6.0,5.0,4.0,2.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,130.0,143.0,147.0,129.0,Income Statement
Depreciation/Amortization,,,,,,,448.0,505.0,448.0,431.0,Income Statement
Restructuring Charge,,,,,,,,,4.0,5.0,Income Statement
Litigation,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,,,,10.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,0.0,,4.0,15.0,Income Statement
"Other Operat Expse, Total",,,,,,,11.0,12.0,14.0,15.0,Income Statement
Total Operating Expense,,,,,,,590.0,661.0,613.0,589.0,Income Statement
Total Operating Income,,,,,,,57.0,49.0,37.0,37.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-4.0,-10.0,-10.0,-9.0,Income Statement
Income Before Tax,,,,,,,53.0,40.0,27.0,27.0,Income Statement
Income Tax - Total,,,,,,,15.0,13.0,8.0,11.0,Income Statement
Income After Tax,,,,,,,38.0,27.0,19.0,16.0,Income Statement
Net Inc Before Extra Items,,,,,,,38.0,27.0,19.0,16.0,Income Statement
Total Net Income,,,,,,,38.0,27.0,19.0,16.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,38.0,27.0,19.0,16.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,38.0,27.0,19.0,16.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,63.0,55.0,53.0,50.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.6,0.49,0.37,0.32,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.6,0.49,0.37,0.32,Income Statement
Diluted Weighted Average Shares,,,,,,,64.0,56.0,53.0,51.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.59,0.49,0.37,0.32,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.59,0.49,0.37,0.32,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,4.0,10.0,10.0,9.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,451.0,505.0,448.0,8.0,Income Statement
Total Special Items,,,,,,,0.0,,4.0,15.0,Income Statement
Normalzd Income Before Tax,,,,,,,53.0,40.0,32.0,42.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,1.0,6.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,15.0,13.0,9.0,17.0,Income Statement
Normalized Income After Tax,,,,,,,38.0,27.0,23.0,25.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,38.0,27.0,23.0,25.0,Income Statement
Basic Normalized EPS,,,,,,,0.6,0.49,0.43,0.49,Income Statement
Diluted Normalized EPS,,,,,,,0.59,0.49,0.43,0.49,Income Statement
