,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,12.32,16.56,16.24,18.21,28.86,35.87,,,,,
low,9.88,9.22,6.24,5.74,15.37,21.32,,,,,
change,0.1457,0.2143,0.06269999999999999,0.028900000000000002,0.8184,0.0105,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,119.0,146.0,204.0,255.0,Balance Sheet
"Total Receivables, Net",,,,,,,338.0,366.0,363.0,364.0,Balance Sheet
Total Inventory,,,,,,,183.0,217.0,232.0,236.0,Balance Sheet
Prepaid Expenses,,,,,,,69.0,77.0,79.0,96.0,Balance Sheet
Total Current Assets,,,,,,,710.0,806.0,877.0,952.0,Balance Sheet
Buildings,,,,,,,92.0,96.0,97.0,95.0,Balance Sheet
Machinery/Equipment,,,,,,,65.0,70.0,70.0,71.0,Balance Sheet
Construction in Progress,,,,,,,20.0,14.0,15.0,18.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,128.0,130.0,132.0,102.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,305.0,311.0,314.0,286.0,Balance Sheet
Accumulated Depreciation,,,,,,,-119.0,-127.0,-135.0,-117.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,186.0,184.0,179.0,169.0,Balance Sheet
"Goodwill, Net",,,,,,,1478.0,1479.0,1512.0,1533.0,Balance Sheet
Intangibles - Gross,,,,,,,531.0,531.0,544.0,549.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-165.0,-172.0,-168.0,-177.0,Balance Sheet
Intangibles - Net,,,,,,,366.0,359.0,376.0,373.0,Balance Sheet
Other Long Term Assets,,,,,,,24.0,38.0,40.0,47.0,Balance Sheet
Total Assets,,,,,,,2791.0,2878.0,2986.0,3073.0,Balance Sheet
Accounts Payable,,,,,,,279.0,356.0,381.0,410.0,Balance Sheet
Accrued Expenses,,,,,,,174.0,146.0,169.0,171.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Total Current Liabilities,,,,,,,460.0,508.0,555.0,587.0,Balance Sheet
