,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,39.34,44.27,49.42,27.79,59.58,52.53,,,,,
low,36.91,33.63,23.71,17.62,21.96,28.65,,,,,
change,0.0395,-0.0113,-0.289,-0.1675,0.8901000000000001,-0.2335,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,592.0,404.0,545.0,506.0,Balance Sheet
"Total Receivables, Net",,,,,,,346.0,347.0,281.0,262.0,Balance Sheet
Invent. - Finished Goods,,,,,,,17.0,7.0,11.0,9.0,Balance Sheet
Invent. - Raw Materials,,,,,,,9.0,9.0,6.0,4.0,Balance Sheet
Total Inventory,,,,,,,26.0,16.0,17.0,13.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,142.0,96.0,78.0,74.0,Balance Sheet
Total Current Assets,,,,,,,1106.0,863.0,921.0,855.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,314.0,296.0,266.0,249.0,Balance Sheet
"Goodwill, Net",,,,,,,396.0,395.0,390.0,385.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,111.0,109.0,95.0,88.0,Balance Sheet
Other Long Term Assets,,,,,,,40.0,32.0,29.0,49.0,Balance Sheet
Total Assets,,,,,,,2169.0,1895.0,1895.0,1818.0,Balance Sheet
Accounts Payable,,,,,,,67.0,78.0,83.0,79.0,Balance Sheet
Accrued Expenses,,,,,,,160.0,102.0,116.0,118.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,165.0,151.0,70.0,66.0,Balance Sheet
Customer Advances,,,,,,,552.0,580.0,530.0,462.0,Balance Sheet
Other Current Liabilities,,,,,,,89.0,82.0,79.0,78.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,641.0,662.0,609.0,540.0,Balance Sheet
Total Current Liabilities,,,,,,,1033.0,993.0,878.0,803.0,Balance Sheet
Long Term Debt,,,,,,,324.0,324.0,497.0,498.0,Balance Sheet
Capital Lease Obligations,,,,,,,53.0,56.0,48.0,45.0,Balance Sheet
Total Long Term Debt,,,,,,,377.0,380.0,545.0,543.0,Balance Sheet
Total Debt,,,,,,,542.0,531.0,615.0,609.0,Balance Sheet
Deferred Income Tax,,,,,,,7.0,16.0,7.0,6.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,138.0,133.0,129.0,127.0,Balance Sheet
Other LT Liabilities,,,,,,,154.0,136.0,114.0,104.0,Balance Sheet
"Other Liabilities, Total",,,,,,,292.0,269.0,243.0,231.0,Balance Sheet
Total Liabilities,,,,,,,1709.0,1658.0,1673.0,1583.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1808.0,1792.0,1874.0,1908.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1211.0,-1425.0,-1496.0,-1519.0,Balance Sheet
"Other Equity, Total",,,,,,,-138.0,-131.0,-157.0,-155.0,Balance Sheet
Total Equity,,,,,,,460.0,237.0,222.0,235.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2169.0,1895.0,1895.0,1818.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,107.0,105.0,103.0,102.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,475000.0,496000.0,430000.0,417000.0,Income Statement
"Cost of Revenue, Total",,,,,,,181000.0,195000.0,172000.0,158000.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,170000.0,157000.0,163000.0,155000.0,Income Statement
Research & Development,,,,,,,74000.0,76000.0,81000.0,79000.0,Income Statement
Total Operating Expense,,,,,,,425000.0,428000.0,416000.0,392000.0,Income Statement
Total Operating Income,,,,,,,50000.0,68000.0,14000.0,25000.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-6000.0,-6000.0,-5000.0,-6000.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,2000.0,2000.0,3000.0,4000.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-4000.0,-9000.0,-12000.0,-13000.0,Income Statement
"Other, Net",,,,,,,-4000.0,-9000.0,-12000.0,-13000.0,Income Statement
Income Before Tax,,,,,,,42000.0,55000.0,0.0,10000.0,Income Statement
Income Tax - Total,,,,,,,9000.0,19000.0,4000.0,2000.0,Income Statement
Income After Tax,,,,,,,33000.0,36000.0,-4000.0,8000.0,Income Statement
Net Inc Before Extra Items,,,,,,,33000.0,36000.0,-4000.0,8000.0,Income Statement
Total Net Income,,,,,,,33000.0,36000.0,-4000.0,8000.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,33000.0,36000.0,-4000.0,8000.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,33000.0,36000.0,-4000.0,8000.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,107700.0,105000.0,103500.0,102700.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.31,0.34,-0.04,0.08,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.31,0.34,-0.04,0.08,Income Statement
Diluted Weighted Average Shares,,,,,,,112300.0,108600.0,103500.0,104700.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.29,0.33,-0.04,0.08,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.29,0.33,-0.04,0.08,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,6000.0,6000.0,5000.0,6000.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,36000.0,40000.0,33000.0,28000.0,Income Statement
Total Special Items,,,,,,,0.0,6000.0,1000.0,-1000.0,Income Statement
Normalzd Income Before Tax,,,,,,,42000.0,61000.0,1000.0,9000.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,2073.0,350.0,-200.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,9000.0,21073.0,4350.0,1800.0,Income Statement
Normalized Income After Tax,,,,,,,33000.0,39927.0,-3350.0,7200.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,33000.0,39927.0,-3350.0,7200.0,Income Statement
Basic Normalized EPS,,,,,,,0.31,0.38,-0.03,0.07,Income Statement
Diluted Normalized EPS,,,,,,,0.29,0.37,-0.03,0.07,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,147000.0,36000.0,32000.0,40000.0,Cash Flow
Depreciation/Depletion,,,,,,,149000.0,40000.0,73000.0,101000.0,Cash Flow
Deferred Taxes,,,,,,,14000.0,8000.0,2000.0,-7000.0,Cash Flow
Non-Cash Items,,,,,,,112000.0,31000.0,63000.0,90000.0,Cash Flow
Accounts Receivable,,,,,,,-5000.0,6000.0,70000.0,83000.0,Cash Flow
Inventories,,,,,,,3000.0,10000.0,9000.0,13000.0,Cash Flow
Payable/Accrued,,,,,,,17000.0,-49000.0,-26000.0,-22000.0,Cash Flow
Changes in Working Capital,,,,,,,41000.0,36000.0,86000.0,66000.0,Cash Flow
Total Cash from Operations,,,,,,,463000.0,151000.0,256000.0,290000.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-28000.0,-1000.0,-3000.0,-6000.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,-3000.0,0.0,-1000.0,-1000.0,Cash Flow
Total Cash from Investing,,,,,,,-31000.0,-1000.0,-4000.0,-7000.0,Cash Flow
Financing Cash Flow Items,,,,,,,24000.0,4000.0,1000.0,6000.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-244000.0,-300000.0,-317000.0,-346000.0,Cash Flow
Long Term Debt Issued,,,,,,,,,500000.0,500000.0,Cash Flow
Long Term Debt Reduction,,,,,,,-136000.0,-35000.0,-458000.0,-480000.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-136000.0,-35000.0,42000.0,20000.0,Cash Flow
Total Cash From Financing,,,,,,,-356000.0,-331000.0,-274000.0,-320000.0,Cash Flow
Foreign Exchange Effects,,,,,,,-14000.0,-6000.0,-25000.0,-49000.0,Cash Flow
Net Change in Cash,,,,,,,62000.0,-187000.0,-47000.0,-86000.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,533000.0,595000.0,595000.0,595000.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,595000.0,408000.0,548000.0,509000.0,Cash Flow
"Depreciation, Supplemental",,,,,,,149000.0,40000.0,73000.0,101000.0,Cash Flow
Free Cash Flow,,,,,,,,,,,
FCF Growth,,,,,,,,,,,
