,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,17.78,17.34,15.92,16.34,20.12,17.91,,,,,
low,16.3,13.34,11.72,6.33,14.2,12.15,,,,,
change,-0.0286,-0.1638,-0.0051,0.1462,0.1109,-0.1361,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,128.0,98.0,99.0,96.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,262.0,292.0,306.0,309.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-21.0,-21.0,-23.0,-21.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,241.0,271.0,284.0,287.0,Balance Sheet
Other Receivables,,,,,,,21.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,262.0,271.0,284.0,287.0,Balance Sheet
Invent. - Finished Goods,,,,,,,36.0,40.0,43.0,42.0,Balance Sheet
Invent. - Raw Materials,,,,,,,57.0,63.0,65.0,70.0,Balance Sheet
Inventories - Other,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
Total Inventory,,,,,,,95.0,105.0,110.0,114.0,Balance Sheet
Prepaid Expenses,,,,,,,25.0,31.0,64.0,47.0,Balance Sheet
Total Current Assets,,,,,,,510.0,505.0,555.0,544.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,896.0,884.0,847.0,872.0,Balance Sheet
"Goodwill, Net",,,,,,,1321.0,1318.0,1286.0,1267.0,Balance Sheet
Intangibles - Net,,,,,,,970.0,944.0,912.0,891.0,Balance Sheet
Other Long Term Assets,,,,,,,27.0,29.0,29.0,27.0,Balance Sheet
Total Assets,,,,,,,3723.0,3680.0,3629.0,3601.0,Balance Sheet
Payable/Accrued,,,,,,,438.0,425.0,430.0,425.0,Balance Sheet
Accrued Expenses,,,,,,,32.0,34.0,33.0,31.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,222.0,226.0,235.0,248.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,18.0,17.0,17.0,16.0,Balance Sheet
