,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,18.84,29.14,23.53,24.63,35.09,36.71,,,,,
low,15.81,13.99,12.68,7.93,16.79,21.9,,,,,
change,-0.1413,0.0088,0.0898,0.31070000000000003,0.4264,-0.0817,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-02-06 00:00:00,2022-05-08 00:00:00,2022-08-07 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,405.0,466.0,455.0,653.0,Balance Sheet
Short Term Investments,,,,,,,958.0,947.0,837.0,710.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1363.0,1413.0,1292.0,1362.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,355.0,543.0,347.0,403.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,354.0,542.0,346.0,402.0,Balance Sheet
Invent. - Finished Goods,,,,,,,33.0,23.0,24.0,27.0,Balance Sheet
Invent. - Raw Materials,,,,,,,11.0,16.0,17.0,26.0,Balance Sheet
Total Inventory,,,,,,,44.0,39.0,41.0,52.0,Balance Sheet
Prepaid Expenses,,,,,,,102.0,116.0,128.0,133.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,63.0,82.0,67.0,71.0,Balance Sheet
Total Current Assets,,,,,,,1927.0,2192.0,1875.0,2021.0,Balance Sheet
Buildings,,,,,,,47.0,47.0,48.0,52.0,Balance Sheet
Machinery/Equipment,,,,,,,476.0,481.0,507.0,531.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,124.0,120.0,121.0,181.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,646.0,649.0,677.0,764.0,Balance Sheet
Accumulated Depreciation,,,,,,,-337.0,-342.0,-357.0,-372.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,309.0,307.0,320.0,392.0,Balance Sheet
"Goodwill, Net",,,,,,,359.0,359.0,359.0,361.0,Balance Sheet
Intangibles - Gross,,,,,,,109.0,109.0,109.0,112.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-42.0,-47.0,-51.0,-55.0,Balance Sheet
Intangibles - Net,,,,,,,67.0,63.0,59.0,58.0,Balance Sheet
Deferred Charges,,,,,,,145.0,165.0,164.0,165.0,Balance Sheet
Restricted Cash - LT,,,,,,,11.0,11.0,11.0,11.0,Balance Sheet
Other Long Term Assets,,,,,,,39.0,39.0,42.0,43.0,Balance Sheet
Total Assets,,,,,,,2856.0,3135.0,2828.0,3050.0,Balance Sheet
Accounts Payable,,,,,,,49.0,71.0,59.0,64.0,Balance Sheet
Accrued Expenses,,,,,,,210.0,303.0,216.0,253.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,573.0,577.0,Balance Sheet
Customer Advances,,,,,,,518.0,573.0,587.0,622.0,Balance Sheet
Other Current Liabilities,,,,,,,3.0,5.0,7.0,9.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,521.0,578.0,594.0,632.0,Balance Sheet
Total Current Liabilities,,,,,,,780.0,952.0,1441.0,1525.0,Balance Sheet
Long Term Debt,,,,,,,778.0,787.0,0.0,0.0,Balance Sheet
Capital Lease Obligations,,,,,,,,,,6.0,Balance Sheet
Total Long Term Debt,,,,,,,778.0,787.0,0.0,6.0,Balance Sheet
Total Debt,,,,,,,778.0,787.0,573.0,582.0,Balance Sheet
"Other Liabilities, Total",,,,,,,573.0,642.0,660.0,757.0,Balance Sheet
Total Liabilities,,,,,,,2131.0,2381.0,2101.0,2289.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2448.0,2471.0,2368.0,2392.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1723.0,-1708.0,-1622.0,-1611.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-8.0,-19.0,-20.0,Balance Sheet
Total Equity,,,,,,,724.0,754.0,727.0,761.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2856.0,3135.0,2828.0,3050.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,290.0,293.0,297.0,299.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-02-06 00:00:00,2022-05-08 00:00:00,2022-08-07 00:00:00,Income Statement
Total Revenue,,,,,,,563.0,709.0,620.0,647.0,Income Statement
"Cost of Revenue, Total",,,,,,,188.0,233.0,194.0,203.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,213.0,252.0,239.0,230.0,Income Statement
Labor & Related Expense,,,,,,,32.0,31.0,31.0,34.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,245.0,283.0,270.0,264.0,Income Statement
Research & Development,,,,,,,148.0,163.0,161.0,166.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,,,Income Statement
Total Operating Expense,,,,,,,581.0,679.0,625.0,632.0,Income Statement
Total Operating Income,,,,,,,-18.0,30.0,-5.0,14.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-9.0,-10.0,-1.0,-1.0,Income Statement
"Inter Income, Non-Operating",,,,,,,2.0,2.0,2.0,2.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-2.0,-2.0,-6.0,-3.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,-4.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,0.0,0.0,2.0,Income Statement
"Other, Net",,,,,,,1.0,0.0,0.0,2.0,Income Statement
Income Before Tax,,,,,,,-26.0,20.0,-11.0,15.0,Income Statement
Income Tax - Total,,,,,,,3.0,5.0,1.0,4.0,Income Statement
Income After Tax,,,,,,,-29.0,15.0,-12.0,11.0,Income Statement
Net Inc Before Extra Items,,,,,,,-29.0,15.0,-12.0,11.0,Income Statement
Total Net Income,,,,,,,-29.0,15.0,-12.0,11.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-29.0,15.0,-12.0,11.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-29.0,15.0,-12.0,11.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,287.0,292.0,296.0,297.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.1,0.05,-0.04,0.04,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.1,0.05,-0.04,0.04,Income Statement
Diluted Weighted Average Shares,,,,,,,287.0,292.0,296.0,313.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.1,0.05,-0.04,0.03,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.1,0.05,-0.04,0.03,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,9.0,10.0,1.0,1.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,18.0,19.0,19.0,20.0,Income Statement
Total Special Items,,,,,,,0.0,0.0,,,Income Statement
Normalzd Income Before Tax,,,,,,,-26.0,20.0,-11.0,15.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,3.0,5.0,1.0,4.0,Income Statement
Normalized Income After Tax,,,,,,,-29.0,15.0,-12.0,11.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-29.0,15.0,-12.0,11.0,Income Statement
Basic Normalized EPS,,,,,,,-0.1,0.05,-0.04,0.04,Income Statement
Diluted Normalized EPS,,,,,,,-0.1,0.05,-0.04,0.03,Income Statement
Date,,,,,,,2021-10-31 00:00:00,2022-02-06 00:00:00,2022-05-08 00:00:00,2022-08-07 00:00:00,Cash Flow
Net Income,,,,,,,-158202.0,-143259.0,-11535.0,-613.0,Cash Flow
Depreciation/Depletion,,,,,,,59605.0,83151.0,22663.0,46549.0,Cash Flow
Unusual Items,,,,,,,471.0,471.0,,,Cash Flow
Other Non-Cash Items,,,,,,,239350.0,331615.0,75518.0,161166.0,Cash Flow
Non-Cash Items,,,,,,,239821.0,332086.0,75518.0,161166.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,10051.0,12662.0,1848.0,4817.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,3932.0,5019.0,715.0,742.0,Cash Flow
Accounts Receivable,,,,,,,106788.0,-81247.0,196129.0,140007.0,Cash Flow
Inventories,,,,,,,38.0,4118.0,-1699.0,-12492.0,Cash Flow
Prepaid Expenses,,,,,,,-12283.0,-25788.0,-11742.0,-15563.0,Cash Flow
Other Assets,,,,,,,1666.0,-28431.0,23058.0,27446.0,Cash Flow
Accounts Payable,,,,,,,-14256.0,6711.0,-7419.0,-6529.0,Cash Flow
Accrued Expenses,,,,,,,-57345.0,26610.0,-97443.0,-59266.0,Cash Flow
Changes in Working Capital,,,,,,,130662.0,138149.0,133486.0,172410.0,Cash Flow
Total Cash from Operations,,,,,,,271886.0,410127.0,220132.0,379512.0,Cash Flow
Capital Expenditures,,,,,,,-81217.0,-102287.0,-32810.0,-57994.0,Cash Flow
Acquisition of Business,,,,,,,0.0,,,-1989.0,Cash Flow
Sale/Maturity of Investment,,,,,,,450092.0,566647.0,116175.0,240993.0,Cash Flow
Purchase of Investments,,,,,,,-502438.0,-617043.0,-17251.0,-17251.0,Cash Flow
Other Investing Cash Flow,,,,,,,-600.0,-600.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-52946.0,-50996.0,98924.0,221753.0,Cash Flow
Total Cash from Investing,,,,,,,-134163.0,-153283.0,66114.0,163759.0,Cash Flow
Financing Cash Flow Items,,,,,,,-8670.0,-10835.0,-10194.0,-12987.0,Cash Flow
"Common Stock, Net",,,,,,,-130608.0,-200170.0,-66420.0,-126999.0,Cash Flow
Options Exercised,,,,,,,70384.0,85350.0,30801.0,34660.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-60224.0,-114820.0,-35619.0,-92339.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,0.0,,,Cash Flow
Long Term Debt Reduction,,,,,,,-1284.0,-2137.0,-251395.0,-251577.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-1284.0,-2137.0,-251395.0,-251577.0,Cash Flow
Total Cash From Financing,,,,,,,-70178.0,-127792.0,-297208.0,-356903.0,Cash Flow
Net Change in Cash,,,,,,,67545.0,129052.0,-10962.0,186368.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,347691.0,347691.0,476743.0,476743.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,415236.0,476743.0,465781.0,663111.0,Cash Flow
"Depreciation, Supplemental",,,,,,,59605.0,83151.0,22663.0,46549.0,Cash Flow
Free Cash Flow,,,,,,,190669.0,307840.0,187322.0,321518.0,
FCF Growth,,,,,,,,0.6145256963638557,-0.3914955821205821,0.7163920948954208,
