,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,29.6,34.18,31.66,31.02,37.24,39.5,,,,,
low,27.13,20.23,21.19,14.95,26.97,27.85,,,,,
change,-0.0099,-0.2446,0.4573,-0.08259999999999999,0.25010000000000004,0.0632,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,144.0,175.0,238.0,223.0,Balance Sheet
Interest-Earning Deposits,,,,,,,2147.0,1730.0,977.0,216.0,Balance Sheet
Fed. Fund/Resale,,,,,,,27.0,2.0,0.0,45.0,Balance Sheet
Other Short Trm Invest.,,,,,,,42.0,,,,Balance Sheet
Securities Held,,,,,,,1141.0,2486.0,2707.0,2661.0,Balance Sheet
Securities for Sale,,,,,,,4512.0,3924.0,3975.0,3878.0,Balance Sheet
Total Invest. Securities,,,,,,,5653.0,6410.0,6683.0,6539.0,Balance Sheet
Loans Held for Sale,,,,,,,44.0,75.0,41.0,22.0,Balance Sheet
Other Earning Assets,,,,,,,218.0,297.0,299.0,300.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,8131.0,8514.0,8000.0,7123.0,Balance Sheet
Total Gross Loans,,,,,,,11760.0,14316.0,14541.0,14882.0,Balance Sheet
Loan Loss Allowances,,,,,,,-103.0,-133.0,-137.0,-149.0,Balance Sheet
Net Loans,,,,,,,11658.0,14183.0,14404.0,14734.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,245.0,284.0,286.0,289.0,Balance Sheet
"Goodwill, Net",,,,,,,452.0,751.0,751.0,751.0,Balance Sheet
Intangibles - Gross,,,,,,,47.0,61.0,55.0,55.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-26.0,-28.0,-24.0,-26.0,Balance Sheet
Intangibles - Net,,,,,,,20.0,33.0,31.0,30.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,41.0,,,,Balance Sheet
Interest Receivable,,,,,,,43.0,,,,Balance Sheet
Other Assets,,,,,,,211.0,434.0,502.0,539.0,Balance Sheet
