,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,28.89,45.62,53.41,57.84,65.4,58.18,,,,,
low,26.3,25.52,34.58,16.27,41.72,38.89,,,,,
change,0.051,0.2771,0.4036,0.0862,-0.1342,0.0776,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,76.0,19.0,38.0,21.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,73.0,84.0,85.0,95.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,249.0,270.0,267.0,289.0,Balance Sheet
Invent. - Finished Goods,,,,,,,5.0,4.0,4.0,4.0,Balance Sheet
Invent. - Work In Progress,,,,,,,21.0,20.0,22.0,24.0,Balance Sheet
Invent. - Raw Materials,,,,,,,125.0,135.0,139.0,144.0,Balance Sheet
Total Inventory,,,,,,,151.0,160.0,164.0,172.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,17.0,17.0,16.0,17.0,Balance Sheet
Total Current Assets,,,,,,,493.0,466.0,485.0,499.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,271.0,276.0,281.0,285.0,Balance Sheet
Accumulated Depreciation,,,,,,,-168.0,-172.0,-175.0,-179.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,136.0,143.0,143.0,142.0,Balance Sheet
"Goodwill, Net",,,,,,,204.0,204.0,203.0,203.0,Balance Sheet
Intangibles - Net,,,,,,,142.0,138.0,134.0,131.0,Balance Sheet
Other Long Term Assets,,,,,,,5.0,9.0,13.0,14.0,Balance Sheet
Total Assets,,,,,,,979.0,959.0,979.0,990.0,Balance Sheet
Accounts Payable,,,,,,,66.0,75.0,83.0,90.0,Balance Sheet
Accrued Expenses,,,,,,,47.0,39.0,47.0,51.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,7.0,7.0,7.0,6.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,42.0,38.0,37.0,34.0,Balance Sheet
Total Current Liabilities,,,,,,,163.0,159.0,174.0,181.0,Balance Sheet
