,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,15.13,17.35,6.6,3.31,4.16,5.09,,,,,
low,12.81,4.01,1.23,0.4301,0.6302,2.16,,,,,
change,0.0087,-0.6303,-0.47200000000000003,-0.7519,2.4809,0.20260000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,24.0,35.0,39.0,46.0,Balance Sheet
Other Receivables,,,,,,,2.0,1.0,1.0,2.0,Balance Sheet
"Total Receivables, Net",,,,,,,26.0,37.0,41.0,48.0,Balance Sheet
Prepaid Expenses,,,,,,,1.0,1.0,3.0,3.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,,1.0,13.0,Balance Sheet
Total Current Assets,,,,,,,30.0,39.0,48.0,65.0,Balance Sheet
Machinery/Equipment,,,,,,,884.0,904.0,946.0,1419.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,5.0,5.0,5.0,6.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,889.0,908.0,951.0,1425.0,Balance Sheet
Accumulated Depreciation,,,,,,,-236.0,-245.0,-255.0,-270.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,653.0,663.0,695.0,1156.0,Balance Sheet
Other Long Term Assets,,,,,,,,,1.0,12.0,Balance Sheet
Total Assets,,,,,,,684.0,704.0,745.0,1251.0,Balance Sheet
Accounts Payable,,,,,,,46.0,54.0,64.0,87.0,Balance Sheet
Accrued Expenses,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,1.0,0.0,1.0,1.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,,0.0,,0.0,Balance Sheet
Other Current Liabilities,,,,,,,29.0,43.0,33.0,38.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,29.0,43.0,33.0,38.0,Balance Sheet
Total Current Liabilities,,,,,,,77.0,98.0,99.0,127.0,Balance Sheet
Long Term Debt,,,,,,,290.0,280.0,270.0,435.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,1.0,1.0,Balance Sheet
Total Long Term Debt,,,,,,,290.0,280.0,271.0,436.0,Balance Sheet
Total Debt,,,,,,,291.0,281.0,272.0,437.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,0.0,2.0,6.0,Balance Sheet
Reserves,,,,,,,15.0,16.0,15.0,29.0,Balance Sheet
Other LT Liabilities,,,,,,,1.0,1.0,1.0,10.0,Balance Sheet
"Other Liabilities, Total",,,,,,,16.0,17.0,16.0,39.0,Balance Sheet
