,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,12.57,14.32,11.36,6.64,8.15,9.82,,,,,
low,10.76,7.63,4.56,2.33,4.36,5.72,,,,,
change,0.0658,-0.29510000000000003,-0.24850000000000003,-0.3062,0.48090000000000005,0.2364,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,64.0,80.0,63.0,59.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,78.0,100.0,108.0,119.0,Balance Sheet
Other Receivables,,,,,,,0.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,78.0,100.0,108.0,119.0,Balance Sheet
Total Inventory,,,,,,,127.0,194.0,193.0,205.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,4.0,10.0,7.0,6.0,Balance Sheet
Total Current Assets,,,,,,,272.0,383.0,371.0,389.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2448.0,2461.0,2484.0,2488.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1160.0,-1195.0,-1230.0,-1249.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1301.0,1266.0,1254.0,1239.0,Balance Sheet
"Goodwill, Net",,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Intangibles - Gross,,,,,,,40.0,40.0,40.0,40.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-8.0,-9.0,-9.0,-10.0,Balance Sheet
Intangibles - Net,,,,,,,32.0,31.0,31.0,30.0,Balance Sheet
Deferred Charges,,,,,,,8.0,22.0,19.0,18.0,Balance Sheet
Total Assets,,,,,,,1615.0,1706.0,1677.0,1680.0,Balance Sheet
Accounts Payable,,,,,,,126.0,168.0,159.0,153.0,Balance Sheet
Accrued Expenses,,,,,,,53.0,47.0,43.0,54.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Income Taxes Payable,,,,,,,,4.0,1.0,2.0,Balance Sheet
Other Current Liabilities,,,,,,,,8.0,8.0,7.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,12.0,10.0,9.0,Balance Sheet
Total Current Liabilities,,,,,,,182.0,230.0,216.0,220.0,Balance Sheet
Total Long Term Debt,,,,,,,610.0,625.0,595.0,561.0,Balance Sheet
Total Debt,,,,,,,614.0,628.0,598.0,565.0,Balance Sheet
Deferred Income Tax,,,,,,,169.0,174.0,178.0,171.0,Balance Sheet
Minority Interest,,,,,,,37.0,37.0,35.0,36.0,Balance Sheet
Reserves,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,22.0,21.0,21.0,21.0,Balance Sheet
Other LT Liabilities,,,,,,,85.0,81.0,82.0,83.0,Balance Sheet
"Other Liabilities, Total",,,,,,,118.0,114.0,115.0,116.0,Balance Sheet
Total Liabilities,,,,,,,1117.0,1181.0,1138.0,1104.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,721.0,722.0,724.0,726.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-23.0,1.0,14.0,49.0,Balance Sheet
Treasury Stock - Common,,,,,,,-184.0,-184.0,-184.0,-184.0,Balance Sheet
"Other Equity, Total",,,,,,,-17.0,-15.0,-16.0,-16.0,Balance Sheet
Total Equity,,,,,,,498.0,525.0,539.0,576.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1615.0,1706.0,1677.0,1680.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,83.0,83.0,83.0,83.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,15.0,15.0,15.0,15.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,365.0,440.0,502.0,517.0,Income Statement
"Cost of Revenue, Total",,,,,,,289.0,338.0,412.0,413.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,12.0,17.0,18.0,18.0,Income Statement
Labor & Related Expense,,,,,,,2.0,1.0,2.0,2.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,14.0,18.0,20.0,20.0,Income Statement
Depreciation/Amortization,,,,,,,35.0,35.0,36.0,36.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,337.0,391.0,467.0,469.0,Income Statement
Total Operating Income,,,,,,,28.0,49.0,35.0,48.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-8.0,-8.0,-8.0,-8.0,Income Statement
Income Before Tax,,,,,,,20.0,41.0,26.0,40.0,Income Statement
Income Tax - Total,,,,,,,6.0,10.0,7.0,-3.0,Income Statement
Income After Tax,,,,,,,14.0,31.0,19.0,43.0,Income Statement
Minority Interest,,,,,,,-1.0,-1.0,-1.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,13.0,30.0,18.0,41.0,Income Statement
Total Net Income,,,,,,,13.0,30.0,18.0,41.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,13.0,30.0,18.0,41.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,13.0,30.0,18.0,41.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,83.0,83.0,84.0,84.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.15,0.35,0.21,0.49,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.15,0.35,0.21,0.49,Income Statement
Diluted Weighted Average Shares,,,,,,,84.0,84.0,85.0,85.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.15,0.35,0.21,0.49,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.15,0.35,0.21,0.49,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.06,0.06,0.06,0.08,Income Statement
Gross Divid - Common Stock,,,,,,,5.0,5.0,5.0,7.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,8.0,8.0,8.0,8.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,34.0,35.0,35.0,35.0,Income Statement
Total Special Items,,,,,,,0.0,,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,20.0,41.0,26.0,40.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,6.0,10.0,7.0,-3.0,Income Statement
Normalized Income After Tax,,,,,,,14.0,31.0,19.0,43.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,13.0,30.0,18.0,41.0,Income Statement
Basic Normalized EPS,,,,,,,0.15,0.35,0.21,0.49,Income Statement
Diluted Normalized EPS,,,,,,,0.15,0.35,0.21,0.49,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,48800.0,30600.0,49600.0,92100.0,Cash Flow
Depreciation/Depletion,,,,,,,133900.0,35200.0,71000.0,106700.0,Cash Flow
Deferred Taxes,,,,,,,9300.0,5300.0,9200.0,1800.0,Cash Flow
Unusual Items,,,,,,,31900.0,,0.0,0.0,Cash Flow
Other Non-Cash Items,,,,,,,6100.0,1100.0,3000.0,5000.0,Cash Flow
Non-Cash Items,,,,,,,38000.0,1100.0,3000.0,5000.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,2900.0,1400.0,7200.0,10800.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,40000.0,900.0,14200.0,15400.0,Cash Flow
Accounts Receivable,,,,,,,-31300.0,-21900.0,-30500.0,-44700.0,Cash Flow
Inventories,,,,,,,-1100.0,-66900.0,-66100.0,-77800.0,Cash Flow
Accounts Payable,,,,,,,29500.0,41900.0,31900.0,26500.0,Cash Flow
Accrued Expenses,,,,,,,800.0,2200.0,-900.0,8600.0,Cash Flow
Changes in Working Capital,,,,,,,3100.0,-49500.0,-66600.0,-85000.0,Cash Flow
Total Cash from Operations,,,,,,,233100.0,22700.0,66200.0,120600.0,Cash Flow
Capital Expenditures,,,,,,,-98600.0,-12900.0,-34000.0,-55700.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-700.0,-100.0,,3600.0,Cash Flow
Total Cash from Investing,,,,,,,-99300.0,-13000.0,-34000.0,-52100.0,Cash Flow
Financing Cash Flow Items,,,,,,,-12800.0,-3000.0,-5700.0,-5700.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-20100.0,-5000.0,-10300.0,-16900.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,0.0,,,,Cash Flow
