,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,34.53,43.61,62.94,216.41,260.0,66.91,,,,,
low,19.62,22.61,25.22,29.07,62.91,33.02,,,,,
change,0.48840000000000006,-0.1862,0.4556,3.1916,-0.6048,-0.42600000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,101.0,107.0,76.0,52.0,Balance Sheet
Short Term Investments,,,,,,,55.0,53.0,60.0,41.0,Balance Sheet
Cash and Short Term Invs,,,,,,,156.0,160.0,136.0,93.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,131.0,123.0,122.0,145.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,130.0,122.0,120.0,143.0,Balance Sheet
Prepaid Expenses,,,,,,,27.0,30.0,32.0,32.0,Balance Sheet
Restricted Cash - Current,,,,,,,1.0,1.0,1.0,2.0,Balance Sheet
Other Current Assets,,,,,,,25.0,26.0,27.0,28.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,25.0,26.0,28.0,30.0,Balance Sheet
Total Current Assets,,,,,,,338.0,339.0,315.0,298.0,Balance Sheet
Buildings,,,,,,,41.0,43.0,43.0,43.0,Balance Sheet
Machinery/Equipment,,,,,,,7.0,8.0,9.0,10.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,30.0,31.0,30.0,35.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,79.0,82.0,82.0,89.0,Balance Sheet
Accumulated Depreciation,,,,,,,-14.0,-15.0,-17.0,-18.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,65.0,66.0,66.0,71.0,Balance Sheet
"Goodwill, Net",,,,,,,28.0,27.0,26.0,24.0,Balance Sheet
Intangibles - Gross,,,,,,,,8.0,8.0,7.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,-2.0,-2.0,-2.0,Balance Sheet
Intangibles - Net,,,,,,,7.0,7.0,6.0,5.0,Balance Sheet
Long Term Investments,,,,,,,12.0,8.0,2.0,0.0,Balance Sheet
Deferred Charges,,,,,,,49.0,49.0,49.0,52.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,1.0,2.0,2.0,3.0,Balance Sheet
Restricted Cash - LT,,,,,,,2.0,2.0,2.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,2.0,2.0,2.0,3.0,Balance Sheet
Total Assets,,,,,,,505.0,503.0,470.0,455.0,Balance Sheet
Accounts Payable,,,,,,,6.0,4.0,7.0,5.0,Balance Sheet
Accrued Expenses,,,,,,,58.0,53.0,53.0,54.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,150.0,146.0,151.0,161.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Current Liabilities,,,,,,,1.0,1.0,1.0,3.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,152.0,149.0,153.0,165.0,Balance Sheet
Total Current Liabilities,,,,,,,216.0,206.0,212.0,224.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,55.0,53.0,52.0,57.0,Balance Sheet
Total Liabilities,,,,,,,271.0,260.0,265.0,282.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
