,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,22.25,32.7,35.68,39.26,55.1,49.98,,,,,
low,18.5,17.57,18.38,13.13,35.57,20.29,,,,,
change,-0.0336,-0.1063,0.8189000000000001,0.055700000000000006,0.3005,-0.5134000000000001,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash,,,,,,,58.0,99.0,,,Balance Sheet
Cash & Equivalents,,,,,,,18.0,18.0,63.0,59.0,Balance Sheet
Short Term Investments,,,,,,,263.0,177.0,110.0,107.0,Balance Sheet
Cash and Short Term Invs,,,,,,,338.0,294.0,173.0,166.0,Balance Sheet
"Total Receivables, Net",,,,,,,22.0,14.0,24.0,24.0,Balance Sheet
Total Inventory,,,,,,,175.0,129.0,142.0,151.0,Balance Sheet
Prepaid Expenses,,,,,,,12.0,10.0,10.0,14.0,Balance Sheet
Total Current Assets,,,,,,,547.0,448.0,349.0,356.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,337.0,322.0,330.0,319.0,Balance Sheet
"Goodwill, Net",,,,,,,60.0,58.0,55.0,54.0,Balance Sheet
Intangibles - Net,,,,,,,15.0,15.0,14.0,14.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,8.0,9.0,8.0,7.0,Balance Sheet
Restricted Cash - LT,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Other Long Term Assets,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Total Assets,,,,,,,978.0,862.0,768.0,761.0,Balance Sheet
Accounts Payable,,,,,,,85.0,56.0,65.0,73.0,Balance Sheet
Accrued Expenses,,,,,,,92.0,95.0,89.0,84.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Income Taxes Payable,,,,,,,11.0,1.0,,,Balance Sheet
Other Current Liabilities,,,,,,,30.0,33.0,25.0,24.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,41.0,34.0,25.0,24.0,Balance Sheet
Total Current Liabilities,,,,,,,218.0,184.0,178.0,181.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,229.0,209.0,213.0,201.0,Balance Sheet
Total Liabilities,,,,,,,446.0,394.0,391.0,382.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,179.0,181.0,183.0,185.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,359.0,301.0,217.0,220.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,0.0,-1.0,-4.0,-4.0,Balance Sheet
"Other Equity, Total",,,,,,,-6.0,-13.0,-19.0,-23.0,Balance Sheet
Total Equity,,,,,,,532.0,468.0,377.0,378.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,978.0,862.0,768.0,761.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,23.0,21.0,19.0,19.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,289455.0,346677.0,220686.0,219993.0,Income Statement
