,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,62.52,85.66,64.94,60.67,58.25,53.78,,,,,
low,52.78,36.03,38.38,33.8,36.48,24.35,,,,,
change,-0.0454,-0.2547,0.5092,-0.23199999999999998,0.08869999999999999,-0.2993,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,97659.0,69522.0,36562.0,15384.0,Balance Sheet
"Total Receivables, Net",,,,,,,41149.0,130858.0,85920.0,96932.0,Balance Sheet
Invent. - Finished Goods,,,,,,,4925.0,6923.0,34200.0,32905.0,Balance Sheet
Invent. - Work In Progress,,,,,,,9666.0,9378.0,16855.0,21246.0,Balance Sheet
Invent. - Raw Materials,,,,,,,7317.0,8517.0,6657.0,9704.0,Balance Sheet
Total Inventory,,,,,,,21908.0,24818.0,57712.0,63855.0,Balance Sheet
Prepaid Expenses,,,,,,,11890.0,14968.0,14262.0,8875.0,Balance Sheet
Total Current Assets,,,,,,,172606.0,240166.0,194456.0,185046.0,Balance Sheet
Buildings,,,,,,,1155.0,1155.0,1155.0,1155.0,Balance Sheet
Machinery/Equipment,,,,,,,3834.0,4002.0,4003.0,4003.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,2602.0,2602.0,2602.0,2602.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,7591.0,7759.0,7760.0,7760.0,Balance Sheet
Accumulated Depreciation,,,,,,,-5955.0,-6132.0,-6301.0,-6463.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1636.0,1627.0,1459.0,1297.0,Balance Sheet
"Goodwill, Net",,,,,,,39743.0,39743.0,43057.0,41794.0,Balance Sheet
Intangibles - Gross,,,,,,,23850.0,15750.0,119750.0,119750.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-13179.0,-5810.0,-7276.0,-10965.0,Balance Sheet
Intangibles - Net,,,,,,,10671.0,9940.0,112474.0,108785.0,Balance Sheet
Other Long Term Assets,,,,,,,10278.0,7458.0,7066.0,25986.0,Balance Sheet
Total Assets,,,,,,,253732.0,320165.0,381756.0,386449.0,Balance Sheet
Accounts Payable,,,,,,,16431.0,14509.0,19971.0,13215.0,Balance Sheet
Accrued Expenses,,,,,,,32338.0,63408.0,56880.0,67902.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,25607.0,23725.0,21843.0,34961.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,,10270.0,5750.0,Balance Sheet
Total Current Liabilities,,,,,,,74376.0,101642.0,108964.0,121828.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,28018.0,26431.0,Balance Sheet
Total Debt,,,,,,,25607.0,23725.0,49861.0,61392.0,Balance Sheet
Deferred Income Tax,,,,,,,,,4536.0,4536.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2903.0,2563.0,2256.0,1874.0,Balance Sheet
Total Liabilities,,,,,,,77279.0,104205.0,143774.0,154669.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,17.0,17.0,18.0,18.0,Balance Sheet
Additional Paid-In Capital,,,,,,,325779.0,328769.0,358377.0,362161.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,75862.0,119920.0,110470.0,103339.0,Balance Sheet
