,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,63.7,68.39,56.66,58.66,86.74,86.1,,,,,
low,60.03,40.34,40.38,33.81,52.08,46.58,,,,,
change,-0.0031,-0.30510000000000004,0.1286,0.1442,0.5695,-0.27940000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,443.0,406.0,359.0,359.0,Balance Sheet
Short Term Investments,,,,,,,188.0,174.0,100.0,58.0,Balance Sheet
Cash and Short Term Invs,,,,,,,631.0,579.0,459.0,417.0,Balance Sheet
"Total Receivables, Net",,,,,,,634.0,608.0,622.0,564.0,Balance Sheet
Invent. - Finished Goods,,,,,,,190.0,199.0,174.0,188.0,Balance Sheet
Invent. - Work In Progress,,,,,,,42.0,51.0,50.0,50.0,Balance Sheet
Invent. - Raw Materials,,,,,,,286.0,315.0,346.0,361.0,Balance Sheet
LIFO Reserve,,,,,,,-71.0,-77.0,-78.0,-73.0,Balance Sheet
Total Inventory,,,,,,,448.0,489.0,493.0,526.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,39.0,45.0,57.0,63.0,Balance Sheet
Total Current Assets,,,,,,,1753.0,1721.0,1631.0,1570.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1343.0,1354.0,1346.0,1339.0,Balance Sheet
Accumulated Depreciation,,,,,,,-737.0,-751.0,-754.0,-756.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,639.0,637.0,624.0,615.0,Balance Sheet
"Goodwill, Net",,,,,,,628.0,629.0,627.0,619.0,Balance Sheet
Intangibles - Net,,,,,,,365.0,360.0,358.0,350.0,Balance Sheet
Other Long Term Assets,,,,,,,90.0,88.0,82.0,78.0,Balance Sheet
Total Assets,,,,,,,3474.0,3435.0,3321.0,3232.0,Balance Sheet
Accounts Payable,,,,,,,746.0,659.0,625.0,596.0,Balance Sheet
Accrued Expenses,,,,,,,295.0,268.0,232.0,235.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,71.0,68.0,65.0,64.0,Balance Sheet
Total Current Liabilities,,,,,,,1119.0,1002.0,928.0,901.0,Balance Sheet
Total Long Term Debt,,,,,,,190.0,289.0,292.0,281.0,Balance Sheet
Total Debt,,,,,,,197.0,295.0,298.0,288.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,16.0,,,,Balance Sheet
Other LT Liabilities,,,,,,,318.0,335.0,309.0,302.0,Balance Sheet
"Other Liabilities, Total",,,,,,,334.0,335.0,309.0,302.0,Balance Sheet
Total Liabilities,,,,,,,1642.0,1626.0,1529.0,1484.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,295.0,295.0,295.0,295.0,Balance Sheet
Additional Paid-In Capital,,,,,,,545.0,551.0,553.0,555.0,Balance Sheet
