,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,5.35,6.4,3.94,6.47,6.27,4.96,,,,,
low,4.79,2.34,1.33,1.12,3.26,1.43,,,,,
change,-0.02,-0.39189999999999997,-0.4983,1.651,0.1935,-0.6969,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,135.0,102.0,210.0,181.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,261.0,215.0,165.0,130.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-7.0,-6.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,260.0,213.0,158.0,123.0,Balance Sheet
Other Receivables,,,,,,,6.0,9.0,17.0,15.0,Balance Sheet
"Total Receivables, Net",,,,,,,266.0,221.0,175.0,138.0,Balance Sheet
Invent. - Finished Goods,,,,,,,84.0,95.0,79.0,67.0,Balance Sheet
Invent. - Work In Progress,,,,,,,2.0,3.0,2.0,3.0,Balance Sheet
Invent. - Raw Materials,,,,,,,6.0,6.0,7.0,6.0,Balance Sheet
Inventories - Other,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
Total Inventory,,,,,,,87.0,99.0,83.0,71.0,Balance Sheet
Prepaid Expenses,,,,,,,15.0,10.0,19.0,17.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,315.0,316.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,6.0,5.0,6.0,6.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,321.0,321.0,6.0,6.0,Balance Sheet
Total Current Assets,,,,,,,823.0,754.0,495.0,414.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,124.0,125.0,121.0,120.0,Balance Sheet
"Goodwill, Net",,,,,,,521.0,519.0,579.0,573.0,Balance Sheet
Intangibles - Gross,,,,,,,1233.0,1229.0,1410.0,1397.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-321.0,-338.0,-352.0,-367.0,Balance Sheet
Intangibles - Net,,,,,,,912.0,890.0,1057.0,1030.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
LT Investments - Other,,,,,,,10.0,9.0,109.0,78.0,Balance Sheet
Long Term Investments,,,,,,,11.0,9.0,109.0,78.0,Balance Sheet
Other Long Term Assets,,,,,,,10.0,9.0,9.0,10.0,Balance Sheet
Total Assets,,,,,,,2400.0,2307.0,2370.0,2225.0,Balance Sheet
Accounts Payable,,,,,,,82.0,94.0,56.0,50.0,Balance Sheet
