,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,153.86,187.98,240.31,305.96,407.94,392.53,,,,,
low,145.12,129.26,135.92,164.19,261.38,230.16,,,,,
change,-0.0262,-0.0535,0.7276,0.21600000000000003,0.3308,-0.2316,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1811.0,1750.0,1617.0,1656.0,Balance Sheet
Short Term Investments,,,,,,,91.0,103.0,86.0,89.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1902.0,1853.0,1703.0,1745.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1752.0,1868.0,1648.0,1560.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-32.0,-44.0,-46.0,-42.0,Balance Sheet
"Total Receivables, Net",,,,,,,1720.0,1824.0,1602.0,1518.0,Balance Sheet
Prepaid Expenses,,,,,,,211.0,217.0,356.0,308.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,178.0,168.0,159.0,155.0,Balance Sheet
Total Current Assets,,,,,,,4011.0,4062.0,3820.0,3726.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1357.0,1416.0,1491.0,1550.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1357.0,1416.0,1491.0,1550.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1010.0,-1035.0,-1058.0,-1078.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,785.0,808.0,846.0,859.0,Balance Sheet
"Goodwill, Net",,,,,,,5999.0,6039.0,5841.0,5617.0,Balance Sheet
Intangibles - Gross,,,,,,,3204.0,3202.0,3101.0,3000.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-737.0,-780.0,-801.0,-818.0,Balance Sheet
Intangibles - Net,,,,,,,2467.0,2422.0,2300.0,2182.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,443.0,450.0,514.0,504.0,Balance Sheet
LT Investments - Other,,,,,,,89.0,73.0,81.0,80.0,Balance Sheet
Long Term Investments,,,,,,,532.0,523.0,595.0,584.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,138.0,152.0,145.0,143.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,77.0,74.0,73.0,73.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,384.0,347.0,341.0,336.0,Balance Sheet
Other Long Term Assets,,,,,,,287.0,312.0,354.0,419.0,Balance Sheet
Total Assets,,,,,,,14680.0,14739.0,14315.0,13939.0,Balance Sheet
Accounts Payable,,,,,,,47.0,42.0,31.0,34.0,Balance Sheet
Accrued Expenses,,,,,,,847.0,539.0,573.0,576.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,501.0,499.0,,Balance Sheet
Dividends Payable,,,,,,,6.0,3.0,5.0,9.0,Balance Sheet
Customer Advances,,,,,,,1349.0,1641.0,1387.0,1238.0,Balance Sheet
Income Taxes Payable,,,,,,,115.0,141.0,130.0,79.0,Balance Sheet
Other Current Liabilities,,,,,,,132.0,121.0,130.0,130.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1602.0,1906.0,1652.0,1456.0,Balance Sheet
Total Current Liabilities,,,,,,,2496.0,2988.0,2755.0,2066.0,Balance Sheet
Total Long Term Debt,,,,,,,7413.0,7285.0,7158.0,7476.0,Balance Sheet
Total Debt,,,,,,,7413.0,7786.0,7657.0,7476.0,Balance Sheet
Deferred Income Tax,,,,,,,488.0,498.0,572.0,604.0,Balance Sheet
Minority Interest,,,,,,,189.0,188.0,185.0,175.0,Balance Sheet
Reserves,,,,,,,,,4.0,4.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,235.0,230.0,213.0,212.0,Balance Sheet
