,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,89.7,84.94,94.97,95.1,85.6,102.21,,,,,
low,84.18,71.12,73.3,62.03,65.56,78.1,,,,,
change,-0.0327,-0.0978,0.18539999999999998,-0.20190000000000002,0.18059999999999998,0.1424,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,992.0,108.0,1127.0,78.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2260.0,2512.0,2378.0,2400.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-317.0,-336.0,-336.0,-305.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1943.0,2176.0,2042.0,2095.0,Balance Sheet
Other Receivables,,,,,,,501.0,522.0,577.0,506.0,Balance Sheet
"Total Receivables, Net",,,,,,,2444.0,2698.0,2619.0,2601.0,Balance Sheet
Total Inventory,,,,,,,437.0,404.0,449.0,533.0,Balance Sheet
Prepaid Expenses,,,,,,,295.0,796.0,356.0,913.0,Balance Sheet
Restricted Cash - Current,,,,,,,154.0,89.0,113.0,163.0,Balance Sheet
Unbilled Utility Revenues,,,,,,,662.0,539.0,663.0,619.0,Balance Sheet
Other Current Assets,,,,,,,567.0,828.0,689.0,826.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1383.0,1456.0,1465.0,1608.0,Balance Sheet
Total Current Assets,,,,,,,5551.0,5462.0,6016.0,5733.0,Balance Sheet
Construction in Progress,,,,,,,188.0,222.0,286.0,385.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,5629.0,5626.0,5700.0,5703.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,5817.0,5848.0,5986.0,6088.0,Balance Sheet
Accumulated Depreciation,,,,,,,-626.0,-660.0,-696.0,-731.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,5191.0,5188.0,5290.0,5357.0,Balance Sheet
"Goodwill, Net",,,,,,,439.0,439.0,439.0,439.0,Balance Sheet
Intangibles - Gross,,,,,,,1590.0,1588.0,1588.0,1590.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-297.0,-320.0,-344.0,-368.0,Balance Sheet
Intangibles - Net,,,,,,,1293.0,1268.0,1244.0,1222.0,Balance Sheet
Utility Plant,,,,,,,54239.0,54992.0,55898.0,56476.0,Balance Sheet
Utlty. Plnt. Accum. Deprc.,,,,,,,-12177.0,-12419.0,-12704.0,-12831.0,Balance Sheet
"Total Utility Plant, Net",,,,,,,44214.0,44633.0,45223.0,45879.0,Balance Sheet
Long Term Investments,,,,,,,853.0,833.0,794.0,805.0,Balance Sheet
Deferred Charges,,,,,,,282.0,196.0,178.0,185.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,1654.0,1902.0,2086.0,2188.0,Balance Sheet
Other Long Term Assets,,,,,,,3639.0,3816.0,3802.0,3955.0,Balance Sheet
Total Assets,,,,,,,63116.0,63737.0,65072.0,65763.0,Balance Sheet
Accounts Payable,,,,,,,1497.0,1308.0,1547.0,1587.0,Balance Sheet
Accrued Expenses,,,,,,,377.0,513.0,391.0,525.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,1488.0,1313.0,2644.0,2491.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,440.0,439.0,322.0,323.0,Balance Sheet
Customer Advances,,,,,,,300.0,313.0,330.0,345.0,Balance Sheet
Income Taxes Payable,,,,,,,104.0,77.0,99.0,94.0,Balance Sheet
Other Payables,,,,,,,423.0,410.0,430.0,423.0,Balance Sheet
Other Current Liabilities,,,,,,,798.0,1042.0,1060.0,1102.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1625.0,1842.0,1919.0,1964.0,Balance Sheet
Total Current Liabilities,,,,,,,5427.0,5415.0,6823.0,6890.0,Balance Sheet
Long Term Debt,,,,,,,22604.0,22583.0,22361.0,22350.0,Balance Sheet
Capital Lease Obligations,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Total Long Term Debt,,,,,,,22606.0,22585.0,22363.0,22352.0,Balance Sheet
Total Debt,,,,,,,24534.0,24337.0,25329.0,25166.0,Balance Sheet
Deferred Income Tax,,,,,,,6873.0,7105.0,7156.0,7387.0,Balance Sheet
Minority Interest,,,,,,,299.0,245.0,234.0,228.0,Balance Sheet
Reserves,,,,,,,760.0,760.0,770.0,767.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,737.0,761.0,704.0,688.0,Balance Sheet
Other LT Liabilities,,,,,,,6377.0,6488.0,6635.0,6703.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7874.0,8009.0,8109.0,8158.0,Balance Sheet
Total Liabilities,,,,,,,43079.0,43359.0,44685.0,45015.0,Balance Sheet
Common Stock,,,,,,,37.0,37.0,37.0,37.0,Balance Sheet
Additional Paid-In Capital,,,,,,,9710.0,9728.0,9757.0,9784.0,Balance Sheet
