,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.23,32.99,53.7,58.72,55.85,28.06,,,,,
low,27.31,12.77,15.73,30.02,15.68,12.24,,,,,
change,0.07540000000000001,-0.4679,1.7008,0.247,-0.5687,-0.3523,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,147.0,205.0,140.0,155.0,Balance Sheet
Short Term Investments,,,,,,,373.0,241.0,297.0,282.0,Balance Sheet
Cash and Short Term Invs,,,,,,,521.0,446.0,436.0,437.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,64.0,63.0,68.0,56.0,Balance Sheet
Other Receivables,,,,,,,1.0,1.0,1.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,65.0,63.0,69.0,56.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1.0,2.0,2.0,2.0,Balance Sheet
Invent. - Work In Progress,,,,,,,7.0,5.0,4.0,4.0,Balance Sheet
Total Inventory,,,,,,,8.0,7.0,6.0,6.0,Balance Sheet
Prepaid Expenses,,,,,,,24.0,26.0,21.0,23.0,Balance Sheet
Total Current Assets,,,,,,,618.0,542.0,533.0,522.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,66.0,66.0,64.0,63.0,Balance Sheet
Intangibles - Net,,,,,,,0.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,10.0,11.0,10.0,12.0,Balance Sheet
Total Assets,,,,,,,700.0,624.0,613.0,602.0,Balance Sheet
Accounts Payable,,,,,,,7.0,11.0,12.0,10.0,Balance Sheet
Accrued Expenses,,,,,,,89.0,109.0,106.0,107.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,96.0,120.0,118.0,117.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,63.0,60.0,60.0,60.0,Balance Sheet
Total Liabilities,,,,,,,159.0,179.0,178.0,177.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2695.0,2712.0,2736.0,2755.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2154.0,-2267.0,-2301.0,-2328.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-1.0,-1.0,-1.0,Balance Sheet
Total Equity,,,,,,,541.0,445.0,435.0,426.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,700.0,624.0,613.0,602.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,161.0,161.0,162.0,162.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,130758.0,115468.0,134563.0,130714.0,Income Statement
"Cost of Revenue, Total",,,,,,,2561.0,2950.0,2667.0,2136.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,97937.0,87503.0,76967.0,66592.0,Income Statement
Labor & Related Expense,,,,,,,7975.0,9176.0,12934.0,11516.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,105912.0,96679.0,89901.0,78108.0,Income Statement
Research & Development,,,,,,,66942.0,128855.0,75646.0,81336.0,Income Statement
Total Operating Expense,,,,,,,175415.0,228484.0,168214.0,161580.0,Income Statement
Total Operating Income,,,,,,,-44657.0,-113016.0,-33651.0,-30866.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,129.0,105.0,580.0,2295.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1623.0,340.0,-497.0,2156.0,Income Statement
"Other, Net",,,,,,,1623.0,340.0,-497.0,2156.0,Income Statement
Income Before Tax,,,,,,,-42905.0,-112571.0,-33568.0,-26415.0,Income Statement
Income Tax - Total,,,,,,,189.0,485.0,443.0,768.0,Income Statement
Income After Tax,,,,,,,-43094.0,-113056.0,-34011.0,-27183.0,Income Statement
Net Inc Before Extra Items,,,,,,,-43094.0,-113056.0,-34011.0,-27183.0,Income Statement
Total Net Income,,,,,,,-43094.0,-113056.0,-34011.0,-27183.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-43094.0,-113056.0,-34011.0,-27183.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-43094.0,-113056.0,-34011.0,-27183.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,163019.0,161231.0,161654.0,161852.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.26,-0.7,-0.21,-0.17,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.26,-0.7,-0.21,-0.17,Income Statement
Diluted Weighted Average Shares,,,,,,,163019.0,161231.0,161654.0,161852.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.26,-0.7,-0.21,-0.17,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.26,-0.7,-0.21,-0.17,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,535.0,516.0,515.0,506.0,Income Statement
Normalzd Income Before Tax,,,,,,,-42905.0,-112571.0,-33568.0,-26415.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,189.0,485.0,443.0,768.0,Income Statement
Normalized Income After Tax,,,,,,,-43094.0,-113056.0,-34011.0,-27183.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-43094.0,-113056.0,-34011.0,-27183.0,Income Statement
Basic Normalized EPS,,,,,,,-0.26,-0.7,-0.21,-0.17,Income Statement
Diluted Normalized EPS,,,,,,,-0.26,-0.7,-0.21,-0.17,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,-167870.0,-113056.0,-147067.0,-174250.0,Cash Flow
Depreciation/Depletion,,,,,,,2236.0,516.0,1031.0,1537.0,Cash Flow
Amortization,,,,,,,1108.0,0.0,0.0,0.0,Cash Flow
Unusual Items,,,,,,,-2329.0,-339.0,158.0,-1998.0,Cash Flow
Other Non-Cash Items,,,,,,,66019.0,15410.0,36022.0,53145.0,Cash Flow
Non-Cash Items,,,,,,,63690.0,15071.0,36180.0,51147.0,Cash Flow
Accounts Receivable,,,,,,,-15062.0,1862.0,-3545.0,9208.0,Cash Flow
Inventories,,,,,,,-4210.0,833.0,1465.0,2105.0,Cash Flow
Prepaid Expenses,,,,,,,1802.0,-1863.0,2940.0,899.0,Cash Flow
Other Assets,,,,,,,6297.0,1522.0,3172.0,4797.0,Cash Flow
Accounts Payable,,,,,,,-1617.0,3892.0,4978.0,3132.0,Cash Flow
Accrued Expenses,,,,,,,-13888.0,17555.0,12882.0,11812.0,Cash Flow
Changes in Working Capital,,,,,,,-24824.0,21140.0,20402.0,31385.0,Cash Flow
Total Cash from Operations,,,,,,,-125660.0,-76329.0,-89454.0,-90181.0,Cash Flow
Capital Expenditures,,,,,,,-1122.0,0.0,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,422817.0,131345.0,200925.0,360615.0,Cash Flow
Purchase of Investments,,,,,,,-492797.0,0.0,-125377.0,-269626.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-69980.0,131345.0,75548.0,90989.0,Cash Flow
Total Cash from Investing,,,,,,,-71102.0,131345.0,75548.0,90989.0,Cash Flow
Total Cash From Financing,,,,,,,18162.0,2467.0,6298.0,6585.0,Cash Flow
Foreign Exchange Effects,,,,,,,7.0,2.0,6.0,14.0,Cash Flow
Net Change in Cash,,,,,,,-178593.0,57485.0,-7602.0,7407.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,331798.0,153205.0,153205.0,153205.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,153205.0,210690.0,145603.0,160612.0,Cash Flow
"Depreciation, Supplemental",,,,,,,2236.0,516.0,1031.0,1537.0,Cash Flow
Free Cash Flow,,,,,,,-126782.0,-76329.0,-89454.0,-90181.0,
FCF Growth,,,,,,,,-0.39795081320692216,0.17195299296466615,0.008127082075703784,
