,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,9.95,20.66,23.91,23.03,22.22,16.48,,,,,
low,8.2,8.39,8.32,10.86,12.21,5.6,,,,,
change,0.0173,0.005600000000000001,1.0162,-0.045599999999999995,-0.0817,-0.5911,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,417.0,326.0,275.0,287.0,Balance Sheet
"Total Receivables, Net",,,,,,,123.0,117.0,116.0,91.0,Balance Sheet
Total Inventory,,,,,,,38.0,37.0,32.0,28.0,Balance Sheet
Prepaid Expenses,,,,,,,24.0,33.0,24.0,43.0,Balance Sheet
Total Current Assets,,,,,,,602.0,512.0,447.0,448.0,Balance Sheet
Buildings,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Machinery/Equipment,,,,,,,15.0,15.0,16.0,16.0,Balance Sheet
Construction in Progress,,,,,,,0.0,1.0,1.0,1.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,12.0,3.0,5.0,6.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,33.0,26.0,28.0,29.0,Balance Sheet
Accumulated Depreciation,,,,,,,-17.0,-18.0,-18.0,-19.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,16.0,8.0,10.0,10.0,Balance Sheet
"Goodwill, Net",,,,,,,1.0,,,,Balance Sheet
Intangibles - Net,,,,,,,3.0,4.0,4.0,6.0,Balance Sheet
Other Long Term Assets,,,,,,,57.0,69.0,86.0,87.0,Balance Sheet
Total Assets,,,,,,,679.0,593.0,546.0,551.0,Balance Sheet
Accounts Payable,,,,,,,16.0,21.0,17.0,10.0,Balance Sheet
Accrued Expenses,,,,,,,148.0,133.0,123.0,161.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,,,,Balance Sheet
Total Current Liabilities,,,,,,,165.0,154.0,141.0,171.0,Balance Sheet
Long Term Debt,,,,,,,408.0,420.0,421.0,470.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,409.0,420.0,421.0,470.0,Balance Sheet
Total Debt,,,,,,,410.0,420.0,421.0,470.0,Balance Sheet
"Other Liabilities, Total",,,,,,,8.0,7.0,7.0,6.0,Balance Sheet
Total Liabilities,,,,,,,582.0,581.0,569.0,648.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1148.0,1159.0,1174.0,1186.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1050.0,-1146.0,-1196.0,-1283.0,Balance Sheet
