,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,103.28,135.48,164.13,180.99,285.61,282.52,,,,,
low,97.45,91.57,107.79,81.79,170.0,165.75,,,,,
change,-0.0376,0.17920000000000003,0.3505,0.1542,0.5811000000000001,-0.2202,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1366.0,1387.0,1428.0,1274.0,Balance Sheet
Short Term Investments,,,,,,,111.0,106.0,90.0,87.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1477.0,1493.0,1518.0,1361.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2584.0,2649.0,2707.0,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-33.0,-30.0,-28.0,,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,2551.0,2619.0,2679.0,2640.0,Balance Sheet
Other Receivables,,,,,,,58.0,43.0,44.0,47.0,Balance Sheet
"Total Receivables, Net",,,,,,,2609.0,2662.0,2723.0,2687.0,Balance Sheet
Prepaid Expenses,,,,,,,156.0,162.0,188.0,176.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,521.0,455.0,482.0,528.0,Balance Sheet
Total Current Assets,,,,,,,4763.0,4772.0,4911.0,4752.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,903.0,938.0,899.0,840.0,Balance Sheet
"Goodwill, Net",,,,,,,13301.0,13532.0,13104.0,13177.0,Balance Sheet
Intangibles - Net,,,,,,,4943.0,4917.0,4733.0,4718.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,88.0,90.0,92.0,87.0,Balance Sheet
LT Investments - Other,,,,,,,76.0,72.0,67.0,64.0,Balance Sheet
Long Term Investments,,,,,,,164.0,162.0,159.0,151.0,Balance Sheet
Other Long Term Assets,,,,,,,491.0,528.0,487.0,488.0,Balance Sheet
Total Assets,,,,,,,24689.0,24969.0,24413.0,24223.0,Balance Sheet
Payable/Accrued,,,,,,,2981.0,2816.0,2847.0,2971.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,91.0,90.0,152.0,151.0,Balance Sheet
Customer Advances,,,,,,,1825.0,1927.0,1810.0,1842.0,Balance Sheet
Income Taxes Payable,,,,,,,137.0,135.0,118.0,124.0,Balance Sheet
Other Current Liabilities,,,,,,,207.0,189.0,177.0,165.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2169.0,2251.0,2105.0,2131.0,Balance Sheet
Total Current Liabilities,,,,,,,5241.0,5157.0,5104.0,5253.0,Balance Sheet
Total Long Term Debt,,,,,,,12034.0,12547.0,12615.0,12243.0,Balance Sheet
Total Debt,,,,,,,12125.0,12637.0,12767.0,12394.0,Balance Sheet
Deferred Income Tax,,,,,,,410.0,455.0,494.0,560.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,962.0,891.0,848.0,820.0,Balance Sheet
Total Liabilities,,,,,,,18647.0,19050.0,19061.0,18876.0,Balance Sheet
Common Stock,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,,,,,,10774.0,10742.0,10787.0,10850.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2243.0,2568.0,2824.0,3107.0,Balance Sheet
Treasury Stock - Common,,,,,,,-6572.0,-6975.0,-7565.0,-7715.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-570.0,-583.0,-780.0,,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,5.0,3.0,-1.0,,Balance Sheet
Other Comprehensive Income,,,,,,,159.0,161.0,84.0,-898.0,Balance Sheet
"Other Equity, Total",,,,,,,-406.0,-419.0,-697.0,-898.0,Balance Sheet
Total Equity,,,,,,,6042.0,5919.0,5352.0,5347.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,24689.0,24969.0,24413.0,24223.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,191.0,189.0,187.0,186.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,65.0,67.0,70.0,71.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3636.0,3568.0,3541.0,3562.0,Income Statement
"Cost of Revenue, Total",,,,,,,2364.0,2323.0,2331.0,2321.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,542.0,488.0,483.0,517.0,Income Statement
Depreciation/Amortization,,,,,,,262.0,255.0,270.0,248.0,Income Statement
Restructuring Charge,,,,,,,5.0,7.0,4.0,4.0,Income Statement
Other Unusual Expnse (In),,,,,,,1.0,,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,6.0,7.0,4.0,4.0,Income Statement
Total Operating Expense,,,,,,,3174.0,3073.0,3088.0,3090.0,Income Statement
Total Operating Income,,,,,,,462.0,495.0,453.0,472.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-90.0,-86.0,-94.0,-108.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,2.0,1.0,2.0,4.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2.0,-10.0,-33.0,-8.0,Income Statement
"Other, Net",,,,,,,2.0,-10.0,-33.0,-8.0,Income Statement
Income Before Tax,,,,,,,376.0,400.0,328.0,360.0,Income Statement
Income Tax - Total,,,,,,,59.0,71.0,71.0,70.0,Income Statement
Income After Tax,,,,,,,317.0,329.0,257.0,290.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Equity In Affiliates,,,,,,,1.0,-4.0,-1.0,-7.0,Income Statement
Net Inc Before Extra Items,,,,,,,318.0,325.0,256.0,283.0,Income Statement
Total Net Income,,,,,,,318.0,325.0,256.0,283.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,318.0,325.0,256.0,283.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,318.0,325.0,256.0,283.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,191.0,190.0,188.0,187.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.66,1.71,1.36,1.52,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.66,1.71,1.36,1.52,Income Statement
Diluted Weighted Average Shares,,,,,,,195.0,193.0,191.0,189.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.63,1.68,1.34,1.49,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.63,1.68,1.34,1.49,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,90.0,86.0,94.0,108.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,262.0,255.0,270.0,248.0,Income Statement
Total Special Items,,,,,,,6.0,7.0,4.0,16.0,Income Statement
Normalzd Income Before Tax,,,,,,,382.0,407.0,332.0,376.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,1.0,1.0,3.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,60.0,72.0,72.0,73.0,Income Statement
Normalized Income After Tax,,,,,,,322.0,335.0,260.0,303.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,323.0,331.0,259.0,296.0,Income Statement
Basic Normalized EPS,,,,,,,1.69,1.74,1.38,1.59,Income Statement
Diluted Normalized EPS,,,,,,,1.66,1.71,1.36,1.56,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,971.0,325.0,581.0,864.0,Cash Flow
Depreciation/Depletion,,,,,,,1264.0,255.0,525.0,773.0,Cash Flow
Deferred Taxes,,,,,,,-138.0,-10.0,-28.0,-52.0,Cash Flow
Unusual Items,,,,,,,-16.0,11.0,29.0,35.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-6.0,4.0,5.0,12.0,Cash Flow
Other Non-Cash Items,,,,,,,187.0,34.0,82.0,147.0,Cash Flow
Non-Cash Items,,,,,,,165.0,49.0,116.0,194.0,Cash Flow
Changes in Working Capital,,,,,,,680.0,-111.0,-357.0,-79.0,Cash Flow
Total Cash from Operations,,,,,,,2942.0,508.0,837.0,1700.0,Cash Flow
Capital Expenditures,,,,,,,-640.0,-177.0,-338.0,-503.0,Cash Flow
Acquisition of Business,,,,,,,-1458.0,-430.0,-464.0,-1012.0,Cash Flow
Sale/Maturity of Investment,,,,,,,5.0,,0.0,,Cash Flow
Purchase of Investments,,,,,,,-15.0,-9.0,-13.0,-18.0,Cash Flow
Other Investing Cash Flow,,,,,,,5.0,3.0,3.0,4.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-1463.0,-436.0,-474.0,-1026.0,Cash Flow
Total Cash from Investing,,,,,,,-2103.0,-613.0,-812.0,-1529.0,Cash Flow
Financing Cash Flow Items,,,,,,,-840.0,-12.0,-26.0,-27.0,Cash Flow
"Common Stock, Net",,,,,,,-406.0,-403.0,-893.0,-1103.0,Cash Flow
Options Exercised,,,,,,,-59.0,-67.0,-69.0,-70.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-465.0,-470.0,-962.0,-1173.0,Cash Flow
Long Term Debt Issued,,,,,,,2761.0,950.0,2400.0,2750.0,Cash Flow
Long Term Debt Reduction,,,,,,,-2691.0,-324.0,-1297.0,-1686.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,70.0,626.0,1103.0,1064.0,Cash Flow
Total Cash From Financing,,,,,,,-1235.0,144.0,115.0,-136.0,Cash Flow
Foreign Exchange Effects,,,,,,,-52.0,-18.0,-78.0,-127.0,Cash Flow
Net Change in Cash,,,,,,,-448.0,21.0,62.0,-92.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,1814.0,1366.0,1366.0,1366.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,1366.0,1387.0,1428.0,1274.0,Cash Flow
"Depreciation, Supplemental",,,,,,,1264.0,255.0,525.0,773.0,Cash Flow
Free Cash Flow,,,,,,,2302.0,331.0,499.0,1197.0,
FCF Growth,,,,,,,,-0.8562119895742832,0.5075528700906344,1.3987975951903806,
