,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,79.65,89.85,95.48,123.67,175.72,173.39,,,,,
low,74.9,64.46,66.22,56.42,114.01,122.5,,,,,
change,0.0441,-0.1334,0.3987,0.2614,0.4366,-0.042,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,297.0,237.0,364.0,231.0,Balance Sheet
Short Term Investments,,,,,,,271.0,268.0,259.0,287.0,Balance Sheet
Cash and Short Term Invs,,,,,,,568.0,505.0,623.0,518.0,Balance Sheet
"Total Receivables, Net",,,,,,,3297.0,3667.0,3837.0,3816.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1253.0,1315.0,1388.0,1386.0,Balance Sheet
Invent. - Work In Progress,,,,,,,620.0,783.0,833.0,822.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1096.0,1219.0,1224.0,1220.0,Balance Sheet
Total Inventory,,,,,,,2969.0,3317.0,3445.0,3428.0,Balance Sheet
Prepaid Expenses,,,,,,,677.0,705.0,781.0,778.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,0.0,,,,Balance Sheet
Other Current Assets,,,,,,,,,1.0,,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,1.0,,Balance Sheet
Total Current Assets,,,,,,,7511.0,8194.0,8687.0,8540.0,Balance Sheet
Land/Improvements,,,,,,,2227.0,2245.0,2156.0,2049.0,Balance Sheet
Machinery/Equipment,,,,,,,5591.0,5685.0,5654.0,5621.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,442.0,449.0,493.0,555.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,8260.0,8379.0,8303.0,8225.0,Balance Sheet
Accumulated Depreciation,,,,,,,-4754.0,-4832.0,-4768.0,-4702.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3506.0,3547.0,3536.0,3522.0,Balance Sheet
"Goodwill, Net",,,,,,,14751.0,14955.0,14805.0,14479.0,Balance Sheet
Intangibles - Net,,,,,,,5855.0,6012.0,5689.0,5492.0,Balance Sheet
Other Long Term Assets,,,,,,,2012.0,2112.0,2033.0,1945.0,Balance Sheet
Total Assets,,,,,,,34027.0,35208.0,35153.0,34364.0,Balance Sheet
Accounts Payable,,,,,,,2797.0,2867.0,3013.0,2937.0,Balance Sheet
Accrued Expenses,,,,,,,501.0,331.0,363.0,432.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,13.0,1116.0,1392.0,903.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1735.0,1728.0,2030.0,23.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,2166.0,2214.0,2176.0,2358.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2166.0,2214.0,2176.0,2358.0,Balance Sheet
Total Current Liabilities,,,,,,,7212.0,8256.0,8974.0,6653.0,Balance Sheet
Total Long Term Debt,,,,,,,6831.0,6763.0,6277.0,8082.0,Balance Sheet
Total Debt,,,,,,,8579.0,9607.0,9699.0,9008.0,Balance Sheet
Deferred Income Tax,,,,,,,559.0,635.0,628.0,527.0,Balance Sheet
