,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,120.55,123.9,127.97,129.73,177.56,163.28,,,,,
low,109.45,66.28,68.06,56.17,110.53,81.59,,,,,
change,-0.058600000000000006,-0.358,0.5985,-0.0012,0.33770000000000006,-0.40280000000000005,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,79.0,84.0,68.0,53.0,Balance Sheet
"Total Receivables, Net",,,,,,,334.0,341.0,367.0,374.0,Balance Sheet
Invent. - Finished Goods,,,,,,,152.0,163.0,174.0,210.0,Balance Sheet
Invent. - Work In Progress,,,,,,,59.0,76.0,80.0,97.0,Balance Sheet
Invent. - Raw Materials,,,,,,,101.0,121.0,128.0,128.0,Balance Sheet
Inventories - Other,,,,,,,-30.0,-33.0,-30.0,-29.0,Balance Sheet
LIFO Reserve,,,,,,,-53.0,-52.0,-54.0,-59.0,Balance Sheet
Total Inventory,,,,,,,229.0,276.0,299.0,347.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,77.0,76.0,73.0,101.0,Balance Sheet
Total Current Assets,,,,,,,719.0,777.0,807.0,874.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,268.0,269.0,263.0,262.0,Balance Sheet
"Goodwill, Net",,,,,,,685.0,682.0,666.0,789.0,Balance Sheet
Intangibles - Gross,,,,,,,550.0,546.0,531.0,673.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-208.0,-216.0,-221.0,-225.0,Balance Sheet
Intangibles - Net,,,,,,,343.0,329.0,310.0,448.0,Balance Sheet
Other Long Term Assets,,,,,,,128.0,153.0,175.0,182.0,Balance Sheet
Total Assets,,,,,,,2141.0,2210.0,2222.0,2555.0,Balance Sheet
Accounts Payable,,,,,,,186.0,213.0,223.0,221.0,Balance Sheet
Accrued Expenses,,,,,,,57.0,,,,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Customer Advances,,,,,,,190.0,219.0,214.0,216.0,Balance Sheet
Other Current Liabilities,,,,,,,117.0,165.0,170.0,181.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,307.0,383.0,384.0,397.0,Balance Sheet
Total Current Liabilities,,,,,,,550.0,596.0,607.0,619.0,Balance Sheet
Total Long Term Debt,,,,,,,674.0,670.0,675.0,979.0,Balance Sheet
Total Debt,,,,,,,674.0,670.0,675.0,980.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,58.0,53.0,48.0,44.0,Balance Sheet
Other LT Liabilities,,,,,,,109.0,107.0,103.0,106.0,Balance Sheet
"Other Liabilities, Total",,,,,,,167.0,161.0,151.0,150.0,Balance Sheet
Total Liabilities,,,,,,,1391.0,1426.0,1432.0,1748.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,214.0,216.0,215.0,218.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,733.0,756.0,786.0,817.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-54.0,-54.0,-80.0,-103.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-146.0,-144.0,-143.0,-141.0,Balance Sheet
Other Comprehensive Income,,,,,,,2.0,9.0,11.0,15.0,Balance Sheet
"Other Equity, Total",,,,,,,-197.0,-188.0,-212.0,-229.0,Balance Sheet
Total Equity,,,,,,,751.0,784.0,790.0,806.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2141.0,2210.0,2222.0,2555.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,32.0,32.0,32.0,32.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,498.0,469.0,542.0,555.0,Income Statement
"Cost of Revenue, Total",,,,,,,356.0,330.0,391.0,396.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,104.0,108.0,108.0,112.0,Income Statement
Unusual Expense (Income),,,,,,,3.0,1.0,1.0,2.0,Income Statement
Total Operating Expense,,,,,,,463.0,439.0,500.0,510.0,Income Statement
Total Operating Income,,,,,,,35.0,31.0,42.0,46.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-2.0,-2.0,-3.0,-4.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,,,0.0,Income Statement
"Other, Net",,,,,,,1.0,,,0.0,Income Statement
Income Before Tax,,,,,,,34.0,29.0,40.0,42.0,Income Statement
Income Tax - Total,,,,,,,2.0,3.0,6.0,8.0,Income Statement
Income After Tax,,,,,,,32.0,26.0,33.0,34.0,Income Statement
Net Inc Before Extra Items,,,,,,,32.0,26.0,33.0,34.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,32.0,26.0,33.0,34.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,32.0,26.0,33.0,34.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,32.0,26.0,33.0,34.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,32.0,32.0,32.0,32.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.99,0.8,1.04,1.07,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.99,0.8,1.04,1.07,Income Statement
Diluted Weighted Average Shares,,,,,,,32.0,32.0,32.0,32.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.98,0.8,1.04,1.07,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.98,0.8,1.04,1.07,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.1,0.1,0.1,0.1,Income Statement
Gross Divid - Common Stock,,,,,,,3.0,3.0,3.0,3.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,2.0,2.0,3.0,4.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,20.0,20.0,19.0,20.0,Income Statement
Total Special Items,,,,,,,3.0,3.0,1.0,2.0,Income Statement
Normalzd Income Before Tax,,,,,,,37.0,32.0,41.0,44.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,2.0,3.0,6.0,8.0,Income Statement
Normalized Income After Tax,,,,,,,35.0,29.0,34.0,35.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,35.0,29.0,34.0,35.0,Income Statement
Basic Normalized EPS,,,,,,,1.09,0.89,1.06,1.11,Income Statement
Diluted Normalized EPS,,,,,,,1.08,0.89,1.06,1.1,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,118400.0,25600.0,59000.0,93200.0,Cash Flow
Depreciation/Depletion,,,,,,,76800.0,19900.0,39100.0,59200.0,Cash Flow
Deferred Taxes,,,,,,,-2700.0,,,,Cash Flow
Discontinued Operations,,,,,,,0.0,,,,Cash Flow
