,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,40.83,44.24,37.85,33.79,50.69,47.13,,,,,
low,35.4,18.12,19.55,9.12,26.36,26.12,,,,,
change,0.1085,-0.4999,0.6774,-0.1152,0.47130000000000005,-0.05480000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,357.0,352.0,279.0,220.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,161.0,165.0,188.0,208.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-4.0,-5.0,-5.0,Balance Sheet
"Total Receivables, Net",,,,,,,157.0,161.0,184.0,203.0,Balance Sheet
Total Inventory,,,,,,,75.0,103.0,122.0,117.0,Balance Sheet
Prepaid Expenses,,,,,,,21.0,26.0,28.0,21.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,2301.0,2358.0,2485.0,2632.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2301.0,2358.0,2485.0,2632.0,Balance Sheet
Accumulated Depreciation,,,,,,,-921.0,-966.0,-1012.0,-1062.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1380.0,1392.0,1473.0,1570.0,Balance Sheet
"Goodwill, Net",,,,,,,63.0,63.0,63.0,63.0,Balance Sheet
Intangibles - Gross,,,,,,,40.0,40.0,40.0,40.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-15.0,-16.0,-17.0,-18.0,Balance Sheet
Intangibles - Net,,,,,,,25.0,24.0,23.0,22.0,Balance Sheet
Deferred Charges,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,0.0,,,,Balance Sheet
Total Assets,,,,,,,2080.0,2123.0,2172.0,2219.0,Balance Sheet
Accounts Payable,,,,,,,96.0,113.0,137.0,122.0,Balance Sheet
Accrued Expenses,,,,,,,219.0,233.0,228.0,254.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Dividends Payable,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Payables,,,,,,,21.0,20.0,22.0,17.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,21.0,20.0,22.0,17.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Long Term Debt,,,,,,,1240.0,1240.0,1241.0,1241.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,,2.0,2.0,Balance Sheet
Total Long Term Debt,,,,,,,1240.0,1240.0,1242.0,1243.0,Balance Sheet
Total Debt,,,,,,,1240.0,1240.0,1242.0,1243.0,Balance Sheet
Deferred Income Tax,,,,,,,201.0,206.0,215.0,226.0,Balance Sheet
"Other Liabilities, Total",,,,,,,0.0,,,,Balance Sheet
Total Liabilities,,,,,,,1777.0,1812.0,1844.0,1861.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,245.0,246.0,248.0,250.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,127.0,133.0,149.0,178.0,Balance Sheet
Treasury Stock - Common,,,,,,,-68.0,-69.0,-69.0,-70.0,Balance Sheet
Total Equity,,,,,,,303.0,311.0,329.0,358.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2080.0,2123.0,2172.0,2219.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,36.0,36.0,36.0,36.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,281252.0,272450.0,294671.0,324280.0,Income Statement
"Cost of Revenue, Total",,,,,,,163029.0,160870.0,162337.0,172397.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,76038.0,76578.0,81353.0,85945.0,Income Statement
Labor & Related Expense,,,,,,,832.0,1700.0,1311.0,1926.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,76870.0,78278.0,82664.0,87871.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,547.0,0.0,0.0,547.0,Income Statement
Unusual Expense (Income),,,,,,,-250.0,-1386.0,-996.0,18.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-797.0,-1386.0,-996.0,-529.0,Income Statement
Total Operating Expense,,,,,,,239649.0,237762.0,244005.0,260286.0,Income Statement
Total Operating Income,,,,,,,41603.0,34688.0,50666.0,63994.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-13460.0,-13447.0,-13500.0,-13548.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1136.0,880.0,893.0,883.0,Income Statement
"Other, Net",,,,,,,1136.0,880.0,893.0,883.0,Income Statement
Income Before Tax,,,,,,,29279.0,22121.0,38059.0,51329.0,Income Statement
Income Tax - Total,,,,,,,7549.0,5825.0,10189.0,12953.0,Income Statement
Income After Tax,,,,,,,21730.0,16296.0,27870.0,38376.0,Income Statement
Net Inc Before Extra Items,,,,,,,21730.0,16296.0,27870.0,38376.0,Income Statement
Discontinued Operations,,,,,,,41702.0,0.0,-2049.0,0.0,Income Statement
Tax on Extraordinary Items,,,,,,,-10346.0,0.0,525.0,0.0,Income Statement
Total Extraordinary Items,,,,,,,31356.0,0.0,-1524.0,0.0,Income Statement
Total Net Income,,,,,,,53086.0,16296.0,26346.0,38376.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,21730.0,16296.0,27870.0,38376.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,53086.0,16296.0,26346.0,38376.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,36348.0,36363.0,36382.0,36462.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.6,0.45,0.77,1.05,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.46,0.45,0.72,1.05,Income Statement
Diluted Weighted Average Shares,,,,,,,36544.0,36539.0,36541.0,36553.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.59,0.45,0.76,1.05,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.45,0.45,0.72,1.05,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.28,0.28,0.28,0.28,Income Statement
Gross Divid - Common Stock,,,,,,,9958.0,9851.0,9964.0,10145.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,13460.0,13447.0,13500.0,13548.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,66153.0,66878.0,69336.0,73000.0,Income Statement
Total Special Items,,,,,,,-250.0,-1386.0,-996.0,18.0,Income Statement
Normalzd Income Before Tax,,,,,,,29029.0,20735.0,37063.0,51347.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-64.0,-365.0,-267.0,5.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,7485.0,5460.0,9922.0,12958.0,Income Statement
Normalized Income After Tax,,,,,,,21544.0,15275.0,27141.0,38389.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,21544.0,15275.0,27141.0,38389.0,Income Statement
Basic Normalized EPS,,,,,,,0.59,0.42,0.75,1.05,Income Statement
Diluted Normalized EPS,,,,,,,0.59,0.42,0.74,1.05,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,102540.0,16296.0,42642.0,81018.0,Cash Flow
Depreciation/Depletion,,,,,,,258961.0,66878.0,136214.0,209214.0,Cash Flow
