,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,10.39,13.21,9.76,5.19,8.25,5.87,,,,,
low,8.24,4.86,2.12,1.11,3.79,2.39,,,,,
change,-0.0149,-0.34520000000000006,-0.299,-0.09480000000000001,0.35380000000000006,-0.16329999999999997,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,218348.0,180061.0,157594.0,142276.0,Balance Sheet
"Total Receivables, Net",,,,,,,21659.0,28002.0,33014.0,28698.0,Balance Sheet
Invent. - Work In Progress,,,,,,,4778.0,7153.0,6560.0,9422.0,Balance Sheet
Inventories - Other,,,,,,,29617.0,26080.0,29380.0,30915.0,Balance Sheet
Total Inventory,,,,,,,34395.0,33233.0,35940.0,40337.0,Balance Sheet
Prepaid Expenses,,,,,,,5803.0,5285.0,5294.0,5400.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3342.0,5439.0,1568.0,5175.0,Balance Sheet
Total Current Assets,,,,,,,283547.0,252020.0,233410.0,221886.0,Balance Sheet
Buildings,,,,,,,14088.0,14088.0,14005.0,14005.0,Balance Sheet
Machinery/Equipment,,,,,,,36726.0,36726.0,38387.0,38563.0,Balance Sheet
Construction in Progress,,,,,,,1397.0,2755.0,2074.0,2975.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,11050.0,10469.0,8546.0,7869.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,63261.0,64038.0,63012.0,63412.0,Balance Sheet
Accumulated Depreciation,,,,,,,-33358.0,-34601.0,-35773.0,-36908.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,29903.0,29437.0,27239.0,26504.0,Balance Sheet
Intangibles - Net,,,,,,,44.0,43.0,41.0,40.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,,,10100.0,5400.0,Balance Sheet
Other Long Term Assets,,,,,,,6853.0,11991.0,1658.0,1785.0,Balance Sheet
Total Assets,,,,,,,321807.0,298087.0,277044.0,260211.0,Balance Sheet
Accounts Payable,,,,,,,9199.0,9252.0,16853.0,19665.0,Balance Sheet
Accrued Expenses,,,,,,,28022.0,20016.0,17377.0,19993.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3222.0,8056.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,34704.0,41256.0,41234.0,41862.0,Balance Sheet
Other Current Liabilities,,,,,,,1094.0,1044.0,1268.0,1681.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,35798.0,42300.0,42502.0,43543.0,Balance Sheet
Total Current Liabilities,,,,,,,76241.0,79624.0,76732.0,83201.0,Balance Sheet
Total Long Term Debt,,,,,,,54031.0,49282.0,58507.0,58629.0,Balance Sheet
Total Debt,,,,,,,57253.0,57338.0,58507.0,58629.0,Balance Sheet
Reserves,,,,,,,,,1008.0,,Balance Sheet
Other LT Liabilities,,,,,,,21740.0,21676.0,15979.0,14126.0,Balance Sheet
"Other Liabilities, Total",,,,,,,21740.0,21676.0,16987.0,14126.0,Balance Sheet
Total Liabilities,,,,,,,152012.0,150582.0,152226.0,155956.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1782.0,1794.0,1800.0,1800.0,Balance Sheet
Additional Paid-In Capital,,,,,,,905145.0,908617.0,913557.0,919101.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-737132.0,-762906.0,-790539.0,-816646.0,Balance Sheet
Total Equity,,,,,,,169795.0,147505.0,124818.0,104255.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,321807.0,298087.0,277044.0,260211.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,179206.0,180442.0,180998.0,181074.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,20387.0,18876.0,22149.0,26490.0,Income Statement
"Cost of Revenue, Total",,,,,,,20596.0,18782.0,21058.0,22036.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,16316.0,15566.0,16382.0,15562.0,Income Statement
Labor & Related Expense,,,,,,,3607.0,4132.0,4271.0,4708.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,19923.0,19698.0,20653.0,20270.0,Income Statement
Research & Development,,,,,,,9066.0,7870.0,8412.0,8100.0,Income Statement
Unusual Expense (Income),,,,,,,,,1816.0,0.0,Income Statement
Total Operating Expense,,,,,,,49585.0,46350.0,51939.0,50406.0,Income Statement
Total Operating Income,,,,,,,-29198.0,-27474.0,-29790.0,-23916.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1062.0,-1064.0,-192.0,-1509.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,4.0,5.0,83.0,540.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,3188.0,2759.0,2266.0,-1222.0,Income Statement
"Other, Net",,,,,,,3188.0,2759.0,2266.0,-1222.0,Income Statement
Income Before Tax,,,,,,,-27068.0,-25774.0,-27633.0,-26107.0,Income Statement
Income Tax - Total,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income After Tax,,,,,,,-27068.0,-25774.0,-27633.0,-26107.0,Income Statement
Net Inc Before Extra Items,,,,,,,-27068.0,-25774.0,-27633.0,-26107.0,Income Statement
Total Net Income,,,,,,,-27068.0,-25774.0,-27633.0,-26107.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-27068.0,-25774.0,-27633.0,-26107.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-27068.0,-25774.0,-27633.0,-26107.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,171249.0,179741.0,180551.0,181046.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.16,-0.14,-0.15,-0.14,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.16,-0.14,-0.15,-0.14,Income Statement
Diluted Weighted Average Shares,,,,,,,171249.0,179741.0,180551.0,181046.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.16,-0.14,-0.15,-0.14,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.16,-0.14,-0.15,-0.14,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,1062.0,1064.0,192.0,1509.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1340.0,1244.0,1399.0,1136.0,Income Statement
