,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,27.95,55.44,60.66,22.31,17.58,13.06,,,,,
low,24.5,21.75,19.25,6.09,9.87,5.69,,,,,
change,0.015,0.6965000000000001,-0.5126,-0.34450000000000003,-0.26530000000000004,-0.0263,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,31001.0,58972.0,51497.0,55124.0,Balance Sheet
Short Term Investments,,,,,,,37049.0,0.0,0.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,68050.0,58972.0,51497.0,55124.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,16658.0,23637.0,22475.0,27713.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-167.0,-133.0,-133.0,-115.0,Balance Sheet
"Total Receivables, Net",,,,,,,44106.0,49261.0,35157.0,45905.0,Balance Sheet
Prepaid Expenses,,,,,,,,,20743.0,,Balance Sheet
Total Current Assets,,,,,,,112156.0,108233.0,107397.0,101029.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,84450.0,80711.0,77108.0,73788.0,Balance Sheet
"Goodwill, Net",,,,,,,34237.0,34237.0,34237.0,34237.0,Balance Sheet
Intangibles - Net,,,,,,,21134.0,20061.0,18988.0,17915.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,8864.0,8076.0,7283.0,6744.0,Balance Sheet
Total Assets,,,,,,,260841.0,251318.0,245013.0,233713.0,Balance Sheet
Accounts Payable,,,,,,,10565.0,6466.0,5298.0,6064.0,Balance Sheet
Accrued Expenses,,,,,,,33240.0,31376.0,35490.0,29367.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,,5186.0,Balance Sheet
Customer Advances,,,,,,,27756.0,27600.0,27808.0,30443.0,Balance Sheet
Other Current Liabilities,,,,,,,675.0,675.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,28431.0,28275.0,27808.0,30443.0,Balance Sheet
Total Current Liabilities,,,,,,,72236.0,66117.0,68596.0,71060.0,Balance Sheet
Long Term Debt,,,,,,,107281.0,119774.0,119962.0,112185.0,Balance Sheet
Capital Lease Obligations,,,,,,,74806.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,182087.0,119774.0,119962.0,112185.0,Balance Sheet
Total Debt,,,,,,,182087.0,119774.0,119962.0,117371.0,Balance Sheet
"Other Liabilities, Total",,,,,,,3642.0,77543.0,77020.0,75337.0,Balance Sheet
Total Liabilities,,,,,,,257965.0,263434.0,265578.0,258582.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,79193.0,79193.0,79193.0,79193.0,Balance Sheet
Common Stock,,,,,,,33.0,33.0,34.0,34.0,Balance Sheet
Additional Paid-In Capital,,,,,,,431874.0,378490.0,382204.0,384886.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-508224.0,-469832.0,-481996.0,-488982.0,Balance Sheet
Total Equity,,,,,,,2876.0,-12116.0,-20565.0,-24869.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,260841.0,251318.0,245013.0,233713.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,33461.0,33521.0,34172.0,34392.0,Balance Sheet
