,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.5,37.85,29.17,28.59,32.35,38.63,,,,,
low,15.25,17.98,15.32,14.94,23.19,20.42,,,,,
change,0.1883,0.40770000000000006,-0.3776,0.5702,0.1386,-0.231,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1071.0,565.0,811.0,836.0,Balance Sheet
"Total Receivables, Net",,,,,,,1173.0,1832.0,1647.0,1763.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,562.0,576.0,582.0,557.0,Balance Sheet
Accumulated Depreciation,,,,,,,-472.0,-486.0,-496.0,-475.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,315.0,310.0,295.0,282.0,Balance Sheet
"Goodwill, Net",,,,,,,1149.0,1149.0,1149.0,1149.0,Balance Sheet
Intangibles - Gross,,,,,,,639.0,639.0,639.0,639.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-253.0,-270.0,-286.0,-302.0,Balance Sheet
Intangibles - Net,,,,,,,386.0,370.0,354.0,338.0,Balance Sheet
Long Term Investments,,,,,,,5726.0,7831.0,6673.0,6115.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,159.0,146.0,142.0,134.0,Balance Sheet
Restricted Cash - LT,,,,,,,49.0,48.0,39.0,54.0,Balance Sheet
Other Assets,,,,,,,291.0,269.0,307.0,302.0,Balance Sheet
"Other Assets, Total",,,,,,,291.0,269.0,307.0,302.0,Balance Sheet
Total Assets,,,,,,,10320.0,12519.0,11416.0,10972.0,Balance Sheet
Accounts Payable,,,,,,,572.0,935.0,705.0,681.0,Balance Sheet
Payable/Accrued,,,,,,,451.0,345.0,382.0,429.0,Balance Sheet
Accrued Expenses,,,,,,,279.0,270.0,258.0,249.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,4087.0,5795.0,5130.0,4813.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Long Term Debt,,,,,,,2747.0,3063.0,2842.0,2781.0,Balance Sheet
Capital Lease Obligations,,,,,,,7.0,13.0,14.0,12.0,Balance Sheet
Total Long Term Debt,,,,,,,2754.0,3076.0,2856.0,2793.0,Balance Sheet
Total Debt,,,,,,,6840.0,8871.0,7985.0,7606.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Minority Interest,,,,,,,314.0,320.0,342.0,325.0,Balance Sheet
"Other Liabilities, Total",,,,,,,314.0,400.0,345.0,335.0,Balance Sheet
Total Liabilities,,,,,,,8771.0,11140.0,10017.0,9624.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1223.0,1247.0,1257.0,1266.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,831.0,897.0,956.0,970.0,Balance Sheet
Treasury Stock - Common,,,,,,,-494.0,-781.0,-829.0,-909.0,Balance Sheet
"Other Equity, Total",,,,,,,-10.0,16.0,14.0,21.0,Balance Sheet
Total Equity,,,,,,,1549.0,1379.0,1398.0,1348.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,10320.0,12519.0,11416.0,10972.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,113.0,106.0,104.0,101.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 4,,,,,,,60.0,60.0,60.0,60.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,183.0,175.0,173.0,170.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,18.0,27.0,29.0,32.0,Balance Sheet
